"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
Fecha,Directa,Global,Difusa,UV,Temperatura,Humedad,Viento Vel.,Presiòn Bar.
aaaa/mm/dd hh:mm:ss,W/m^2,W/m^2,W/m^2,W/m^2,ºC,%,m/s,mbar
,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
2021-04-01 00:00:00,0.009,0,0,0,25.39,38.03,5.45,876.7743
2021-04-01 00:10:00,0,0,0,0,25.22,38.17,4.7,877.0162
2021-04-01 00:20:00,0,0,0,0,25.05,38.03,4.7,877.0654
2021-04-01 00:30:00,0.003,0,0,0,25.05,38.4,4.7,877.2219
2021-04-01 00:40:00,0,0,0,0,24.85,38.75,3.2,877.3059
2021-04-01 00:50:00,0,0,0,0,24.68,39.5,0.95,877.227
2021-04-01 01:00:00,0.159,0,0,0,24.61,39.09,3.2,877.3837
2021-04-01 01:10:00,0.172,0,0,0,24.58,38.27,3.95,877.3422
2021-04-01 01:20:00,0.111,0,0,0,24.41,37.93,4.7,877.1381
2021-04-01 01:30:00,0.001,0,0,0,24.37,37.59,4.7,877.3095
2021-04-01 01:40:00,0.001,0,0,0,24.1,37.89,4.7,877.1627
2021-04-01 01:50:00,0,0,0,0,24.07,39.02,3.95,877.3103
2021-04-01 02:00:00,0,0,0,0,23.49,42.97,3.95,877.2683
2021-04-01 02:10:00,0,0,0,0,22.4,43.55,3.95,877.2768
2021-04-01 02:20:00,0,0,0,0,22.6,43.24,4.7,877.1875
2021-04-01 02:30:00,0,0,0,0,22.19,42.53,5.45,877.1703
2021-04-01 02:40:00,0.028,0,0,0,22.12,42.36,5.45,876.991
2021-04-01 02:50:00,0.002,0,0,0,22.09,42.05,6.2,877.048
2021-04-01 03:00:00,0.243,0,0,0,22.67,40.38,5.45,877.0397
2021-04-01 03:10:00,0.01,0,0,0,22.57,38.1,5.45,877.3182
2021-04-01 03:20:00,0.263,0,0,0,22.8,37.18,6.2,877.2199
2021-04-01 03:30:00,0.244,0,0,0,23.11,36.09,4.7,877.1536
2021-04-01 03:40:00,0,0,0,0,22.94,37.18,3.95,877.2285
2021-04-01 03:50:00,0.001,0,0,0,22.26,36.19,4.7,877.3265
2021-04-01 04:00:00,0.14,0,0,0,22.5,35.92,3.95,877.3832
2021-04-01 04:10:00,0.136,0,0,0,22.5,36.02,4.7,877.5391
2021-04-01 04:20:00,0,0,0,0,22.26,39.53,3.95,877.6943
2021-04-01 04:30:00,0.033,0,0,0,21.75,39.84,3.2,877.5963
2021-04-01 04:40:00,0,0,0,0,21.78,40.93,2.45,877.9561
2021-04-01 04:50:00,0.001,0,0,0,21.37,41.3,3.2,877.9398
2021-04-01 05:00:00,0.338,0,0,0,21.75,40.55,3.2,877.8904
2021-04-01 05:10:00,0.05,0,0,0,21.75,39.7,3.2,878.0618
2021-04-01 05:20:00,0.05,0,0,0,21.51,41.51,3.95,878.1937
2021-04-01 05:30:00,0.002,0,0,0,21.34,42.05,3.2,878.3563
2021-04-01 05:40:00,0.03,0,0,0,21.1,44.06,3.95,878.2839
2021-04-01 05:50:00,0.001,0,0,0,21.03,44.85,3.2,878.4468
2021-04-01 06:00:00,0,0,0,0,20.79,44.57,3.2,878.635
2021-04-01 06:10:00,0,0,0,0,20.49,44.16,3.2,878.7575
2021-04-01 06:20:00,0.077,0,0,0,20.28,43.72,3.2,878.667
2021-04-01 06:30:00,0.022,0.125,0.051,0,20.08,44.23,3.95,878.7003
2021-04-01 06:40:00,0.163,5.801,3.954,0,19.91,47.03,4.7,879.0115
2021-04-01 06:50:00,31.46,19.28,13.94,0,19.74,46.28,3.95,879.1415
2021-04-01 07:00:00,103,41.86,25.58,0,19.77,48.15,3.95,879.0928
2021-04-01 07:10:00,180.1,70.65,36.9,0,19.77,48.87,3.95,879.3056
2021-04-01 07:20:00,268.8,106.6,47.42,0,20.04,48.7,3.2,879.2891
2021-04-01 07:30:00,329.2,142.5,56.62,0,20.28,48.08,2.45,879.4285
2021-04-01 07:40:00,384.4,179,63.45,0,20.73,47.27,2.45,879.4698
2021-04-01 07:50:00,449.7,223.6,70.94,0,21.2,46.28,1.7,879.7226
2021-04-01 08:00:00,499.3,267.3,77.39,0,21.54,45.49,3.2,879.968
2021-04-01 08:10:00,552.6,314.5,82.8,0,21.88,44.91,3.2,879.9925
2021-04-01 08:20:00,590.1,359.1,88.3,0,22.09,44.81,3.2,880.0089
2021-04-01 08:30:00,620,397.5,91,0,23.28,43.96,2.45,880.1969
2021-04-01 08:40:00,653.7,442.2,94.4,0,23.79,40.89,3.95,880.1802
2021-04-01 08:50:00,681.1,483.3,96.4,0,24.47,40.55,3.95,880.2273
2021-04-01 09:00:00,708.5,528,99.2,0,24.06,41.23,3.95,880.3443
2021-04-01 09:10:00,727.7,567.7,101.6,0,24.06,41.16,4.7,880.2301
2021-04-01 09:20:00,747.7,608.6,105,0,24.64,40.24,3.95,880.412
2021-04-01 09:30:00,761.5,641.5,106.1,0,25.42,38.37,4.7,880.2369
2021-04-01 09:40:00,773.8,679.5,110.9,0,25.52,36.43,4.7,880.2292
2021-04-01 09:50:00,780.5,711,115.2,0,26.1,36.77,4.7,880.5164
2021-04-01 10:00:00,791.3,744.6,118.2,0,26.58,35.06,4.7,880.2637
2021-04-01 10:10:00,794.4,770.1,121.3,0,27.09,32.4,3.2,880.124
2021-04-01 10:20:00,808,805,123.4,0,27.05,32.54,3.95,880.522
2021-04-01 10:30:00,812,831,126.8,0,28,31.86,5.45,880.3496
2021-04-01 10:40:00,820,863,131.1,0,27.87,31.17,5.45,880.139
2021-04-01 10:50:00,789.4,863,138,0,28,29.91,6.2,880.2357
2021-04-01 11:00:00,789.3,886,142.5,0,28.21,29.64,6.2,879.9851
2021-04-01 11:10:00,785.4,908,149.4,0,28.24,29.03,6.2,880.2065
2021-04-01 11:20:00,756.6,905,157.5,0,28.24,29.13,6.95,879.8219
2021-04-01 11:30:00,789.1,946,153,0,28.21,29.06,6.95,879.4677
2021-04-01 11:40:00,809,973,150.8,0,28.96,27.22,6.2,879.7774
2021-04-01 11:50:00,813,990,151.8,0,29.29,25.86,6.2,879.3839
2021-04-01 12:00:00,809,1001,156.8,0,29.26,25.41,6.2,879.1828
2021-04-01 12:10:00,798.1,1001,159.5,0,29.8,25.07,5.45,878.8528
2021-04-01 12:20:00,803,1014,160.7,0,29.84,25.72,7.7,878.5352
2021-04-01 12:30:00,790,1009,164.2,0,29.73,24.73,7.7,878.5277
2021-04-01 12:40:00,787.2,1006,165.2,0,30.28,24.12,9.2,878.2395
2021-04-01 12:50:00,794.8,1009,161.3,0,30.66,23.13,7.7,878.1974
2021-04-01 13:00:00,788,999,160.7,0,31.03,22.69,6.2,877.933
2021-04-01 13:10:00,790.7,998,158.3,0,30.89,22.79,5.45,877.6133
2021-04-01 13:20:00,806,1008,156.8,0,31.57,23.17,6.95,877.4061
2021-04-01 13:30:00,789.5,989,157.8,0,31.74,21.53,6.2,877.1667
2021-04-01 13:40:00,787.1,979,159.8,0,32.05,21.09,9.2,877.1011
2021-04-01 13:50:00,788.1,968,156.9,0,32.26,21.26,6.2,876.4462
2021-04-01 14:00:00,775,943,156,0,32.63,20.2,6.2,876.1406
2021-04-01 14:10:00,771.1,930,154.9,0,32.49,20.24,6.2,875.881
2021-04-01 14:20:00,759.8,913,158.3,0,32.66,21.46,7.7,875.7534
2021-04-01 14:30:00,737.4,878,158.2,0,32.46,21.43,6.95,875.4905
2021-04-01 14:40:00,731.9,857,157.4,0,32.76,20.75,6.2,875.399
2021-04-01 14:50:00,712.2,823,155.9,0,31.85,21.43,6.2,875.4117
2021-04-01 15:00:00,706.4,801,153.7,0,32.87,21.5,5.45,874.8311
2021-04-01 15:10:00,687.2,771.9,153.9,0,32.87,22.31,8.45,874.4711
2021-04-01 15:20:00,677.5,746,154.6,0,32.36,23.13,10.7,874.1968
2021-04-01 15:30:00,655.6,709.5,154.1,0,32.63,23.03,8.45,874.1596
2021-04-01 15:40:00,625.3,672.4,155.6,0,33.14,22.45,6.95,873.9199
2021-04-01 15:50:00,593.7,633.4,156.2,0,33.04,22.07,6.95,874.0506
2021-04-01 16:00:00,562.6,594.2,154.6,0,33.55,20.44,5.45,873.9349
2021-04-01 16:10:00,547.7,565.8,153.6,0,33.55,20.24,6.95,873.6179
2021-04-01 16:20:00,448,496.7,162.2,0,32.87,21.84,7.7,873.6459
2021-04-01 16:30:00,364.9,444.2,172.5,0,33,22.82,10.7,873.9833
2021-04-01 16:40:00,383,432.1,159.6,0,32.15,23.23,11.45,874.0777
2021-04-01 16:50:00,310.2,362.6,144.8,0,31.3,23.78,9.95,873.8311
2021-04-01 17:00:00,61.08,199.6,133.3,0,31.57,24.39,12.2,873.6983
2021-04-01 17:10:00,105.3,230.7,143.3,0,30.79,24.6,10.7,873.976
2021-04-01 17:20:00,233.9,264.2,126,0,31.17,24.39,12.2,873.8115
2021-04-01 17:30:00,143.9,199.7,111.7,0,30.86,24.56,10.7,873.756
2021-04-01 17:40:00,35.32,131.6,96.3,0,30.66,24.46,10.7,874.1572
2021-04-01 17:50:00,5.944,90.4,71.66,0,30.42,24.46,9.95,874.13
2021-04-01 18:00:00,0.134,63.05,51.47,0,30.35,24.12,9.95,874.1763
2021-04-01 18:10:00,1.607,52.11,41.84,0,30.15,24.19,6.2,874.2198
2021-04-01 18:20:00,12.47,45.39,35.1,0,30.01,24.29,9.2,874.2279
2021-04-01 18:30:00,2.575,26.56,20.4,0,29.64,24.77,12.2,874.2395
2021-04-01 18:40:00,0,9.6,7.282,0,29.23,25.21,9.2,874.5994
2021-04-01 18:50:00,0,2.173,1.359,0,28.99,25.38,11.45,874.9039
2021-04-01 19:00:00,0,0.049,0,0,28.68,26.4,11.45,875.0284
2021-04-01 19:10:00,0,0,0,0,28.38,26.75,10.7,874.8917
2021-04-01 19:20:00,0,0,0,0,28.18,27.19,9.95,875.5898
2021-04-01 19:30:00,0,0,0,0,27.87,27.87,8.45,875.9785
2021-04-01 19:40:00,0,0,0,0,27.66,28.45,9.95,876.0498
2021-04-01 19:50:00,0,0,0,0,27.36,28.62,8.45,876.1616
2021-04-01 20:00:00,0,0,0,0,27.02,29.03,11.45,876.7802
2021-04-01 20:10:00,0,0,0,0,26.68,29.64,7.7,876.819
2021-04-01 20:20:00,0,0,0,0,26.34,30.29,6.2,876.8492
2021-04-01 20:30:00,0,0,0,0,26.14,30.84,3.95,877.2675
2021-04-01 20:40:00,0,0,0,0,25.9,31.18,5.45,876.888
2021-04-01 20:50:00,0.012,0,0,0,25.73,32.03,8.45,876.9827
2021-04-01 21:00:00,0,0,0,0,25.25,32.47,7.7,877.2002
2021-04-01 21:10:00,0,0,0,0,25.12,33.05,5.45,877.5773
2021-04-01 21:20:00,0,0,0,0,25.02,33.67,4.7,877.803
2021-04-01 21:30:00,0.029,0,0,0,24.95,34.59,8.45,877.5784
2021-04-01 21:40:00,0.068,0,0,0,24.95,33.8,8.45,877.792
2021-04-01 21:50:00,0.32,0,0,0,25.46,33.97,9.95,877.7778
2021-04-01 22:00:00,0.092,0,0,0,25.39,33.74,9.2,878.2229
2021-04-01 22:10:00,0,0,0,0,24.75,34.04,6.95,878.4575
2021-04-01 22:20:00,0,0,0,0,24.44,34.01,3.95,878.5332
2021-04-01 22:30:00,0,0,0,0,24.41,34.9,2.45,878.5606
2021-04-01 22:40:00,0,0,0,0,24.17,35.3,2.45,878.9046
2021-04-01 22:50:00,0,0,0,0,23.9,36.16,3.2,878.856
2021-04-01 23:00:00,0.056,0,0,0,23.35,36.5,4.7,879.0682
2021-04-01 23:10:00,0.108,0,0,0,23.42,36.77,5.45,879.052
2021-04-01 23:20:00,0,0,0,0,23.28,36.84,1.7,879.1506
2021-04-01 23:30:00,0.071,0,0,0,23.25,37.25,2.45,879.2972
2021-04-01 23:40:00,0.073,0,0,0,23.15,37.52,2.45,879.5919
2021-04-01 23:50:00,0,0,0,0,23.21,37.79,2.45,879.6409
2021-04-02 00:00:00,0.075,0,0,0,22.91,39.26,3.2,879.7878
2021-04-02 00:10:00,0,0,0,0,22.46,39.8,4.7,879.7878
2021-04-02 00:20:00,0,0,0,0,22.33,39.77,2.45,879.8124
2021-04-02 00:30:00,0.016,0,0,0,22.23,41.06,2.45,879.7473
2021-04-02 00:40:00,0.01,0,0,0,21.99,41.2,1.7,879.8858
2021-04-02 00:50:00,0.001,0,0,0,21.88,39.97,2.45,879.9347
2021-04-02 01:00:00,0.102,0,0,0,21.58,40.18,3.2,879.7714
2021-04-02 01:10:00,0,0,0,0,21.34,40.89,1.7,879.5758
2021-04-02 01:20:00,0,0,0,0,21.1,43.28,1.7,879.8533
2021-04-02 01:30:00,0.003,0,0,0,20.76,45.46,3.2,879.8207
2021-04-02 01:40:00,0.284,0,0,0,20.59,45.63,4.7,879.8367
2021-04-02 01:50:00,0.097,0,0,0,20.59,44.4,3.95,879.7797
2021-04-02 02:00:00,0.047,0,0,0,20.21,45.08,3.95,879.6652
2021-04-02 02:10:00,0,0,0,0,20.01,45.46,3.95,879.7632
2021-04-02 02:20:00,0.003,0,0,0,19.7,45.7,3.95,879.6727
2021-04-02 02:30:00,0,0,0,0,19.5,46.52,3.95,879.3302
2021-04-02 02:40:00,0.121,0,0,0,19.46,46.62,4.7,879.3138
2021-04-02 02:50:00,0.143,0,0,0,19.6,45.87,4.7,879.5587
2021-04-02 03:00:00,0,0,0,0,19.29,47.16,3.95,879.199
2021-04-02 03:10:00,0,0,0,0,19.06,47.13,3.95,879.5829
2021-04-02 03:20:00,0,0,0,0,18.92,47.78,3.2,879.4781
2021-04-02 03:30:00,0.004,0,0,0,18.72,47.78,3.2,879.3781
2021-04-02 03:40:00,0.03,0,0,0,18.82,47.61,3.2,879.4201
2021-04-02 03:50:00,0.096,0,0,0,18.85,48.66,3.95,879.5668
2021-04-02 04:00:00,0.001,0,0,0,18.37,48.9,3.2,879.4531
2021-04-02 04:10:00,0,0,0,0,18.41,49.45,3.2,879.6168
2021-04-02 04:20:00,0.003,0,0,0,18.14,50.54,3.95,879.681
2021-04-02 04:30:00,0.003,0,0,0,18.07,52.1,3.2,879.9931
2021-04-02 04:40:00,0,0,0,0,17.45,52.82,3.2,879.9923
2021-04-02 04:50:00,0.059,0,0,0,17.45,52.96,3.95,879.6639
2021-04-02 05:00:00,0.151,0,0,0,17.62,52.89,3.95,879.6343
2021-04-02 05:10:00,0,0,0,0,17.18,53.23,2.45,879.9437
2021-04-02 05:20:00,0,0,0,0,17.25,53.13,1.7,880.0858
2021-04-02 05:30:00,0.238,0,0,0,17.22,53.57,2.45,879.9537
2021-04-02 05:40:00,0.255,0,0,0,17.09,53.92,3.2,880.084
2021-04-02 05:50:00,0.087,0,0,0,16.88,55.79,4.7,879.9865
2021-04-02 06:00:00,0.025,0,0,0,16.34,55.52,4.7,880.3948
2021-04-02 06:10:00,0.214,0,0,0,16.51,55.15,3.2,880.5554
2021-04-02 06:20:00,0.194,0,0,0,16.48,54.06,4.7,880.5448
2021-04-02 06:30:00,0.052,0.326,0.119,0,16.54,54.53,3.95,880.747
2021-04-02 06:40:00,0.04,5.384,4.011,0,16.3,55.69,3.2,880.5336
2021-04-02 06:50:00,0.942,14.61,12.12,0,16.44,55.15,2.45,880.2346
2021-04-02 07:00:00,29.36,28.27,20.15,0,16.44,54.7,2.45,880.5622
2021-04-02 07:10:00,89.3,45.7,26.87,0,16.99,54.26,1.7,880.4742
2021-04-02 07:20:00,322.3,101.6,34.56,0,17.4,53.41,2.45,880.9252
2021-04-02 07:30:00,391,136.3,41.99,0,17.97,51.77,1.7,881.1042
2021-04-02 07:40:00,27.34,70.25,48.6,0,18.28,50.54,1.7,880.8663
2021-04-02 07:50:00,87.3,104.1,58.36,0,18.62,49.82,2.45,881.1268
2021-04-02 08:00:00,565.5,280.2,68.78,0,19.4,48.8,3.2,881.2496
2021-04-02 08:10:00,688.1,340.2,63,0,20.11,47.47,4.7,881.0562
2021-04-02 08:20:00,719.7,382,63.48,0,20.42,45.29,3.95,881.2526
2021-04-02 08:30:00,741.8,422.2,65.14,0,21.07,44.27,3.95,881.4404
2021-04-02 08:40:00,762.2,463.3,66.84,0,21.41,43.14,3.95,881.4814
2021-04-02 08:50:00,782,505.4,68.78,0,21.71,42.53,4.7,881.563
2021-04-02 09:00:00,798.9,547.7,71.6,0,21.27,42.97,5.45,881.5706
2021-04-02 09:10:00,807,586,76.15,0,21.78,42.97,3.95,881.5549
2021-04-02 09:20:00,820,622,79.98,0,22.94,42.56,3.2,881.5956
2021-04-02 09:30:00,829,657.3,81.6,0,23.18,39.22,3.95,881.6224
2021-04-02 09:40:00,844,692.7,82.1,0,23.28,39.29,5.45,881.5158
2021-04-02 09:50:00,857,727.3,84,0,23.21,39.42,4.7,881.4937
2021-04-02 10:00:00,864,756.7,85.7,0,23.96,39.39,4.7,881.3557
2021-04-02 10:10:00,871,786.8,88.5,0,24.74,36.63,4.7,881.2325
2021-04-02 10:20:00,874,815,91.6,0,24.67,37.76,5.45,881.3506
2021-04-02 10:30:00,873,841,97.2,0,24.67,37.52,5.45,881.4403
2021-04-02 10:40:00,876,868,100.3,0,25.01,35.06,3.95,881.3336
2021-04-02 10:50:00,878,888,100.4,0,25.8,34.14,4.7,881.2789
2021-04-02 11:00:00,890,917,99.3,0,25.63,34.69,3.2,880.9497
2021-04-02 11:10:00,898,936,97,0,26.24,34.89,3.95,880.6738
2021-04-02 11:20:00,900,957,96.5,0,26.34,35.74,3.95,880.3653
2021-04-02 11:30:00,905,975,96.8,0,26.3,34.38,4.7,880.441
2021-04-02 11:40:00,902,988,98.6,0,26.4,34.1,4.7,880.1501
2021-04-02 11:50:00,896,997,102.7,0,27.36,32.2,3.95,880.0883
2021-04-02 12:00:00,899,1015,105.9,0,27.15,33.35,5.45,879.66
2021-04-02 12:10:00,896,1024,110.1,0,27.19,32.47,6.2,879.699
2021-04-02 12:20:00,884,1024,114.2,0,27.32,33.08,6.2,879.4459
2021-04-02 12:30:00,882,1024,113.6,0,28.17,32.13,6.95,879.2629
2021-04-02 12:40:00,891,1032,111.4,0,27.97,32.5,4.7,878.9851
2021-04-02 12:50:00,893,1031,108.8,0,28.24,32.53,6.2,878.7681
2021-04-02 13:00:00,904,1036,105.9,0,29.53,31.51,6.2,878.4761
2021-04-02 13:10:00,904,1030,103.4,0,30.25,29.47,5.45,877.9842
2021-04-02 13:20:00,903,1027,103,0,29.4,30.56,6.2,877.9221
2021-04-02 13:30:00,904,1020,101.9,0,29.06,30.63,4.7,877.5884
2021-04-02 13:40:00,895,1003,103,0,29.5,30.76,5.45,877.2521
2021-04-02 13:50:00,874,977,105.9,0,29.63,29.98,3.95,877.2279
2021-04-02 14:00:00,861,952,107.2,0,31.03,28.62,3.95,876.9457
2021-04-02 14:10:00,789,884,111,0,30.79,28.38,4.7,876.6368
2021-04-02 14:20:00,792.7,877,111.9,0,30.11,29.3,4.7,876.4761
2021-04-02 14:30:00,861,923,113.1,0,30.35,28.34,3.95,876.3337
2021-04-02 14:40:00,864,901,111.2,0,31.37,28.24,6.95,876.5601
2021-04-02 14:50:00,849,876,118.7,0,31.71,27.08,3.95,876.1375
2021-04-02 15:00:00,824,848,123,0,30.89,27.8,5.45,875.5641
2021-04-02 15:10:00,624.3,667.6,121.1,0,31.54,26.78,6.2,875.899
2021-04-02 15:20:00,756.4,745.3,109.7,0,31.78,26.13,6.95,875.4164
2021-04-02 15:30:00,804,762.6,113.2,0,31.81,26.84,6.2,875.4606
2021-04-02 15:40:00,795.5,727.8,109.1,0,31.1,28,6.2,875.3552
2021-04-02 15:50:00,756.7,684.3,115.7,0,31.81,26.78,7.7,874.9176
2021-04-02 16:00:00,732.1,656,124.4,0,31.84,26.71,6.95,875.26
2021-04-02 16:10:00,715,618.8,122.2,0,32.32,26.16,4.7,874.7278
2021-04-02 16:20:00,690.7,580.7,120.8,0,32.53,26.57,6.2,874.5662
2021-04-02 16:30:00,663.8,541.5,120.6,0,31.98,26.71,6.2,875.0473
2021-04-02 16:40:00,635.1,495.5,115.9,0,32.56,26.09,6.2,874.6257
2021-04-02 16:50:00,584.7,453.7,120.6,0,32.02,26.61,6.95,874.9199
2021-04-02 17:00:00,551,409.1,116.7,0,32.05,26.47,3.95,874.8846
2021-04-02 17:10:00,480.8,365.5,122.6,0,32.76,25.55,5.45,874.9169
2021-04-02 17:20:00,468.8,353.2,132.1,0,32.36,25.99,5.45,874.7502
2021-04-02 17:30:00,392.4,308.3,131.3,0,32.05,25.96,6.2,874.6658
2021-04-02 17:40:00,137.6,180.9,109.7,0,31.64,26.67,6.2,874.8344
2021-04-02 17:50:00,183,156.5,79.98,0,31.06,26.67,7.7,874.5807
2021-04-02 18:00:00,120.2,99.3,55.33,0,30.76,26.81,6.95,874.7032
2021-04-02 18:10:00,0.283,49.62,40.28,0,30.25,27.49,6.95,874.9778
2021-04-02 18:20:00,0.404,38.83,31.4,0,29.67,27.36,6.95,874.998
2021-04-02 18:30:00,24.95,29.45,21.49,0,29.4,27.53,7.7,875.0886
2021-04-02 18:40:00,14.11,13.97,10.14,0,29.37,27.73,6.2,875.2761
2021-04-02 18:50:00,0,3.158,2.006,0,29.2,28.79,9.95,875.445
2021-04-02 19:00:00,0,0.456,0.013,0,28.51,29.61,9.95,875.4564
2021-04-02 19:10:00,0,0,0,0,28,30.32,9.2,875.3304
2021-04-02 19:20:00,0,0,0,0,27.56,30.77,9.2,875.6104
2021-04-02 19:30:00,0,0,0,0,27.25,31.01,9.2,876.2405
2021-04-02 19:40:00,0,0,0,0,26.92,31.18,9.2,876.0106
2021-04-02 19:50:00,0,0,0,0,26.82,31.21,8.45,876.3115
2021-04-02 20:00:00,0,0,0,0,26.68,31.28,9.2,876.973
2021-04-02 20:10:00,0,0,0,0,26.41,31.45,7.7,876.7825
2021-04-02 20:20:00,0,0,0,0,26.17,31.89,6.95,877.0613
2021-04-02 20:30:00,0,0,0,0,26.07,32.57,6.95,877.6187
2021-04-02 20:40:00,0,0,0,0,25.86,33.67,6.2,877.9108
2021-04-02 20:50:00,0,0,0,0,25.56,34.76,8.45,877.9324
2021-04-02 21:00:00,0,0,0,0,25.29,35.61,6.95,877.8592
2021-04-02 21:10:00,0,0,0,0,25.02,36.83,6.2,878.1826
2021-04-02 21:20:00,0,0,0,0,24.71,37.04,3.2,878.3304
2021-04-02 21:30:00,0.001,0,0,0,24.57,37.79,6.2,878.5145
2021-04-02 21:40:00,0,0,0,0,24.41,38.37,3.95,878.5674
2021-04-02 21:50:00,0.001,0,0,0,24.2,38.92,6.2,878.7335
2021-04-02 22:00:00,0,0,0,0,23.96,39.15,6.95,878.8778
2021-04-02 22:10:00,0,0,0,0,23.83,39.84,4.7,878.8931
2021-04-02 22:20:00,0,0,0,0,23.62,40.72,3.2,878.9783
2021-04-02 22:30:00,0,0,0,0,23.28,41.44,3.2,879.2867
2021-04-02 22:40:00,0,0,0,0,22.97,42.15,3.2,879.353
2021-04-02 22:50:00,0,0,0,0,22.8,42.7,3.2,879.2405
2021-04-02 23:00:00,0,0,0,0,22.5,43.55,3.95,879.4119
2021-04-02 23:10:00,0.001,0,0,0,22.36,43.96,3.95,879.4113
2021-04-02 23:20:00,0,0,0,0,22.23,44.23,3.2,879.4042
2021-04-02 23:30:00,0,0,0,0,22.12,45.22,2.45,879.6732
2021-04-02 23:40:00,0,0,0,0,21.92,45.6,2.45,879.6079
2021-04-02 23:50:00,0.052,0,0,0,21.82,45.63,3.2,879.6893
2021-04-03 00:00:00,0,0,0,0,21.75,46.04,2.45,879.6575
2021-04-03 00:10:00,0,0,0,0,21.65,46.86,2.45,879.6238
2021-04-03 00:20:00,0.013,0,0,0,21.37,47.44,3.2,879.3708
2021-04-03 00:30:00,0.003,0,0,0,21.31,47.33,2.45,879.5916
2021-04-03 00:40:00,0,0,0,0,21.2,47.44,2.45,879.7151
2021-04-03 00:50:00,0.011,0,0,0,21.17,47.61,3.2,879.6404
2021-04-03 01:00:00,0,0,0,0,21.13,48.12,3.2,879.7634
2021-04-03 01:10:00,0,0,0,0,21,49.04,2.45,879.6731
2021-04-03 01:20:00,0,0,0,0,20.73,50.03,1.7,879.5834
2021-04-03 01:30:00,0,0,0,0,20.35,51.52,1.7,879.477
2021-04-03 01:40:00,0,0,0,0,19.74,52.04,2.45,879.4606
2021-04-03 01:50:00,0,0,0,0,19.4,52.55,2.45,879.2482
2021-04-03 02:00:00,0,0,0,0,19.26,53.54,2.45,879.0186
2021-04-03 02:10:00,0,0,0,0,18.92,53.94,2.45,879.158
2021-04-03 02:20:00,0.111,0,0,0,19.23,53.94,3.2,879.1744
2021-04-03 02:30:00,0.25,0,0,0,19.4,53.54,3.2,878.8144
2021-04-03 02:40:00,0.124,0,0,0,19.4,52.82,3.2,878.848
2021-04-03 02:50:00,0.043,0,0,0,19.26,53.81,3.95,879.0268
2021-04-03 03:00:00,0,0,0,0,19.02,54.11,3.95,878.6832
2021-04-03 03:10:00,0.005,0,0,0,18.95,54.22,3.95,878.9135
2021-04-03 03:20:00,0.002,0,0,0,18.95,54.01,3.95,878.7566
2021-04-03 03:30:00,0,0,0,0,18.89,54.52,3.2,878.5449
2021-04-03 03:40:00,0.001,0,0,0,18.68,54.93,3.95,878.6921
2021-04-03 03:50:00,0,0,0,0,18.54,55.24,3.95,878.5612
2021-04-03 04:00:00,0,0,0,0,18.44,55.65,3.95,878.6753
2021-04-03 04:10:00,0,0,0,0,18.41,55.89,3.95,878.7656
2021-04-03 04:20:00,0.005,0,0,0,18.44,55.78,3.2,878.873
2021-04-03 04:30:00,0,0,0,0,18.41,55.72,2.45,878.7487
2021-04-03 04:40:00,0.001,0,0,0,18.34,56.13,3.2,878.9379
2021-04-03 04:50:00,0.002,0,0,0,18.27,56.06,3.2,879.0101
2021-04-03 05:00:00,0,0,0,0,18.34,55.99,2.45,879.0366
2021-04-03 05:10:00,0,0,0,0,18.37,57.01,2.45,879.0276
2021-04-03 05:20:00,0,0,0,0,18,57.83,1.7,879.0672
2021-04-03 05:30:00,0,0,0,0,17.93,57.52,1.7,878.9052
2021-04-03 05:40:00,0.005,0,0,0,17.9,57.52,1.7,879.1948
2021-04-03 05:50:00,0.09,0,0,0,17.83,58.27,2.45,879.2524
2021-04-03 06:00:00,0.062,0,0,0,17.69,59.16,2.45,879.1432
2021-04-03 06:10:00,0.01,0,0,0,17.32,59.71,2.45,879.5407
2021-04-03 06:20:00,0.036,0,0,0,17.42,59.57,1.7,879.3198
2021-04-03 06:30:00,0.01,0.28,0.108,0,17.49,59.09,0.95,879.59
2021-04-03 06:40:00,0.847,6.576,5.366,0,17.53,58.89,2.45,879.611
2021-04-03 06:50:00,84.4,24.67,15.69,0,17.7,58.86,2.45,879.7563
2021-04-03 07:00:00,215.3,53.57,25.68,0,17.66,60.49,3.2,879.9792
2021-04-03 07:10:00,308.4,86.3,34.22,0,17.46,60.56,3.2,879.9957
2021-04-03 07:20:00,395.1,123.7,41.85,0,18.07,59.13,3.2,880.0494
2021-04-03 07:30:00,461.1,162.6,48.05,0,18.54,57.28,2.45,880.1822
2021-04-03 07:40:00,513.8,201.9,53.28,0,19.29,56.06,3.2,880.0015
2021-04-03 07:50:00,557.8,241,58.03,0,20.79,53.84,1.7,880.2459
2021-04-03 08:00:00,597.9,284.2,62.56,0,20.66,51.46,3.2,880.4761
2021-04-03 08:10:00,637.5,331.3,66.72,0,20.08,52.1,3.95,880.5154
2021-04-03 08:20:00,671.2,374.9,70.37,0,20.15,51.25,3.95,880.557
2021-04-03 08:30:00,696,416.6,73.31,0,20.25,50.88,4.7,880.648
