"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
2021-07-01 06:00:00,0.3,0.165,0.199,0,19,100,0,876.2466
2021-07-01 06:10:00,0.262,1.496,1.256,0,18.96,100,0,876.3209
2021-07-01 06:20:00,0.257,4.879,4.355,0,19,100,0,876.4183
2021-07-01 06:30:00,0.359,10.95,9.56,0,19.07,100,0,876.6641
2021-07-01 06:40:00,0.387,17.97,15.78,0,19.16,100,0,876.582
2021-07-01 06:50:00,0.39,27.04,23.62,0,19.28,100,0,876.7701
2021-07-01 07:00:00,0.334,39.77,34.4,0,19.17,100,0,876.9008
2021-07-01 07:10:00,0.39,52.78,46.34,0,19.28,100,0,877.0157
2021-07-01 07:20:00,0.394,60.91,53.52,0,19.5,100,0,877.0889
2021-07-01 07:30:00,0.393,69.26,59.99,0,19.61,100,0,877.1791
2021-07-01 07:40:00,0.394,82.1,72,0,19.68,100,0.002,877.1704
2021-07-01 07:50:00,0.371,87.1,75.02,0,19.74,100,0.951,877.1456
2021-07-01 08:00:00,0.397,107.7,94.2,0,19.89,99.8,0.807,876.9499
2021-07-01 08:10:00,0.462,135.6,116.5,0,20.08,99.2,0.265,876.9014
2021-07-01 08:20:00,0.415,125.8,108.8,0,20.41,98.8,0.578,877.1464
2021-07-01 08:30:00,0.47,135,115.5,0,20.38,98.5,1.363,877.2197
2021-07-01 08:40:00,1.972,190.9,162.1,0,20.4,98.6,0.993,877.2203
2021-07-01 08:50:00,1.45,254,215.7,0,20.56,97.8,1.585,877.3661
2021-07-01 09:00:00,0.714,231,196.5,0,20.61,96.9,1.532,877.2122
2021-07-01 09:10:00,0.421,219.4,188.5,0,20.57,96.4,1.971,877.5634
2021-07-01 09:20:00,0.78,274.3,236,0,20.52,96.1,1.82,877.3917
2021-07-01 09:30:00,1.087,276.1,237.9,0,20.77,94.9,0.976,877.424
2021-07-01 09:40:00,1.672,322.3,274.7,0,21.13,93.5,0.469,877.3915
2021-07-01 09:50:00,4.926,435.2,359.6,0,21.83,91,0.048,877.4294
2021-07-01 10:00:00,5.549,456.6,375,0,22.29,88.2,0.165,877.5295
2021-07-01 10:10:00,5.5,461.5,379,0,22.61,87.8,0.181,877.629
2021-07-01 10:20:00,3.634,448.8,377,0,23.21,85.2,0.574,877.5118
2021-07-01 10:30:00,44.08,627,441.9,0,23.13,83.6,0.323,877.623
2021-07-01 10:40:00,135.5,730.2,478,0,23.48,83.7,0.699,877.5159
2021-07-01 10:50:00,199.3,837,505.8,0,23.62,80.5,1.119,877.3255
2021-07-01 11:00:00,191.8,793.3,469.9,0,23.38,81.8,1.603,877.0428
2021-07-01 11:10:00,493.5,1005,423.1,0,24.01,79.56,0.93,876.855
2021-07-01 11:20:00,683.3,1097,366.2,0,25.66,73.65,1.079,876.8418
2021-07-01 11:30:00,617.5,1027,333.2,0,25.44,72.79,1.522,876.7693
2021-07-01 11:40:00,630.4,1023,321.2,0,26,67.17,1.597,876.7202
2021-07-01 11:50:00,586.7,972,306.8,0,26.16,62.65,2.182,876.5606
2021-07-01 12:00:00,674.9,1063,303.8,0,26.37,61.38,1.848,876.405
2021-07-01 12:10:00,431.2,901,360.3,0,26.18,65.81,3.316,876.2153
2021-07-01 12:20:00,494.8,953,350.7,0,26.51,64.63,2.223,876.1689
2021-07-01 12:30:00,447,915,357.8,0,26.01,67.03,3.739,876.1393
2021-07-01 12:40:00,389.3,918,378.1,0,26.07,65.75,2.058,876.0725
2021-07-01 12:50:00,707.5,1271,438.9,0,26.75,62.6,2.376,875.8869
2021-07-01 13:00:00,22.61,551.6,426.2,0,26.11,64.13,2.52,875.7338
2021-07-01 13:10:00,34.58,513.4,382,0,26.19,64.14,2.538,875.7382
2021-07-01 13:20:00,183.6,765.3,446.1,0,26.39,63.75,1.95,875.5251
2021-07-01 13:30:00,48.25,552.9,398.8,0,26.58,63.42,2.257,875.3539
2021-07-01 13:40:00,1.689,420,350.2,0,26.46,63.33,2.139,875.2129
2021-07-01 13:50:00,1.521,352.5,300.3,0,26.3,62.62,0.851,875.2562
2021-07-01 14:00:00,0.757,295.1,260.2,0,26.59,61.31,0.027,875.1633
2021-07-01 14:10:00,0.283,268.9,231.4,0,25.68,68.69,2.591,875.275
2021-07-01 14:20:00,0,287.3,245.8,0,23.35,82.8,3.007,875.1733
2021-07-01 14:30:00,0.004,237.2,207.5,0,23.01,86.8,2.01,874.8041
2021-07-01 14:40:00,0.262,192.5,167.4,0,22.95,88.3,1.456,874.9935
2021-07-01 14:50:00,0.258,180,156.2,0,22.89,87.8,1.673,874.7715
2021-07-01 15:00:00,0.084,199.7,173.7,0,22.7,87.7,2.245,874.6246
2021-07-01 15:10:00,0.396,216.1,186.9,0,22.46,89.8,1.249,874.718
2021-07-01 15:20:00,0.536,231.2,200.2,0,22.41,88.5,0.924,874.5584
2021-07-01 15:30:00,0.62,227.9,200.2,0,22.7,87.5,0.882,874.5701
2021-07-01 15:40:00,1.078,278.8,247.1,0,22.99,88.3,0.953,874.3624
2021-07-01 15:50:00,84.8,441.6,287.7,0,23.42,86.5,0.541,874.1047
2021-07-01 16:00:00,116.6,465.1,290,0,24.02,82.2,1.254,873.9397
2021-07-01 16:10:00,1.146,241.8,205.1,0,24.31,81.6,0.271,873.883
2021-07-01 16:20:00,7.279,210.8,167.3,0,24.52,81,0.032,873.8484
2021-07-01 16:30:00,275.7,449,202.5,0,25.11,79.04,0.227,873.8471
2021-07-01 16:40:00,533,668.8,288.7,0,26.27,74.61,0.081,873.5531
2021-07-01 16:50:00,207.8,419.5,241.8,0,27.2,66.82,1.202,873.5097
2021-07-01 17:00:00,188.2,276.8,142.2,0,25.94,67.89,1.158,873.7632
2021-07-01 17:10:00,3.903,101.6,85.8,0,25.42,70.45,0.639,873.7734
2021-07-01 17:20:00,0.001,73.34,63.4,0,25,70.19,0.017,873.5513
2021-07-01 17:30:00,0.003,74.14,63.64,0,24.91,71.74,0.088,873.7798
2021-07-01 17:40:00,0.058,73.36,62.72,0,24.71,73.41,0.044,873.5545
2021-07-01 17:50:00,0.153,72.94,61.52,0,24.66,73.47,0.272,873.6074
2021-07-01 18:00:00,0.083,82.5,68.88,0,24.54,74.33,1.189,873.8175
2021-07-01 18:10:00,0.048,54.52,47.65,0,24.56,74.15,0.295,874.1574
2021-07-01 18:20:00,0.029,28.52,24.62,0,24.75,74.4,0,874.3939
2021-07-01 18:30:00,0.007,17.42,14.84,0,24.84,73.43,0,874.5224
2021-07-01 18:40:00,0.001,8.99,6.717,0,24.21,74.1,1.939,874.818
2021-07-01 18:50:00,0,5.498,3.399,0,23.1,72.99,2.741,874.4807
2021-07-01 19:00:00,0.001,3.735,2.593,0,22.68,73.12,2.353,874.7728
2021-07-01 19:10:00,0.005,1.945,1.432,0,22.52,72.41,2.981,875.0318
2021-07-01 19:20:00,0.006,0.366,0.159,0,22.41,74.34,0.467,875.2179
2021-07-01 19:30:00,0.006,0.502,0,0,22.28,77.18,2.777,875.6465
2021-07-01 19:40:00,0,1.113,0,0,20.61,86.1,5.575,876.2477
2021-07-01 19:50:00,0,0.301,0,0,19.98,87.4,3.69,876.4219
2021-07-01 20:00:00,0.003,0,0,0,19.91,88.7,1.763,876.7775
2021-07-01 20:10:00,0.009,0,0,0,19.89,89,0.299,876.7775
2021-07-01 20:20:00,0.011,0,0,0,19.92,89.5,0.232,876.6478
2021-07-01 20:30:00,0.081,0,0,0,20.04,89.8,0.095,876.7452
2021-07-01 20:40:00,0.051,0,0,0,20.2,89,0,877.1389
2021-07-01 20:50:00,0.002,0,0,0,20.1,89.4,0.336,877.0889
2021-07-01 21:00:00,0,0,0,0,19.92,90.7,1.248,877.2935
2021-07-01 21:10:00,0.21,0,0,0,19.85,92.9,0.475,877.3019
2021-07-01 21:20:00,0.279,0,0,0,19.72,93.6,0.87,877.2932
2021-07-01 21:30:00,0.161,0,0,0,19.93,94.2,0.03,877.2445
2021-07-01 21:40:00,0.07,0,0,0,19.96,94.1,0.109,877.3099
2021-07-01 21:50:00,0.25,0,0,0,19.86,95.2,0.188,877.3178
2021-07-01 22:00:00,0.03,0,0,0,19.63,96.3,0.927,877.4163
2021-07-01 22:10:00,0.036,0,0,0,19.37,97.5,0.071,877.498
2021-07-01 22:20:00,0.121,0,0,0,19.3,98.2,0,877.5385
2021-07-01 22:30:00,0.071,0,0,0,19.31,98.5,0.443,877.6296
2021-07-01 22:40:00,0.065,0,0,0,19.34,98.7,0.016,877.7341
2021-07-01 22:50:00,0.187,0,0,0,19.47,99,0,877.6703
2021-07-01 23:00:00,0.058,0,0,0,19.41,98.6,1.404,877.8252
2021-07-01 23:10:00,0.058,0.045,0,0,19.27,97.8,1.214,877.6207
2021-07-01 23:20:00,0.072,0.206,0.063,0,19.17,97.9,0.603,877.8087
2021-07-01 23:30:00,0.126,0.15,0.023,0,19.15,97.9,0.032,877.7759
2021-07-01 23:40:00,0.065,0,0,0,19.18,98.2,0.502,877.628
2021-07-01 23:50:00,0.072,0,0,0,19.02,98.7,0.44,877.6458
2021-07-02 00:00:00,0.074,0,0,0,19.08,99.1,0,877.8492
2021-07-02 00:10:00,0.03,0,0,0,19.16,99.3,0,877.5634
2021-07-02 00:20:00,0.063,0,0,0,19.09,99.4,0,877.4979
2021-07-02 00:30:00,0.262,0,0,0,19.16,99.6,0,877.5134
2021-07-02 00:40:00,0.294,0,0,0,19.27,99.8,0.5,877.3595
2021-07-02 00:50:00,0.079,0.042,0,0,19.18,99.9,1.143,877.4817
2021-07-02 01:00:00,0.014,0.211,0,0,18.89,100,1.085,877.5468
2021-07-02 01:10:00,0.143,0.003,0,0,18.84,100,0.736,877.3744
2021-07-02 01:20:00,0.041,0,0,0,18.8,100,0.396,877.4331
2021-07-02 01:30:00,0.081,0.006,0,0,18.78,100,0.691,877.4484
2021-07-02 01:40:00,0.096,0,0,0,18.71,100,0.161,877.3184
2021-07-02 01:50:00,0.365,0,0.001,0,18.8,100,0.59,877.399
2021-07-02 02:00:00,0.219,0.083,0,0,18.85,100,1.467,877.4088
2021-07-02 02:10:00,0.075,0.216,0,0,18.71,100,2.068,877.3915
2021-07-02 02:20:00,0.094,0.204,0,0,18.65,100,1.608,877.4894
2021-07-02 02:30:00,0.115,0.159,0,0,18.55,100,2.009,877.2772
2021-07-02 02:40:00,0.132,0.204,0,0,18.47,100,1.233,877.3262
2021-07-02 02:50:00,0.153,0.08,0,0,18.42,100,0.044,877.3256
2021-07-02 03:00:00,0.152,0,0,0,18.41,100,0.267,877.2775
2021-07-02 03:10:00,0.234,0,0,0,18.44,100,0.036,877.3429
2021-07-02 03:20:00,0.33,0,0,0,18.52,100,0,877.1293
2021-07-02 03:30:00,0.331,0,0,0,18.51,100,0.002,877.0967
2021-07-02 03:40:00,0.249,0,0,0,18.52,100,0,877.3107
2021-07-02 03:50:00,0.296,0,0.008,0,18.55,100,0.097,877.2604
2021-07-02 04:00:00,0.112,0.063,0,0,18.52,100,0.159,877.3752
2021-07-02 04:10:00,0.064,0.099,0,0,18.44,100,0.257,877.1788
2021-07-02 04:20:00,0.155,0,0,0,18.51,100,0.067,877.2277
2021-07-02 04:30:00,0.205,0,0,0,18.61,100,0,877.0392
2021-07-02 04:40:00,0.188,0,0,0,18.59,100,0,876.9419
2021-07-02 04:50:00,0.304,0,0,0,18.62,100,0,877.1788
2021-07-02 05:00:00,0.316,0,0,0,18.65,100,0,877.269
2021-07-02 05:10:00,0.296,0,0,0,18.71,100,0,877.0399
2021-07-02 05:20:00,0.211,0,0,0,18.68,100,0,877.2126
2021-07-02 05:30:00,0.077,0,0,0,18.65,100,0,877.5468
2021-07-02 05:40:00,0.03,0,0,0,18.52,100,0,877.4324
2021-07-02 05:50:00,0.171,0,0,0,18.45,100,0,877.5718
2021-07-02 06:00:00,0.149,0.033,0.017,0,18.36,100,0,877.4076
2021-07-02 06:10:00,0.004,1.236,0.734,0,18.07,100,0,877.3829
2021-07-02 06:20:00,0.122,5.298,4.563,0,18.08,100,0,877.6461
2021-07-02 06:30:00,0.388,15.75,13.59,0,18.25,100,0,877.4897
2021-07-02 06:40:00,0.365,31.33,26.53,0,18.21,100,0,877.7343
2021-07-02 06:50:00,0.525,48.38,40.82,0,18.19,100,0,877.5233
2021-07-02 07:00:00,1.121,59.42,50.95,0,18.32,100,0,877.809
2021-07-02 07:10:00,0.384,59.02,51.39,0,18.42,100,0,877.9142
2021-07-02 07:20:00,0.37,61.18,52.8,0,18.38,99.7,0,877.9075
2021-07-02 07:30:00,0.394,70.55,61.61,0,18.58,99.7,0,878.1774
2021-07-02 07:40:00,0.394,79.9,69.29,0,18.84,99.2,0,878.2341
2021-07-02 07:50:00,0.394,104.2,89.9,0,18.94,98.8,0,878.3885
2021-07-02 08:00:00,0.395,119.1,103,0,18.97,98.1,0,878.4313
2021-07-02 08:10:00,0.468,128.8,112.2,0,19.2,97.3,0,878.5532
2021-07-02 08:20:00,32.02,256.8,203.7,0,19.51,96.2,0,878.5612
2021-07-02 08:30:00,25.66,282.6,227.1,0,20.29,94,0,878.6021
2021-07-02 08:40:00,12.5,329.6,271.6,0,20.4,92.4,0.008,878.7075
2021-07-02 08:50:00,252.7,521.7,294.6,0,21.02,89.1,0.008,878.5202
2021-07-02 09:00:00,742,822,298,0,22.12,86.1,0.088,878.4612
2021-07-02 09:10:00,673.5,904,375.7,0,23.26,80.2,0.235,878.4063
2021-07-02 09:20:00,699.6,975,405.1,0,24.06,77.09,0.089,878.4899
2021-07-02 09:30:00,344.8,771,415.8,0,24.33,76.25,0.191,878.6343
2021-07-02 09:40:00,0.479,430.3,374.6,0,23.7,76.29,0.429,878.2976
2021-07-02 09:50:00,3.553,402.3,349.2,0,23.06,78.51,0.072,878.4189
2021-07-02 10:00:00,360.7,740.6,352.4,0,23.24,79.09,0,878.6707
2021-07-02 10:10:00,202.1,605.1,346.1,0,23.26,78.44,0.843,878.2903
2021-07-02 10:20:00,139.2,531.4,333.2,0,23.21,78.79,0.877,878.3784
2021-07-02 10:30:00,275.8,619,305.5,0,23.46,77.58,0.253,878.3209
2021-07-02 10:40:00,588.1,922,318,0,24.83,72.72,0.316,878.1272
2021-07-02 10:50:00,279.9,693.1,334.4,0,24.04,75.27,2.405,878.1773
2021-07-02 11:00:00,53.24,455.3,336.4,0,22.83,78.89,1.999,878.2642
2021-07-02 11:10:00,111.7,546.1,341.6,0,23.25,77.28,2.231,878.1327
2021-07-02 11:20:00,10.37,426.8,342,0,23.28,76.87,1.83,878.0289
2021-07-02 11:30:00,96.3,704.3,471,0,23.66,76.35,1.913,878.0921
2021-07-02 11:40:00,123.4,775.3,507.2,0,23.94,74.74,1.425,877.926
2021-07-02 11:50:00,95.6,752.9,521,0,24.56,72.27,1.29,878.0292
2021-07-02 12:00:00,96.2,774.5,539.9,0,25.24,68.72,0.293,877.8623
2021-07-02 12:10:00,23.3,708.8,563.7,0,25.96,66.9,0.477,877.9514
2021-07-02 12:20:00,40.97,728,551.4,0,26.55,65.71,0.482,877.5828
2021-07-02 12:30:00,21.05,693.4,541.8,0,26.33,67,1.423,877.6014
2021-07-02 12:40:00,24.7,623.7,488.7,0,25.46,68.87,1.735,877.4459
2021-07-02 12:50:00,40.07,688.8,517.5,0,25.31,66.19,1.874,877.1868
2021-07-02 13:00:00,290.9,886,454.8,0,25.8,66.47,1.798,876.917
2021-07-02 13:10:00,574.5,1075,375.2,0,26.17,65.34,1.482,876.9892
2021-07-02 13:20:00,413.1,1036,463.4,0,26.86,64.25,1.99,876.8289
2021-07-02 13:30:00,247.2,890,478.9,0,26.32,64.34,3.038,876.801
2021-07-02 13:40:00,201.8,841,481.6,0,25.86,67.93,2.44,876.7254
2021-07-02 13:50:00,188.6,799.6,459.8,0,25.74,69.83,2.866,876.4984
2021-07-02 14:00:00,375.3,977,452.7,0,26.01,68.11,1.918,876.2509
2021-07-02 14:10:00,47.84,604.6,449.3,0,26.12,67.31,2.778,876.1104
2021-07-02 14:20:00,92.3,648.4,443.6,0,25.84,66.58,1.979,875.9283
2021-07-02 14:30:00,246.2,784.8,407.5,0,26.65,65.1,1.849,875.7999
2021-07-02 14:40:00,82.3,476.1,309.8,0,26.48,64.94,2.097,875.7537
2021-07-02 14:50:00,12.49,340.9,270.3,0,25.53,67.3,1.75,875.9412
2021-07-02 15:00:00,1.533,302.2,257.7,0,25.37,67.42,1.384,875.7239
2021-07-02 15:10:00,2.812,290.7,253.2,0,25.81,66.42,1.435,875.6542
2021-07-02 15:20:00,52.36,403.9,301.2,0,25.57,66.58,1.535,875.5041
2021-07-02 15:30:00,181.6,594.4,358.4,0,26.33,64.02,1.315,875.2938
2021-07-02 15:40:00,74.4,478.3,345.9,0,25.94,65.09,1.731,875.4021
2021-07-02 15:50:00,45.02,476.3,355.5,0,25.94,65.46,2.004,875.537
2021-07-02 16:00:00,16.13,291.6,232.8,0,25.14,68.41,2.323,875.7673
2021-07-02 16:10:00,0.945,189.3,160.4,0,22.68,76.09,4.462,876.0321
2021-07-02 16:20:00,6.392,94.9,70.28,0,21.33,81.7,4.197,875.9477
2021-07-02 16:30:00,0.002,34.01,29.04,0,21.06,78.54,3.671,875.9723
2021-07-02 16:40:00,0.003,29.17,26.41,0,20.9,81.1,2.265,876.18
2021-07-02 16:50:00,0,36.06,30.64,0,20.55,87.3,1.708,876.0963
2021-07-02 17:00:00,0.007,31.18,27.24,0,20.15,91.3,1.408,875.9611
2021-07-02 17:10:00,0.08,26.11,23.18,0,19.9,92.8,1.924,876.2194
2021-07-02 17:20:00,0.05,24.76,22.4,0,19.7,93.6,2.398,876.0097
2021-07-02 17:30:00,0.247,15.1,13.76,0,19.62,95.3,2.088,876.4924
2021-07-02 17:40:00,0.087,13.51,12.21,0,19.72,95.6,2.695,876.426
2021-07-02 17:50:00,0.329,12.76,11.51,0,19.85,95.9,0.411,876.5818
2021-07-02 18:00:00,0.202,12.91,11.43,0,20,96.3,0,876.7048
2021-07-02 18:10:00,0.102,14.64,12.68,0,20.02,96.1,0.174,876.7618
2021-07-02 18:20:00,0.108,16.08,14.09,0,20.07,96.1,0,876.6795
2021-07-02 18:30:00,0.181,15.65,13.48,0,20.03,96.2,0,876.5908
2021-07-02 18:40:00,0.073,13.46,11.38,0,19.92,94.7,0.19,876.8272
2021-07-02 18:50:00,0.234,8.91,8.04,0,19.93,95.5,0,876.9014
2021-07-02 19:00:00,0.228,5.42,4.954,0,19.9,96.4,0.866,877.1954
2021-07-02 19:10:00,0.175,2.658,2.411,0,19.94,96.7,0.841,877.301
2021-07-02 19:20:00,0.004,0.792,0.537,0,19.79,96.6,0.121,877.1793
2021-07-02 19:30:00,0.024,0.115,0.035,0,19.75,96,0.462,877.4905
2021-07-02 19:40:00,0.124,0,0,0,19.78,94.8,0.664,877.7108
2021-07-02 19:50:00,0.186,0,0,0,19.83,94.3,0.285,877.8416
2021-07-02 20:00:00,0.344,0,0,0,20,95,0,877.8007
2021-07-02 20:10:00,0.091,0,0,0,19.97,95.9,0,878.185
2021-07-02 20:20:00,0.061,0,0,0,19.92,95.6,0,878.1279
2021-07-02 20:30:00,0.139,0.051,0,0,19.98,94.8,0.288,878.3321
2021-07-02 20:40:00,0.035,0.036,0,0,20,93,0.315,878.2423
2021-07-02 20:50:00,0.007,0,0,0,19.98,93.5,0,878.4222
2021-07-02 21:00:00,0.064,0,0,0,20.02,94.5,0,878.5121
2021-07-02 21:10:00,0.108,0,0,0,20.05,95.7,0,878.2825
2021-07-02 21:20:00,0.039,0,0,0,19.99,96.2,0,878.4963
2021-07-02 21:30:00,0.06,0,0,0,19.87,97.1,0,878.1767
2021-07-02 21:40:00,0.027,0,0,0,19.81,97.8,0,878.5119
2021-07-02 21:50:00,0.012,0,0,0,19.7,98.2,0,878.2502
2021-07-02 22:00:00,0.028,0,0,0,19.65,98.5,0.071,878.5115
2021-07-02 22:10:00,0.017,0,0,0,19.73,98.4,0,878.4556
2021-07-02 22:20:00,0.013,0,0,0,19.68,98.4,0,878.7416
2021-07-02 22:30:00,0.161,0,0,0,19.72,98.4,0,878.7159
2021-07-02 22:40:00,0.315,0,0,0,19.76,98.4,0.511,878.7491
2021-07-02 22:50:00,0.324,0,0,0,19.74,98.7,1.26,878.8727
2021-07-02 23:00:00,0.137,0,0,0,19.68,99.5,0.312,878.8143
2021-07-02 23:10:00,0.008,0,0,0,19.58,99.9,0.367,879.1502
2021-07-02 23:20:00,0.008,0,0,0,19.53,100,0.051,879.2651
2021-07-02 23:30:00,0.008,0,0,0,19.42,100,0.011,879.0595
2021-07-02 23:40:00,0.005,0,0,0,19.37,100,0,879.1825
2021-07-02 23:50:00,0.015,0,0,0,19.35,100,0,878.9623
2021-07-03 00:00:00,0.021,0,0,0,19.35,100,0,879.0836
2021-07-03 00:10:00,0.039,0,0,0,19.29,100,0,879.06
2021-07-03 00:20:00,0.024,0,0,0,19.24,100,0,878.9046
2021-07-03 00:30:00,0.091,0,0,0,19.19,100,0,879.0278
2021-07-03 00:40:00,0.291,0,0,0,19.38,100,0,878.7319
2021-07-03 00:50:00,0.192,0,0,0,19.44,100,0,878.6518
2021-07-03 01:00:00,0.313,0,0,0,19.51,100,0,878.5031
2021-07-03 01:10:00,0.078,0,0,0,19.45,100,0.03,878.7826
2021-07-03 01:20:00,0.044,0,0,0,19.44,100,0.006,878.7739
2021-07-03 01:30:00,0.006,0,0,0,19.22,100,0,878.8225
2021-07-03 01:40:00,0.028,0,0,0,19.19,100,0,878.7821
2021-07-03 01:50:00,0.047,0,0,0,19.21,100,0,878.6748
2021-07-03 02:00:00,0.08,0,0,0,19.19,100,0,878.5859
2021-07-03 02:10:00,0.262,0,0,0,19.26,100,0,878.3399
2021-07-03 02:20:00,0.243,0,0,0,19.22,100,0,878.447
2021-07-03 02:30:00,0.204,0,0,0,19.25,100,0.022,878.4874
2021-07-03 02:40:00,0.068,0,0,0,19.19,100,0,878.2004
2021-07-03 02:50:00,0.1,0,0,0,19.21,100,0,878.1611
2021-07-03 03:00:00,0.18,0,0,0,19.25,100,0.065,878.0944
2021-07-03 03:10:00,0.142,0,0,0,19.29,99.9,0.072,878.2672
2021-07-03 03:20:00,0.327,0,0,0,19.41,99.8,0.704,878.332
2021-07-03 03:30:00,0.113,0,0,0,19.42,99.8,0.907,878.1442
2021-07-03 03:40:00,0.152,0,0,0,19.48,100,0.771,877.9959
2021-07-03 03:50:00,0.079,0,0,0,19.45,100,0.109,877.9976
2021-07-03 04:00:00,0.083,0,0,0,19.44,100,0.186,878.2746
2021-07-03 04:10:00,0.012,0,0,0,19.31,100,0,878.1033
2021-07-03 04:20:00,0.115,0,0,0,19.27,100,0,878.2176
2021-07-03 04:30:00,0.11,0,0,0,19.1,100,0.702,878.1276
2021-07-03 04:40:00,0.039,0,0,0,18.95,100,0.956,878.2504
2021-07-03 04:50:00,0.037,0,0,0,19.01,99.9,1.104,878.324
2021-07-03 05:00:00,0.072,0,0,0,19.12,99.6,0.331,878.3568
2021-07-03 05:10:00,0.083,0,0,0,19.19,99.4,1.481,878.3395
2021-07-03 05:20:00,0.035,0,0,0,19.15,98.9,1.819,878.1039
2021-07-03 05:30:00,0.042,0,0,0,19.11,98.3,1.467,878.283
2021-07-03 05:40:00,0.115,0,0,0,19.15,98,0.782,878.5038
2021-07-03 05:50:00,0.049,0,0,0,19.07,98.5,0.216,878.2335
2021-07-03 06:00:00,0.031,0.159,0.156,0,18.96,98.9,0.047,878.3246
2021-07-03 06:10:00,0.081,3.259,2.891,0,18.97,99.2,0.024,878.5858
2021-07-03 06:20:00,0.089,6.349,5.724,0,19.01,99.3,0,878.7168
2021-07-03 06:30:00,0.224,12.73,11.16,0,19.01,99.3,0,878.5202
2021-07-03 06:40:00,0.224,19.12,16.85,0,19.09,99.4,0,878.8306
2021-07-03 06:50:00,0.354,26.91,23.56,0,19.15,99.3,0,878.6602
2021-07-03 07:00:00,0.351,29.66,25.79,0,19.15,99.5,0.025,879.1255
2021-07-03 07:10:00,0.34,27.35,23.77,0,19.21,99.7,0.111,879.3466
2021-07-03 07:20:00,0.337,31.84,27.43,0,19.2,99.9,0.028,879.4036
2021-07-03 07:30:00,0.323,34.84,30.19,0,19.18,100,0.08,879.4689
2021-07-03 07:40:00,0.299,39.79,34.6,0,19.12,100,0.016,879.412
2021-07-03 07:50:00,0.316,42.87,37.55,0,19.16,100,0.032,879.4602
2021-07-03 08:00:00,0.348,49.59,43.14,0,19.21,100,0.022,879.4944
2021-07-03 08:10:00,0.375,55.95,49.16,0,19.36,100,0.071,879.812
2021-07-03 08:20:00,0.354,55.18,48.34,0,19.37,99.9,0.402,879.7642
