"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
2021-10-01 05:50:00,0.384,0,0,0,18.03,100,0,877.5468
2021-10-01 06:00:00,0.336,0,0,0,17.99,100,0,877.6948
2021-10-01 06:10:00,0.247,0,0,0,17.89,99.9,0,877.6692
2021-10-01 06:20:00,0.167,0,0,0,17.85,99.9,0,877.6782
2021-10-01 06:30:00,0.338,0.829,0,0,17.82,99.6,0,877.6859
2021-10-01 06:40:00,0.383,4.322,0,0,17.76,99.6,0,877.6115
2021-10-01 06:50:00,0.394,11.79,0,0,17.84,99.3,0,877.4816
2021-10-01 07:00:00,0.889,26.39,0,0,18.03,98.8,0,877.7441
2021-10-01 07:10:00,2.037,40.35,0,0,18.27,98.9,0,877.8743
2021-10-01 07:20:00,1.164,47.05,0,0,18.36,98.9,0,877.8087
2021-10-01 07:30:00,0.394,54.03,0,0,18.48,98.7,0,878.1035
2021-10-01 07:40:00,0.394,68.4,0,0,18.62,98.1,0,878.2592
2021-10-01 07:50:00,0.405,93,0,0,18.84,97.6,0,878.3731
2021-10-01 08:00:00,0.51,119.5,0,0,18.97,96.7,0,878.5521
2021-10-01 08:10:00,0.682,123,0,0,18.92,96.5,0,878.4151
2021-10-01 08:20:00,1.362,144.6,0,0,18.96,95.5,0,878.7164
2021-10-01 08:30:00,137.1,267.4,0,0,19.32,93.9,0,878.5448
2021-10-01 08:40:00,591.1,542,0,0,20.69,93.5,0,878.7164
2021-10-01 08:50:00,504.6,550.1,0,0,21.84,86.3,0.461,878.635
2021-10-01 09:00:00,242.2,464.1,0,0,20.99,85.9,0.429,878.864
2021-10-01 09:10:00,120.9,397.3,0,0,20.82,85.3,0.816,878.9283
2021-10-01 09:20:00,155.9,404.5,0,0,20.99,86.3,0.686,878.8774
2021-10-01 09:30:00,650.7,642.9,0,0,21.31,86.6,1.461,878.8446
2021-10-01 09:40:00,801,745.6,0,0,22.01,84.8,1.409,878.9664
2021-10-01 09:50:00,696.9,694.8,0,0,22.51,83.2,1.169,878.9555
2021-10-01 10:00:00,730.6,766.4,0,0,22.46,82.8,1.016,878.894
2021-10-01 10:10:00,710.6,837,0,0,22.65,82.1,0.924,878.8594
2021-10-01 10:20:00,515.7,716.9,0,0,23.66,78.47,0.69,878.8484
2021-10-01 10:30:00,861,852,0,0,23.19,78.71,0.081,878.8779
2021-10-01 10:40:00,872,862,0,0,24.11,75.53,0.459,878.802
2021-10-01 10:50:00,879,904,0,0,24.72,72.87,1.107,878.6779
2021-10-01 11:00:00,886,931,0,0,24.69,71.96,0.854,878.6528
2021-10-01 11:10:00,890,940,0,0,25.38,68.68,0.889,878.3871
2021-10-01 11:20:00,898,956,0,0,25.35,67.56,0.927,878.3969
2021-10-01 11:30:00,900,976,0,0,25.16,68.66,0.495,878.2395
2021-10-01 11:40:00,909,994,0,0,26.01,65.96,1.119,878.2025
2021-10-01 11:50:00,913,1013,0,0,25.76,67.35,0.586,877.8779
2021-10-01 12:00:00,729.1,852,0,0,25.93,66.17,2.237,877.7961
2021-10-01 12:10:00,312,555.6,0,0,25.01,68.71,0.473,877.6058
2021-10-01 12:20:00,641.1,829,0,0,25.13,69.15,1.125,877.5357
2021-10-01 12:30:00,590.6,820,0,0,25.41,68.32,1.514,877.4397
2021-10-01 12:40:00,293.3,693.8,0,0,25.27,68.29,1.058,877.2421
2021-10-01 12:50:00,201.4,648.7,0,0,25.34,68.33,1.551,877.1183
2021-10-01 13:00:00,381.7,810,0,0,26.15,66.28,0.786,876.869
2021-10-01 13:10:00,676.1,923,0,0,25.96,66.51,0.354,876.6191
2021-10-01 13:20:00,899,1015,0,0,26.34,65.61,0.517,876.6367
2021-10-01 13:30:00,911,993,0,0,26.43,65.16,0.721,876.4088
2021-10-01 13:40:00,910,953,0,0,26.63,64.55,0.507,876.2587
2021-10-01 13:50:00,901,951,0,0,27.57,62.38,0.654,876.1095
2021-10-01 14:00:00,903,934,0,0,27.49,63.91,0.611,875.9527
2021-10-01 14:10:00,874,906,0,0,27.58,63.61,0.998,875.8553
2021-10-01 14:20:00,873,879,0,0,27.53,63.35,0.743,875.6822
2021-10-01 14:30:00,895,868,0,0,27.94,61.62,0.78,875.4562
2021-10-01 14:40:00,858,813,0,0,27.82,61.32,0.261,875.5533
2021-10-01 14:50:00,889,809,0,0,28.37,58.94,0.825,875.3539
2021-10-01 15:00:00,886,779.6,0,0,28.35,58.45,0.305,875.2522
2021-10-01 15:10:00,876,750.2,0,0,28.83,57.2,1.192,874.9744
2021-10-01 15:20:00,874,723.5,0,0,28.25,56.76,1.531,874.9437
2021-10-01 15:30:00,866,689.9,0,0,28.52,55.17,0.635,874.6589
2021-10-01 15:40:00,775.7,610.1,0,0,28.2,56.16,1.481,874.7291
2021-10-01 15:50:00,845,640,0,0,28.71,55.9,0.545,874.5886
2021-10-01 16:00:00,792,603.8,0,0,28.59,55.98,1.763,874.6456
2021-10-01 16:10:00,820,594.9,0,0,28.41,56.41,0.928,874.5953
2021-10-01 16:20:00,804,556.7,0,0,27.86,60.48,2.263,874.5831
2021-10-01 16:30:00,789.4,497.5,0,0,27.81,60.18,1.597,874.3782
2021-10-01 16:40:00,773.4,440.7,0,0,27.38,61.08,2.716,874.3197
2021-10-01 16:50:00,752.7,388.5,0,0,27.61,60.48,2.143,874.42
2021-10-01 17:00:00,721.8,337.8,0,0,26.93,60.55,1.779,874.348
2021-10-01 17:10:00,690.8,293.4,0,0,27.24,59.21,0.884,874.5652
2021-10-01 17:20:00,539.8,224.2,0,0,27.21,59.74,0.89,874.4291
2021-10-01 17:30:00,277.4,139.1,0,0,26.92,62.24,0.096,874.6252
2021-10-01 17:40:00,132.3,90.9,0,0,26.32,63.97,0.209,874.8219
2021-10-01 17:50:00,35.34,59.79,0,0,26.06,65.04,0.041,874.8318
2021-10-01 18:00:00,280.9,72.31,0,0,25.85,67.18,0.015,874.8081
2021-10-01 18:10:00,204.9,46.64,0,0,25.75,67.55,0,874.8162
2021-10-01 18:20:00,0.301,17.95,0,0,25.41,68.19,0,874.8657
2021-10-01 18:30:00,0,2.128,0,0,25.29,68.79,0,874.856
2021-10-01 18:40:00,0,0,0,0,25.14,69.94,0,874.9742
2021-10-01 18:50:00,0,0,0,0,24.58,75.39,0,875.1509
2021-10-01 19:00:00,0,0,0,0,24.22,75.96,0.005,874.9604
2021-10-01 19:10:00,0.001,0,0,0,24.38,74.38,0,875.1271
2021-10-01 19:20:00,0,0,0,0,24.29,76.09,0.003,875.3766
2021-10-01 19:30:00,0,0,0,0,23.85,78.53,0.197,875.3807
2021-10-01 19:40:00,0,0,0,0,23.47,81.2,0.896,875.3805
2021-10-01 19:50:00,0,0,0,0,23.09,83,1.993,875.5439
2021-10-01 20:00:00,0,0,0,0,22.72,84.9,1.575,875.5406
2021-10-01 20:10:00,0,0,0,0,22.39,86.6,0.316,875.8702
2021-10-01 20:20:00,0,0,0,0,22.03,88.2,1.239,876.0715
2021-10-01 20:30:00,0,0,0,0,21.91,88.2,0.736,876.2513
2021-10-01 20:40:00,0,0,0,0,21.67,88.8,0.257,876.5081
2021-10-01 20:50:00,0,0,0,0,21.57,88.7,0.005,876.7869
2021-10-01 21:00:00,0,0,0,0,21.49,89.3,0,876.9412
2021-10-01 21:10:00,0.003,0,0,0,21.36,90.1,0,876.9427
2021-10-01 21:20:00,0.003,0,0,0,21.33,90.1,0.643,877.1208
2021-10-01 21:30:00,0,0,0,0,21.03,91.1,1.566,877.1553
2021-10-01 21:40:00,0.008,0,0,0,21.01,90.6,1.766,877.2029
2021-10-01 21:50:00,0.197,0,0,0,21.28,89.1,1.568,877.1547
2021-10-01 22:00:00,0.069,0,0,0,21.23,88.7,1.799,877.1053
2021-10-01 22:10:00,0.047,0,0,0,21.2,87.4,1.855,877.1216
2021-10-01 22:20:00,0.002,0,0,0,20.96,86.8,2.08,877.1057
2021-10-01 22:30:00,0,0,0,0,20.72,87.6,1.693,877.3345
2021-10-01 22:40:00,0.007,0,0,0,20.68,88.2,0.7,877.4811
2021-10-01 22:50:00,0.119,0,0,0,20.86,87.4,0,877.5881
2021-10-01 23:00:00,0.144,0,0,0,20.61,88.5,1.437,877.7031
2021-10-01 23:10:00,0.02,0,0,0,20.65,87.4,1.458,877.6778
2021-10-01 23:20:00,0,0,0,0,20.56,87.8,0.063,877.7261
2021-10-01 23:30:00,0.027,0,0,0,20.68,86.3,0.002,877.6866
2021-10-01 23:40:00,0.058,0,0,0,20.67,87.1,0,877.8416
2021-10-01 23:50:00,0,0,0,0,20.2,90.2,0,877.685
2021-10-02 00:00:00,0.178,0,0,0,20.51,88.5,0,877.6048
2021-10-02 00:10:00,0.04,0,0,0,20.31,89.9,0,877.6044
2021-10-02 00:20:00,0.087,0,0,0,20.46,89.1,0,877.4565
2021-10-02 00:30:00,0.079,0,0,0,19.82,91.9,0,877.4328
2021-10-02 00:40:00,0.125,0,0,0,19.97,90.7,0.002,877.3504
2021-10-02 00:50:00,0.275,0,0,0,19.98,90.2,0.922,877.3588
2021-10-02 01:00:00,0.311,0,0,0,19.86,91.6,1.022,877.4898
2021-10-02 01:10:00,0.192,0,0,0,19.81,92.2,0.003,877.2117
2021-10-02 01:20:00,0.253,0,0,0,20.12,91,0,877.2269
2021-10-02 01:30:00,0.211,0,0,0,20.6,88.8,0,877.0563
2021-10-02 01:40:00,0.07,0,0,0,20.19,90.9,0,877.0407
2021-10-02 01:50:00,0.213,0,0,0,20.38,90.3,0,877.1377
2021-10-02 02:00:00,0.065,0,0,0,20.4,90.4,0,877.0643
2021-10-02 02:10:00,0,0,0,0,20.24,91.1,0,876.8999
2021-10-02 02:20:00,0.021,0,0,0,20.15,91.8,0,876.8274
2021-10-02 02:30:00,0.292,0,0,0,20.24,91.8,0,876.877
2021-10-02 02:40:00,0.341,0,0,0,20.38,90.8,0,876.9327
2021-10-02 02:50:00,0.114,0,0,0,20.08,92.3,0.336,876.8027
2021-10-02 03:00:00,0.131,0,0,0,19.82,92.6,1.33,876.9671
2021-10-02 03:10:00,0.149,0,0,0,19.96,92,0.978,877.0147
2021-10-02 03:20:00,0.203,0,0,0,20.16,91.6,0.372,876.9179
2021-10-02 03:30:00,0,0,0,0,20.14,92.7,0,876.8354
2021-10-02 03:40:00,0.002,0,0,0,20.03,94.1,0,876.925
2021-10-02 03:50:00,0.303,0,0,0,20.15,93.5,0,877.0151
2021-10-02 04:00:00,0.257,0,0,0,20.37,92.2,0,876.8606
2021-10-02 04:10:00,0.258,0,0,0,20.39,91.7,0,876.8601
2021-10-02 04:20:00,0.267,0,0,0,20.28,92.6,0,877.0396
2021-10-02 04:30:00,0.254,0,0,0,20.13,93.6,0.281,877.0321
2021-10-02 04:40:00,0.199,0,0,0,19.82,94.6,2.603,877.0474
2021-10-02 04:50:00,0.001,0,0,0,19.51,96.3,1.097,877.0811
2021-10-02 05:00:00,0.073,0,0,0,19.38,97.6,0.152,877.3025
2021-10-02 05:10:00,0.226,0,0,0,19.39,97.9,0,877.3834
2021-10-02 05:20:00,0.222,0,0,0,19.32,98.2,0.569,877.3588
2021-10-02 05:30:00,0.293,0,0,0,19.54,97.6,0.752,877.5066
2021-10-02 05:40:00,0.31,0,0,0,19.68,97.4,0.533,877.6452
2021-10-02 05:50:00,0.176,0,0,0,19.72,96.9,0.226,877.7427
2021-10-02 06:00:00,0.014,0,0,0,19.52,97.5,0.65,877.7115
2021-10-02 06:10:00,0.02,0,0,0,19.33,97.2,0.383,877.9717
2021-10-02 06:20:00,0.016,0.122,0,0,19.21,97.5,1.029,878.0701
2021-10-02 06:30:00,0.315,0.983,0,0,19.38,96.8,0.515,878.014
2021-10-02 06:40:00,0.334,3.627,0,0,19.61,95.5,0.038,878.0378
2021-10-02 06:50:00,0.362,13.2,0,0,19.64,95.2,0.635,878.2093
2021-10-02 07:00:00,5.189,29.41,0,0,19.56,95.6,1.586,878.1026
2021-10-02 07:10:00,116.3,58.66,0,0,19.64,95.5,0.17,878.2759
2021-10-02 07:20:00,7.212,67.55,0,0,19.91,93.8,0.055,878.4054
2021-10-02 07:30:00,2.808,68.11,0,0,20.14,92.9,0.008,878.4633
2021-10-02 07:40:00,1.469,118.6,0,0,20.39,92.7,0,878.324
2021-10-02 07:50:00,2.286,167.8,0,0,20.56,90.5,0,878.4795
2021-10-02 08:00:00,4.572,234.6,0,0,20.88,88.8,0.008,878.487
2021-10-02 08:10:00,274.1,381.8,0,0,20.92,88.9,0.039,878.5781
2021-10-02 08:20:00,113.7,371,0,0,21.44,87.3,0.005,878.6023
2021-10-02 08:30:00,3.515,287.7,0,0,21.92,85.1,0.233,878.774
2021-10-02 08:40:00,1.257,242.5,0,0,21.57,86.8,1.604,878.8656
2021-10-02 08:50:00,3.05,293.9,0,0,21.12,87.7,1.794,878.9185
2021-10-02 09:00:00,119.1,470.4,0,0,21.87,84.5,0.705,878.9371
2021-10-02 09:10:00,411.1,603.4,0,0,22.39,82.3,0.323,879.0879
2021-10-02 09:20:00,652.5,669.3,0,0,23.81,76.69,0.097,879.0219
2021-10-02 09:30:00,677.3,671.5,0,0,23.93,75.69,0.079,878.9618
2021-10-02 09:40:00,647.4,682,0,0,24.16,75.2,0.164,878.8678
2021-10-02 09:50:00,592.1,666.2,0,0,24.32,74.19,0.033,878.9974
2021-10-02 10:00:00,627,705.6,0,0,24.23,74.43,0,878.8173
2021-10-02 10:10:00,484.7,660.4,0,0,24.42,74.19,0.455,878.9631
2021-10-02 10:20:00,728.6,880,0,0,24.6,74.11,0.367,878.6093
2021-10-02 10:30:00,567,798.2,0,0,25.15,72.58,0.278,878.6553
2021-10-02 10:40:00,600.5,860,0,0,25.38,71.96,0.93,878.6503
2021-10-02 10:50:00,538.4,792.5,0,0,24.2,76.12,2.504,878.5261
2021-10-02 11:00:00,438.1,737.3,0,0,24.45,74.52,2.065,878.5486
2021-10-02 11:10:00,521.5,824,0,0,24.99,71.39,2.987,878.389
2021-10-02 11:20:00,359.2,656.1,0,0,25.17,71.05,2.688,878.1831
2021-10-02 11:30:00,224.4,555.9,0,0,24.57,74.39,2.299,878.2474
2021-10-02 11:40:00,789.8,1050,0,0,25.26,70.87,2.88,877.8226
2021-10-02 11:50:00,809,1020,0,0,25.88,68.89,1.985,877.787
2021-10-02 12:00:00,467.7,737.3,0,0,25.83,69.45,2.996,877.6395
2021-10-02 12:10:00,721,1002,0,0,25.14,72.1,2.644,877.4683
2021-10-02 12:20:00,803,1064,0,0,25.54,70.9,2.923,877.3146
2021-10-02 12:30:00,529.4,819,0,0,24.93,71.5,3.167,877.1234
2021-10-02 12:40:00,543,845,0,0,25.72,68.15,1.78,876.8801
2021-10-02 12:50:00,676.2,1005,0,0,26.28,65.94,2.36,876.4054
2021-10-02 13:00:00,719.8,1046,0,0,26.37,65.77,3.045,876.4036
2021-10-02 13:10:00,656.1,971,0,0,26.45,65.01,3.102,876.3287
2021-10-02 13:20:00,758.4,1013,0,0,25.89,65.41,3.222,876.112
2021-10-02 13:30:00,658.4,890,0,0,26.38,63.16,1.879,876.1115
2021-10-02 13:40:00,712.7,963,0,0,26.85,62.12,2.581,875.9577
2021-10-02 13:50:00,667,896,0,0,26.48,61.76,3.199,875.5483
2021-10-02 14:00:00,724,928,0,0,27.23,57.6,2.525,875.4398
2021-10-02 14:10:00,708.9,886,0,0,27.92,55.76,1.234,875.3695
2021-10-02 14:20:00,527.6,720.8,0,0,27.91,56.6,1.834,875.1866
2021-10-02 14:30:00,727.7,875,0,0,27.95,54.08,1.659,875.035
2021-10-02 14:40:00,730.1,864,0,0,28.06,52.82,2.197,875.0939
2021-10-02 14:50:00,369.6,634.3,0,0,28.44,52.86,0.726,874.9472
2021-10-02 15:00:00,578.2,772.1,0,0,28.9,53.22,0.289,874.6697
2021-10-02 15:10:00,502.6,684.5,0,0,28.69,52.35,1.803,874.4723
2021-10-02 15:20:00,590.8,712.5,0,0,28.75,51.67,0.639,874.5358
2021-10-02 15:30:00,659.6,731.1,0,0,29.63,49.75,0.378,874.4028
2021-10-02 15:40:00,664.4,740.5,0,0,29.87,50.03,0.592,874.1473
2021-10-02 15:50:00,625.7,726.9,0,0,29.28,51.52,0.505,873.9684
2021-10-02 16:00:00,559.9,675.3,0,0,29.76,51.2,0.137,873.8796
2021-10-02 16:10:00,339.6,545.7,0,0,29.97,51.42,0.701,873.9428
2021-10-02 16:20:00,310.6,474,0,0,29.26,53.66,0.378,873.7892
2021-10-02 16:30:00,223.5,376.9,0,0,28.38,56.1,0.29,874.0503
2021-10-02 16:40:00,269.4,327.6,0,0,27.49,64.21,0.199,873.7473
2021-10-02 16:50:00,9.71,180.1,0,0,26.2,70.36,0.438,874.0448
2021-10-02 17:00:00,102,191.9,0,0,24.97,75.8,0,874.0029
2021-10-02 17:10:00,125.2,155.1,0,0,23.89,81.6,0.851,873.9176
2021-10-02 17:20:00,30.79,82,0,0,23.37,86.4,0.764,874.3182
2021-10-02 17:30:00,1.149,35.16,0,0,22.16,89.1,3.383,874.3181
2021-10-02 17:40:00,0.235,21.4,0,0,21.13,93.9,1.585,874.3681
2021-10-02 17:50:00,0.193,13.32,0,0,21.24,97.1,0.854,874.4559
2021-10-02 18:00:00,0.05,9.35,0,0,21.5,96.7,1.374,874.5264
2021-10-02 18:10:00,0.003,7.279,0,0,21.5,95.1,1.858,874.5284
2021-10-02 18:20:00,0.111,4.733,0,0,21.58,94.3,1.853,874.496
2021-10-02 18:30:00,0.074,2.466,0,0,21.78,91.4,2.517,874.6524
2021-10-02 18:40:00,0.007,0.293,0,0,21.52,94.8,1.624,874.7581
2021-10-02 18:50:00,0.051,0,0,0,21.35,96.6,1.303,874.725
2021-10-02 19:00:00,0.224,0.576,0,0,21.56,95.6,2.217,874.7086
2021-10-02 19:10:00,0.008,1.153,0,0,21.6,93.8,2.43,874.8644
2021-10-02 19:20:00,0.001,0.894,0,0,21.54,93.7,2.325,874.9059
2021-10-02 19:30:00,0.024,0.127,0,0,21.39,95.2,0.884,874.963
2021-10-02 19:40:00,0.056,0.11,0,0,21.44,94.9,0.586,875.1746
2021-10-02 19:50:00,0.128,0.384,0,0,21.44,94.5,0.833,875.0778
2021-10-02 20:00:00,0.216,0.341,0,0,21.55,93.9,0.987,875.1013
2021-10-02 20:10:00,0.017,0.396,0,0,21.49,94.1,0.028,875.2245
2021-10-02 20:20:00,0.057,0.384,0,0,21.45,94,0.32,875.3143
2021-10-02 20:30:00,0.096,0.384,0,0,21.53,93.5,0.002,875.3797
2021-10-02 20:40:00,0.104,0.384,0,0,21.35,93.6,0.54,875.5516
2021-10-02 20:50:00,0.114,0.377,0,0,21.44,92.8,0.554,875.6007
2021-10-02 21:00:00,0.118,0.012,0,0,21.4,94.8,0,875.6816
2021-10-02 21:10:00,0.164,0,0,0,21.6,93.8,0,875.7975
2021-10-02 21:20:00,0.268,0,0,0,21.82,93.6,0,876.0095
2021-10-02 21:30:00,0.27,0,0,0,21.71,94.5,0,876.0995
2021-10-02 21:40:00,0.202,0,0,0,21.94,94,0,876.427
2021-10-02 21:50:00,0.113,0,0,0,21.75,94.6,0,876.4265
2021-10-02 22:00:00,0.03,0,0,0,21.71,95.5,0,876.5087
2021-10-02 22:10:00,0.075,0,0,0,21.51,95.5,0,876.7537
2021-10-02 22:20:00,0.104,0,0,0,21.77,94.3,0,876.7537
2021-10-02 22:30:00,0.02,0,0,0,21.56,95,0,876.9902
2021-10-02 22:40:00,0.035,0,0,0,21.38,95.3,0,876.7538
2021-10-02 22:50:00,0.047,0,0,0,21.42,95.6,0,876.7705
2021-10-02 23:00:00,0.01,0,0,0,21.31,97.3,0,876.9664
2021-10-02 23:10:00,0,0,0,0,21.45,97.5,0,876.8181
2021-10-02 23:20:00,0.003,0,0,0,21.39,97.9,0,876.8445
2021-10-02 23:30:00,0.034,0,0,0,21.25,98.2,0,876.9827
2021-10-02 23:40:00,0.051,0,0,0,21,98.6,0,877.0551
2021-10-02 23:50:00,0.208,0,0,0,20.98,98.9,0,876.8035
2021-10-03 00:00:00,0.172,0,0,0,20.97,98.1,0,876.9169
2021-10-03 00:10:00,0.323,0,0,0,20.83,97.3,0,876.7864
2021-10-03 00:20:00,0.071,0,0,0,20.65,96.8,0,876.8673
2021-10-03 00:30:00,0.226,0,0,0,20.66,96.6,0,876.4518
2021-10-03 00:40:00,0.105,0,0,0,20.37,96.5,0,876.7855
2021-10-03 00:50:00,0.185,0,0,0,20.26,95.7,0.388,876.7046
2021-10-03 01:00:00,0.292,0,0,0,20.4,95.3,0.427,876.5414
2021-10-03 01:10:00,0.213,0,0,0,20.3,95.1,1.736,876.6882
2021-10-03 01:20:00,0.23,0,0,0,20.36,94.9,1.49,876.6553
2021-10-03 01:30:00,0.177,0,0,0,20.36,95.8,0.974,876.5081
2021-10-03 01:40:00,0.148,0,0,0,20.59,94.9,0.582,876.4674
2021-10-03 01:50:00,0.238,0,0,0,20.41,95.5,1.371,876.4427
2021-10-03 02:00:00,0.293,0,0,0,20.4,95.5,1.106,876.3773
2021-10-03 02:10:00,0.359,0,0,0,20.58,94.4,0.363,876.3116
2021-10-03 02:20:00,0.379,0,0,0,20.96,91.4,0,876.4106
2021-10-03 02:30:00,0.372,0,0,0,21.36,89,0,876.4101
2021-10-03 02:40:00,0.313,0,0,0,21.21,90.7,0,876.5321
2021-10-03 02:50:00,0.262,0,0,0,21.09,92.8,0.841,876.5417
2021-10-03 03:00:00,0.18,0.038,0,0,20.92,91.5,2.269,876.4341
2021-10-03 03:10:00,0,0.172,0,0,20.11,93.8,1.375,876.5497
2021-10-03 03:20:00,0.001,0.984,0,0,19.37,97.6,0.278,876.3769
2021-10-03 03:30:00,0.18,0.086,0,0,19.25,99.2,0.46,876.3853
2021-10-03 03:40:00,0.049,0.314,0,0,19.01,99.5,2.019,876.3535
2021-10-03 03:50:00,0.345,0,0,0,19.04,99.6,1.353,876.2626
2021-10-03 04:00:00,0.314,0.102,0,0,18.99,100,2.016,875.976
2021-10-03 04:10:00,0.197,0.893,0,0,18.9,99.1,2.402,876.0502
2021-10-03 04:20:00,0.315,0.817,0,0,18.94,97.7,0.961,875.9767
2021-10-03 04:30:00,0.344,0.289,0,0,19.15,97.6,0,875.8952
2021-10-03 04:40:00,0.332,0.04,0,0,19.19,97.7,0.028,875.9521
2021-10-03 04:50:00,0.303,0.357,0,0,19.19,95.7,0.368,876.0003
2021-10-03 05:00:00,0.241,0.106,0,0,19.19,95.3,0,876.1083
2021-10-03 05:10:00,0.378,0.254,0,0,19.11,95,0.664,876.107
2021-10-03 05:20:00,0.348,0.384,0,0,19.14,94.8,0,876.3539
2021-10-03 05:30:00,0.335,0.384,0,0,19.07,95.9,0,876.4918
2021-10-03 05:40:00,0.348,0.204,0,0,19.08,97.1,0,876.3771
2021-10-03 05:50:00,0.357,0.126,0,0,19.02,97.6,0,876.4263
2021-10-03 06:00:00,0.365,0.025,0,0,19.09,97.6,0,876.4111
2021-10-03 06:10:00,0.39,0.013,0,0,19.31,97.4,0,876.6639
2021-10-03 06:20:00,0.333,0.302,0,0,19.1,98.4,0.146,876.7855
2021-10-03 06:30:00,0.359,2.931,0,0,19.09,99,0,876.9255
2021-10-03 06:40:00,0.545,10.89,0,0,19.31,98.7,0,876.9172
2021-10-03 06:50:00,39.67,30.46,0,0,19.43,98.5,0,877.0895
2021-10-03 07:00:00,161.5,60.45,0,0,19.7,98.3,0,877.1962
2021-10-03 07:10:00,173.6,78.01,0,0,20.09,97.2,0,877.3837
2021-10-03 07:20:00,233.8,110.7,0,0,20.52,96.2,0,877.4485
2021-10-03 07:30:00,254.7,143.5,0,0,20.75,94.9,0,877.6287
2021-10-03 07:40:00,332.6,182.3,0,0,20.77,92.6,0,877.8259
2021-10-03 07:50:00,405.1,225,0,0,21.32,91.2,0,877.907
2021-10-03 08:00:00,450.7,264.7,0,0,21.98,89,0,878.0543
2021-10-03 08:10:00,496,310,0,0,22.34,87.8,0.489,878.1926
2021-10-03 08:20:00,539.4,353.3,0,0,21.74,89.2,0.77,878.3328
2021-10-03 08:30:00,564.5,391.4,0,0,21.95,87,0.492,878.3262
2021-10-03 08:40:00,584.4,435.9,0,0,22.32,86.4,0.084,878.5268
2021-10-03 08:50:00,601.3,479.7,0,0,22.74,84.4,0.196,878.4898
2021-10-03 09:00:00,631.4,513.7,0,0,23.06,82.9,0.571,878.6035
2021-10-03 09:10:00,648,547.1,0,0,23.42,79.65,0.327,878.6725
2021-10-03 09:20:00,676,590.4,0,0,23.73,75.72,0.184,878.8123
2021-10-03 09:30:00,691.8,628.3,0,0,24.72,72.26,0.138,878.7939
