"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
Fecha,Directa,Global,Difusa,UV,Temperatura,Humedad,Viento Vel.,Presiòn Bar.
aaaa/mm/dd hh:mm:ss,W/m^2,W/m^2,W/m^2,W/m^2,ºC,%,m/s,mbar
,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
2021-01-01 00:00:00,0.213,0,0,0,15.66,42.16,2.214,875.5172
2021-01-01 00:10:00,0.188,0,0,0,15.67,41.85,2.429,875.4602
2021-01-01 00:20:00,0.104,0,0,0,15.88,41.29,1.421,875.3776
2021-01-01 00:30:00,0.077,0,0,0,15.75,42.22,1.057,875.2963
2021-01-01 00:40:00,0,0,0,0,15.41,43.7,0.473,875.3045
2021-01-01 00:50:00,0,0,0,0,15.08,44.77,0.583,875.3372
2021-01-01 01:00:00,0.032,0,0,0,15.1,44.79,1.308,875.3455
2021-01-01 01:10:00,0,0,0,0,14.7,46.41,1.062,875.3727
2021-01-01 01:20:00,0,0,0,0,14.08,48.58,1.595,875.3311
2021-01-01 01:30:00,0,0,0,0,13.71,50.23,1.601,875.1293
2021-01-01 01:40:00,0.024,0,0,0,13.85,50.22,0.96,875.0205
2021-01-01 01:50:00,0,0,0,0,13.52,52.24,1.531,875.1105
2021-01-01 02:00:00,0.083,0,0,0,13.62,52.21,1.474,875.0233
2021-01-01 02:10:00,0.045,0,0,0,13.64,52.8,1.628,874.9515
2021-01-01 02:20:00,0.028,0,0,0,13.56,53.64,1.411,874.7596
2021-01-01 02:30:00,0.141,0,0,0,13.83,52.79,1.178,874.8679
2021-01-01 02:40:00,0.002,0,0,0,13.63,53.89,1.078,874.9473
2021-01-01 02:50:00,0,0,0,0,13.33,55.36,1.285,874.8845
2021-01-01 03:00:00,0.11,0,0,0,13.23,55.63,1.815,875.0883
2021-01-01 03:10:00,0,0,0,0,12.57,58.77,2.109,874.939
2021-01-01 03:20:00,0.188,0,0,0,12.75,57.74,2.561,874.9481
2021-01-01 03:30:00,0.024,0,0,0,12.89,57.62,1.488,874.7347
2021-01-01 03:40:00,0.05,0,0,0,12.89,57.42,1.372,875.1549
2021-01-01 03:50:00,0,0,0,0,12.74,58.47,1.844,875.0971
2021-01-01 04:00:00,0.009,0,0,0,12.64,58.9,0.826,875.0476
2021-01-01 04:10:00,0.296,0,0,0,13.01,57.15,1.341,875.3127
2021-01-01 04:20:00,0.011,0,0,0,13.01,57.57,0.332,875.2822
2021-01-01 04:30:00,0.266,0,0,0,12.91,58.32,1.714,875.4614
2021-01-01 04:40:00,0.388,0,0,0,13.13,57.96,1.761,875.3378
2021-01-01 04:50:00,0.056,0,0,0,12.64,59.95,1.963,875.5737
2021-01-01 05:00:00,0,0,0,0,12.23,61.93,1.724,875.796
2021-01-01 05:10:00,0.045,0,0,0,12.1,63,1.581,875.9243
2021-01-01 05:20:00,0.055,0,0,0,11.94,64.16,2.361,875.6984
2021-01-01 05:30:00,0.142,0,0,0,12.12,63.51,1.266,875.9938
2021-01-01 05:40:00,0.066,0,0,0,11.76,64.96,2.029,875.9071
2021-01-01 05:50:00,0.068,0,0,0,11.68,65.18,2.225,876.1169
2021-01-01 06:00:00,0,0,0,0,11.54,65.76,1.337,876.3649
2021-01-01 06:10:00,0,0,0,0,11.56,65.72,0.864,876.4409
2021-01-01 06:20:00,0,0,0,0,11.53,65.74,0.921,876.6649
2021-01-01 06:30:00,0.218,0,0,0,11.31,66.31,1.508,876.6514
2021-01-01 06:40:00,0.367,0,0,0,11.34,65.68,2.211,876.3496
2021-01-01 06:50:00,0.043,0,0,0,11.22,66.32,1.866,876.2939
2021-01-01 07:00:00,0,0,0,0,11.07,67.5,1.408,876.7425
2021-01-01 07:10:00,0.074,0.135,0.129,0,10.63,69.3,1.645,876.4497
2021-01-01 07:20:00,0.394,4.603,4.356,0,10.5,69.7,2.508,877.0859
2021-01-01 07:30:00,159.1,25.79,12.42,0,10.85,68.07,2.509,876.7264
2021-01-01 07:40:00,342.7,58.66,19.17,0,10.94,67.53,2.879,876.8017
2021-01-01 07:50:00,451.4,93.1,24.37,0,11.04,67.84,2.211,877.3397
2021-01-01 08:00:00,536,128.2,29.36,0,12.02,63.65,2.041,877.5115
2021-01-01 08:10:00,605.5,169.7,33.92,0,13.23,58.82,1.469,877.4872
2021-01-01 08:20:00,662.1,212.1,36.7,0,13.72,57.35,0.843,877.9092
2021-01-01 08:30:00,702.3,251.4,38.99,0,14.42,55.64,1.053,878.1115
2021-01-01 08:40:00,733.6,282.4,41.34,0,15.12,53.77,0.259,878.2624
2021-01-01 08:50:00,765.6,302.4,43.26,0,16.43,48.94,0.1,878.3981
2021-01-01 09:00:00,789,313.3,45.79,0,17.29,43.96,0.893,878.4879
2021-01-01 09:10:00,810,321.3,47.08,0,17.81,41.88,0.829,878.5151
2021-01-01 09:20:00,829,329.8,48.62,0,18.77,40.25,0.318,878.7149
2021-01-01 09:30:00,843,336,49.9,0,19.67,38.56,0.443,878.915
2021-01-01 09:40:00,857,338.5,51.53,0,19.56,39.15,0.799,879.1506
2021-01-01 09:50:00,874,338,52.16,0,20.58,38.68,0.616,878.8967
2021-01-01 10:00:00,884,335.2,53.38,0,20.99,38.54,1.233,878.9039
2021-01-01 10:10:00,894,331.7,55.7,0,20.58,40.17,1.371,879.0691
2021-01-01 10:20:00,898,326.3,57.53,0,21.14,39.62,0.769,878.9204
2021-01-01 10:30:00,906,327.4,58.02,0,21.53,39.88,1.224,878.7667
2021-01-01 10:40:00,914,336.7,59.61,0,21.23,40.3,1.504,878.9938
2021-01-01 10:50:00,923,349.6,59.85,0,21.86,38.92,1.334,878.3984
2021-01-01 11:00:00,931,368.2,60.26,0,21.14,40.7,1.718,878.8312
2021-01-01 11:10:00,934,387.9,61.09,0,20.98,40.76,1.71,878.6912
2021-01-01 11:20:00,942,413.4,62.19,0,21.41,40.07,2.074,878.1436
2021-01-01 11:30:00,946,439.9,62.65,0,22.15,38.6,2.386,878.2739
2021-01-01 11:40:00,958,471.1,62.34,0,21.4,39.28,2.429,878.2867
2021-01-01 11:50:00,954,493.7,62.72,0,22.21,37.65,1.53,878.3536
2021-01-01 12:00:00,966,524.4,61.99,0,22.32,36.5,2.261,877.8557
2021-01-01 12:10:00,960,538.8,61.33,0,22.86,34.62,1.442,877.7209
2021-01-01 12:20:00,960,556.5,61.79,0,22.84,33.62,1.323,877.759
2021-01-01 12:30:00,968,570.1,61.55,0,23.63,31.55,1.386,877.4546
2021-01-01 12:40:00,965,578.4,61.64,0.002,23.63,29.69,1.965,877.3782
2021-01-01 12:50:00,982,587.5,61.94,0,23.33,30.08,2.457,877.2456
2021-01-01 13:00:00,967,573.9,62.59,0.067,24.52,27.7,1.249,876.9474
2021-01-01 13:10:00,956,560.8,63.3,0,24.89,28.06,1.845,876.7025
2021-01-01 13:20:00,966,551.5,62.74,0.133,24.65,27.52,2.477,876.6025
2021-01-01 13:30:00,967,530.8,62.28,0,24.54,26.57,1.753,876.5844
2021-01-01 13:40:00,958,504.9,62.92,0.055,24.7,26.93,1.775,876.1359
2021-01-01 13:50:00,960,477.4,61.13,0,25.77,25.58,1.907,876.2125
2021-01-01 14:00:00,961,454.6,61.05,0,24.92,25.33,3.106,875.9061
2021-01-01 14:10:00,954,422.8,60.09,0,25.43,23.98,1.306,875.8255
2021-01-01 14:20:00,948,397.9,59.01,0,25.7,22.94,1.455,875.5934
2021-01-01 14:30:00,946,375.9,58.31,0,26.2,22.82,1.811,875.4192
2021-01-01 14:40:00,937,357.2,58.2,0,26.13,23.49,1.684,875.8059
2021-01-01 14:50:00,930,343.9,57.32,0,26.18,23.56,2.457,875.2559
2021-01-01 15:00:00,919,332.7,57.43,0,26.25,23.5,2.535,875.106
2021-01-01 15:10:00,914,329.2,56.52,0,26.79,22.52,1.952,875.3887
2021-01-01 15:20:00,901,330.4,55.18,0,26.79,21.78,1.854,875.2247
2021-01-01 15:30:00,890,336.3,54.6,0,26.84,21.36,2.477,875.6196
2021-01-01 15:40:00,876,339.2,52.99,0,26.11,21.65,1.508,875.6826
2021-01-01 15:50:00,859,340.4,52.54,0,26.7,21.4,2.052,875.6721
2021-01-01 16:00:00,848,342.3,52.35,0,26.29,22.08,3.116,875.6853
2021-01-01 16:10:00,830,333.4,50.05,0,27,20.96,1.468,875.7555
2021-01-01 16:20:00,806,324.7,49.06,0,26.66,21.59,2.515,875.1877
2021-01-01 16:30:00,778.1,313.3,47.32,0,26.53,21.63,2.83,875.1163
2021-01-01 16:40:00,751.1,302.1,45.14,0,26.5,21.57,2.02,875.1694
2021-01-01 16:50:00,716.5,283.7,43.12,0,26.67,21.58,2.917,875.4094
2021-01-01 17:00:00,681.3,254.5,40.48,0,26.52,21.63,2.264,875.3118
2021-01-01 17:10:00,638.9,216.4,37.09,0,26.14,23.4,2.886,875.2646
2021-01-01 17:20:00,585.2,173.5,33.19,0,26.04,24.16,2.461,875.4838
2021-01-01 17:30:00,514.7,131.4,28.91,0,26.03,24.38,2.445,875.8591
2021-01-01 17:40:00,433.4,94.4,23.56,0,25.5,24.53,1.987,875.7572
2021-01-01 17:50:00,328.9,60.19,17.73,0,25.29,24.58,2.078,875.7886
2021-01-01 18:00:00,130.8,24.17,10.68,0,24.93,25.85,1.633,875.8801
2021-01-01 18:10:00,0.097,4.452,3.298,0,24.22,27.34,1.032,875.9302
2021-01-01 18:20:00,0,0.038,0,0,23.77,28.23,0.417,875.8706
2021-01-01 18:30:00,0,0,0,0.144,23.13,29.71,0.213,876.1805
2021-01-01 18:40:00,0,0,0,0.069,22.57,30.82,0.465,876.2623
2021-01-01 18:50:00,0,0,0,0,21.63,33.05,1.297,876.2491
2021-01-01 19:00:00,0,0,0,0,20.84,35.03,1.824,876.0752
2021-01-01 19:10:00,0,0,0,0.044,19.99,36.7,2.586,876.1224
2021-01-01 19:20:00,0,0,0,0,19.37,37.91,3.036,876.2451
2021-01-01 19:30:00,0,0,0,0,19.34,36.89,2.991,876.4929
2021-01-01 19:40:00,0,0,0,0,18.96,37.12,2.953,876.9496
2021-01-01 19:50:00,0,0,0,0,18.36,39.06,2.086,876.8597
2021-01-01 20:00:00,0.018,0,0,0,18.2,39.2,2.474,876.8038
2021-01-01 20:10:00,0.085,0,0,0,18.35,38.38,2.714,877.2201
2021-01-01 20:20:00,0,0,0,0,18.3,38.33,2.169,877.3098
2021-01-01 20:30:00,0.029,0,0,0,18.3,37.93,2.025,877.367
2021-01-01 20:40:00,0.051,0,0,0,18.34,37.62,2.047,877.4573
2021-01-01 20:50:00,0.019,0,0,0,18.27,37.71,2.235,877.4646
2021-01-01 21:00:00,0.022,0,0,0,18.23,37.78,1.848,877.351
2021-01-01 21:10:00,0.005,0,0,0,18.25,37.75,1.773,877.5723
2021-01-01 21:20:00,0.071,0,0,0,18.17,37.82,2.003,877.7021
2021-01-01 21:30:00,0,0,0,0,18.09,37.92,1.808,877.7108
2021-01-01 21:40:00,0.004,0,0,0,17.97,38.23,1.708,877.817
2021-01-01 21:50:00,0.12,0,0,0,18.04,37.97,1.86,877.8414
2021-01-01 22:00:00,0.049,0,0,0,18.01,38.18,1.776,877.8986
2021-01-01 22:10:00,0,0,0,0,17.74,38.88,2.335,877.7344
2021-01-01 22:20:00,0.066,0,0,0.077,17.62,39.08,2.404,877.6454
2021-01-01 22:30:00,0.108,0,0,0,17.84,38.5,1.917,877.8737
2021-01-01 22:40:00,0.001,0,0,0,17.88,38.3,1.259,877.7466
2021-01-01 22:50:00,0.14,0,0,0,17.95,37.95,1.556,877.9799
2021-01-01 23:00:00,0.039,0,0,0,17.89,38.46,0.937,878.1017
2021-01-01 23:10:00,0,0,0,0,17.03,40.54,1.563,878.1846
2021-01-01 23:20:00,0,0,0,0,16.97,39.95,1.293,878.0912
2021-01-01 23:30:00,0.029,0,0,0,17.27,39.03,1.226,878.188
2021-01-01 23:40:00,0.071,0,0,0,17.17,39.46,1.52,878.2008
2021-01-01 23:50:00,0.027,0,0,0,16.97,40.01,1.384,878.2466
2021-01-02 00:00:00,0.009,0,0,0,16.91,40.06,0.997,878.1144
2021-01-02 00:10:00,0.371,0,0,0,17.32,38.83,1.398,878.2056
2021-01-02 00:20:00,0.01,0,0,0,16.38,42.69,1.921,878.0883
2021-01-02 00:30:00,0.145,0,0,0,16.31,41.99,2.198,878.0781
2021-01-02 00:40:00,0,0,0,0,16.2,42.93,1.865,878.0401
2021-01-02 00:50:00,0,0,0,0,15.66,44.91,1.569,878.1309
2021-01-02 01:00:00,0,0,0,0,15.29,46.48,1.659,878.0013
2021-01-02 01:10:00,0.001,0,0,0,14.92,48.16,1.469,878.1672
2021-01-02 01:20:00,0.003,0,0,0,14.85,48.49,1.48,878.1913
2021-01-02 01:30:00,0.169,0,0,0,14.78,48.72,2.079,878.0696
2021-01-02 01:40:00,0.23,0,0,0,14.85,48.61,2.174,878.053
2021-01-02 01:50:00,0,0,0,0,14.64,49.66,2.483,878.0773
2021-01-02 02:00:00,0,0,0,0,14.41,50.8,2.09,878.0773
2021-01-02 02:10:00,0.083,0,0,0,14.29,51.02,2.335,877.9224
2021-01-02 02:20:00,0.245,0,0,0,14.7,49.47,2.471,877.9577
2021-01-02 02:30:00,0.218,0,0,0,14.86,49.27,2.503,877.8996
2021-01-02 02:40:00,0.022,0,0,0,14.53,50.79,2.631,877.8311
2021-01-02 02:50:00,0.049,0,0,0,14.33,51.59,2.29,877.8414
2021-01-02 03:00:00,0.007,0,0,0,14.33,51.79,1.893,877.6337
2021-01-02 03:10:00,0.004,0,0,0,13.77,54.11,2.289,877.6036
2021-01-02 03:20:00,0.171,0,0,0,14.02,53.21,2.523,877.7285
2021-01-02 03:30:00,0.267,0,0,0,14.31,52.32,2.503,877.7444
2021-01-02 03:40:00,0,0,0,0,13.45,55.3,2.043,877.6174
2021-01-02 03:50:00,0,0,0,0,13.2,55.99,2.461,877.7882
2021-01-02 04:00:00,0.075,0,0,0,13.24,55.88,2.376,877.7745
2021-01-02 04:10:00,0.056,0,0,0,13.11,56.52,2.256,877.955
2021-01-02 04:20:00,0.127,0,0,0,13.06,56.74,2.671,878.0662
2021-01-02 04:30:00,0.153,0,0,0,13.2,56.28,2.835,877.9365
2021-01-02 04:40:00,0.106,0,0,0,12.97,57.03,2.98,877.9083
2021-01-02 04:50:00,0.081,0,0,0,13,56.74,2.949,878.1922
2021-01-02 05:00:00,0.186,0,0,0,13.14,55.63,2.519,878.283
2021-01-02 05:10:00,0.201,0,0,0,13.6,53.69,2.145,878.2901
2021-01-02 05:20:00,0,0,0,0,12.76,57.01,2.163,878.3727
2021-01-02 05:30:00,0.078,0,0,0,12.52,57.67,2.236,878.5722
2021-01-02 05:40:00,0.194,0,0,0,12.44,58,2.16,878.5786
2021-01-02 05:50:00,0.039,0,0,0,12.49,58.15,1.905,878.6855
2021-01-02 06:00:00,0,0,0,0,12.09,60.21,2.138,878.3765
2021-01-02 06:10:00,0.036,0,0,0,11.93,60.72,2.174,878.4808
2021-01-02 06:20:00,0.11,0,0,0,12.07,60.3,1.866,878.6949
2021-01-02 06:30:00,0.129,0,0,0,12.11,60.17,2.083,878.6707
2021-01-02 06:40:00,0.243,0,0,0,12.15,59.92,2.201,878.6683
2021-01-02 06:50:00,0.07,0,0,0,12.01,60.73,2.771,878.9097
2021-01-02 07:00:00,0.215,0,0,0,11.88,61.19,2.67,879.3478
2021-01-02 07:10:00,0.241,0.405,0.312,0,12.63,58.13,2.004,879.5319
2021-01-02 07:20:00,0.167,5.367,4.196,0,11.78,61.72,2.19,879.301
2021-01-02 07:30:00,145.3,23.96,11.38,0,11.79,61.25,2.189,879.475
2021-01-02 07:40:00,327.1,55.79,18.12,0,11.9,61.29,2.559,879.7086
2021-01-02 07:50:00,431.7,89,24.03,0,12.14,60.4,2.213,879.5149
2021-01-02 08:00:00,525,125.5,28.6,0,12.63,58.52,1.859,879.912
2021-01-02 08:10:00,588.8,164.8,32.79,0,13.42,55.25,1.39,879.7849
2021-01-02 08:20:00,639.8,205.2,36.41,0,14.41,50.64,1.25,880.1002
2021-01-02 08:30:00,683.1,244.7,39.32,0,15.82,45.44,0.765,880.1682
2021-01-02 08:40:00,720.2,276.7,40.86,0.046,17.14,44.27,0.017,880.2471
2021-01-02 08:50:00,749.2,297.2,43.36,0,18.64,41.31,0.292,880.4465
2021-01-02 09:00:00,769.4,310.3,46.35,0,18.81,40.22,1.325,880.5767
2021-01-02 09:10:00,791.7,318.4,48.78,0,18.84,40.4,1.396,880.358
2021-01-02 09:20:00,815,328.3,50,0,19.11,38.83,1.484,880.2563
2021-01-02 09:30:00,833,336.7,51.64,0,19.54,38.48,1.605,880.3454
2021-01-02 09:40:00,849,340.5,53.27,0,19.57,38.71,1.746,880.7942
2021-01-02 09:50:00,859,338.4,55.3,0.15,19.92,38.3,1.596,880.868
2021-01-02 10:00:00,869,335.1,56.71,0,20.17,38.53,1.476,880.9331
2021-01-02 10:10:00,881,330.6,57.62,0,20.2,38.75,1.954,880.8748
2021-01-02 10:20:00,898,328,57.74,0.024,20.17,37.95,1.927,880.557
2021-01-02 10:30:00,910,328.3,57.54,0,20.59,35.6,1.686,880.3442
2021-01-02 10:40:00,920,336,58.16,0,21.33,33.79,1.39,880.6804
2021-01-02 10:50:00,925,349.2,58.58,0,22.21,32.19,1.751,880.7449
2021-01-02 11:00:00,934,365.4,58.38,0.065,22.63,31.14,1.069,880.5812
2021-01-02 11:10:00,939,387.7,59.01,0.127,22.57,31.64,1.939,880.4174
2021-01-02 11:20:00,945,410.6,58.73,0,23.24,30.84,1.762,879.9177
2021-01-02 11:30:00,954,439.5,58.61,0.001,22.72,31.55,2.037,879.7532
2021-01-02 11:40:00,960,467.5,57.8,0,23.2,31.3,2.191,879.8794
2021-01-02 11:50:00,963,497,58.85,0,22.3,33.01,2.193,879.6089
2021-01-02 12:00:00,965,522.2,58.98,0,23.51,31.45,2.295,879.3106
2021-01-02 12:10:00,966,543.5,59.92,0,24.2,30.37,1.755,879.1539
2021-01-02 12:20:00,970,562.6,59.31,0,23.76,31.16,2.146,878.9321
2021-01-02 12:30:00,976,574.8,57.75,0,24.68,29.75,1.69,878.6631
2021-01-02 12:40:00,971,578.8,57.19,0,24.89,29.15,1.454,878.4586
2021-01-02 12:50:00,978,584.7,58.25,0.161,25.34,29.06,2.125,878.2657
2021-01-02 13:00:00,974,578.1,57.66,0.576,25.78,27.3,1.943,878.051
2021-01-02 13:10:00,972,569.4,58.76,0,25.45,27.3,1.957,877.8106
2021-01-02 13:20:00,985,557.6,57.23,0,26.57,25.43,1.983,877.5978
2021-01-02 13:30:00,974,533.6,56.49,0,25.99,24.81,1.871,877.4268
2021-01-02 13:40:00,980,511.3,56.04,0,26.28,24.34,1.384,877.3708
2021-01-02 13:50:00,969,481.2,56.49,0,27.27,22.38,1.403,876.9353
2021-01-02 14:00:00,976,459.5,56.82,0,26.6,22.73,2.072,876.6219
2021-01-02 14:10:00,972,430.1,55.99,0,26.38,22.41,2.427,876.4748
2021-01-02 14:20:00,961,401.7,54.96,0.116,26.3,21.39,2.077,876.674
2021-01-02 14:30:00,954,378.2,55.45,0,27.1,19.54,2.04,876.3008
2021-01-02 14:40:00,959,360.6,54.07,0.085,27.6,18.86,1.447,876.2402
2021-01-02 14:50:00,939,341.4,53.96,0,28.28,17.09,0.753,876.2499
2021-01-02 15:00:00,923,331.7,54.94,0,28.54,15.74,1.557,876.0787
2021-01-02 15:10:00,909,327.4,54.65,0,27.66,16.86,1.198,876.2988
2021-01-02 15:20:00,907,333.2,54.21,0,27.27,17.47,2.388,875.7505
2021-01-02 15:30:00,900,339,54.26,0,26.97,17.63,1.358,875.76
2021-01-02 15:40:00,884,338.9,52.68,0,28.59,17.26,0.913,875.9878
2021-01-02 15:50:00,862,340.1,51.98,0,28.95,16.67,1.81,875.9701
2021-01-02 16:00:00,843,338.4,50.41,0,28.31,16.93,1.831,875.4319
2021-01-02 16:10:00,832,334.5,49.29,0,28.5,16.91,1.325,875.5626
2021-01-02 16:20:00,806,322.2,47.06,0,29.22,16.19,0.841,875.4973
2021-01-02 16:30:00,775.8,310.7,44.93,0,29.31,15.99,0.891,875.5056
2021-01-02 16:40:00,751.5,302.9,43.4,0,29.04,16.26,1.277,875.5548
2021-01-02 16:50:00,729.9,288.3,41.49,0,28.91,17.25,1.77,875.5133
2021-01-02 17:00:00,701.5,261,39.12,0,28.78,17.38,1.519,875.5095
2021-01-02 17:10:00,670.5,224.4,35.82,0,28.66,17.38,1.337,875.5075
2021-01-02 17:20:00,619.5,183.7,31.94,0,28.89,17.42,1.398,876.1248
2021-01-02 17:30:00,535,136,27.45,0,28.57,17.84,1.171,875.6038
2021-01-02 17:40:00,445.6,95.3,22.69,0,28.37,18.33,0.592,875.9016
2021-01-02 17:50:00,334.2,59.33,15.74,0,28.24,18.73,0.42,876.0964
2021-01-02 18:00:00,146.2,23.81,8.44,0,27.64,19.76,0.414,876.115
2021-01-02 18:10:00,0.159,2.931,1.796,0,26.05,20.7,0.219,876.2204
2021-01-02 18:20:00,0,0,0,0,24.92,22.02,0.092,876.166
2021-01-02 18:30:00,0,0,0,0,23.95,23.8,0.043,876.1685
2021-01-02 18:40:00,0,0,0,0,23.15,26.28,0.718,876.3436
2021-01-02 18:50:00,0,0,0,0,22.39,26.83,1.945,876.3788
2021-01-02 19:00:00,0,0,0,0,21.44,28.77,2.749,876.0597
2021-01-02 19:10:00,0,0,0,0,20.9,29.96,3.346,876.5502
2021-01-02 19:20:00,0,0,0,0,20.29,31.13,2.97,876.3264
2021-01-02 19:30:00,0,0,0,0,19.92,31.51,3.036,876.3687
2021-01-02 19:40:00,0,0,0,0,19.82,31.52,3.094,876.4928
2021-01-02 19:50:00,0,0,0,0,19.52,32.25,2.616,876.9248
2021-01-02 20:00:00,0,0,0,0,19.39,32.45,2.65,876.9592
2021-01-02 20:10:00,0,0,0,0,19.37,32.57,2.458,877.1953
2021-01-02 20:20:00,0.054,0,0,0,19.51,32.5,2.425,877.2361
2021-01-02 20:30:00,0,0,0,0,19.32,33.16,2.404,877.3182
2021-01-02 20:40:00,0.001,0,0,0,19.18,33.56,1.686,877.1461
2021-01-02 20:50:00,0,0,0,0,19.29,33.25,1.631,877.449
2021-01-02 21:00:00,0.095,0,0,0,19.28,33.16,1.81,877.4979
2021-01-02 21:10:00,0,0,0,0,18.58,35.18,1.819,877.2925
2021-01-02 21:20:00,0,0,0,0,18.01,36.71,2.071,877.5152
2021-01-02 21:30:00,0.117,0,0,0,17.97,36.35,2.321,877.6947
2021-01-02 21:40:00,0.104,0,0,0,18.22,35.64,2.103,877.7509
2021-01-02 21:50:00,0.005,0,0,0,18.1,35.52,1.707,877.8502
2021-01-02 22:00:00,0.148,0,0,0,18.4,33.67,1.933,877.9805
2021-01-02 22:10:00,0.06,0,0,0,18.21,34.17,1.529,877.8405
2021-01-02 22:20:00,0.068,0,0,0,18.05,33.79,1.704,878.0386
2021-01-02 22:30:00,0.094,0,0,0,17.65,35.26,2.343,878.0541
2021-01-02 22:40:00,0,0,0,0,17.19,36.05,1.821,878.1605
2021-01-02 22:50:00,0.234,0,0,0,17.66,34.11,1.988,878.1619
2021-01-02 23:00:00,0.039,0,0,0,17.15,36.3,2.101,878.385
2021-01-02 23:10:00,0.092,0,0,0,16.89,36.78,2.485,878.3622
2021-01-02 23:20:00,0,0,0,0,16.6,37.6,2.538,878.2548
2021-01-02 23:30:00,0.041,0,0,0,16.87,36.85,1.746,878.2358
2021-01-02 23:40:00,0,0,0,0,16.8,37.15,0.757,878.2524
2021-01-02 23:50:00,0,0,0,0,16.57,37.7,0.154,878.352
2021-01-03 00:00:00,0.153,0,0,0,16.28,39.03,1.543,878.373
2021-01-03 00:10:00,0.372,0,0,0,16.11,39.03,2.484,878.4395
2021-01-03 00:20:00,0,0,0,0,15.6,40.38,3.16,878.3539
2021-01-03 00:30:00,0.304,0,0,0.085,16.05,38.14,2.236,878.3145
2021-01-03 00:40:00,0.012,0,0,0,15.66,39.65,3.108,878.4048
2021-01-03 00:50:00,0.152,0,0,0,15.79,38.73,2.885,878.4788
2021-01-03 01:00:00,0.004,0,0,0,15.66,39.2,1.861,878.6091
2021-01-03 01:10:00,0.107,0,0,0,15.46,39.69,2.805,878.5848
2021-01-03 01:20:00,0.001,0,0,0,15.22,40.72,2.766,878.5764
2021-01-03 01:30:00,0.018,0,0,0,15.03,41.17,2.593,878.5928
2021-01-03 01:40:00,0.277,0,0,0,15.3,40.02,2.711,878.5768
2021-01-03 01:50:00,0.242,0,0,0,15.65,38.91,2.74,878.5022
2021-01-03 02:00:00,0.03,0,0,0,15.41,39.94,2.693,878.3724
2021-01-03 02:10:00,0.007,0,0,0,15.13,40.91,2.605,878.5438
2021-01-03 02:20:00,0.025,0,0,0,14.96,41.2,2.71,878.3879
2021-01-03 02:30:00,0,0,0,0,14.71,42.08,2.841,878.3476
2021-01-03 02:40:00,0.032,0,0,0,14.44,42.56,2.868,878.3472
2021-01-03 02:50:00,0.099,0,0,0,14.77,41.71,2.411,878.2167
2021-01-03 03:00:00,0.214,0,0,0,14.82,41.31,2.17,878.2003
2021-01-03 03:10:00,0.008,0,0,0,14.85,41.48,1.953,878.3365
2021-01-03 03:20:00,0,0,0,0,14.71,41.82,1.635,878.3893
2021-01-03 03:30:00,0,0,0,0,14.48,42.71,1.392,878.4322
2021-01-03 03:40:00,0.172,0,0,0,14.68,41.5,1.403,878.4155
2021-01-03 03:50:00,0.006,0,0,0,14.59,42.19,1.286,878.5533
2021-01-03 04:00:00,0.074,0,0,0,14.62,42.15,1.42,878.6058
2021-01-03 04:10:00,0.099,0,0,0,14.9,41.16,1.005,878.5801
2021-01-03 04:20:00,0.389,0,0,0,15.18,40.2,1.586,878.7385
2021-01-03 04:30:00,0.346,0,0,0,15.04,40.8,1.875,878.8775
2021-01-03 04:40:00,0.392,0,0,0,15.14,40.53,2.426,878.8921
2021-01-03 04:50:00,0.102,0,0,0,15.04,41.1,2.418,878.9927
2021-01-03 05:00:00,0.018,0,0,0,14.88,41.43,2.113,879.0647
2021-01-03 05:10:00,0,0,0,0,14.5,43.19,1.661,879.153
2021-01-03 05:20:00,0.105,0,0,0,14.26,43.67,1.373,879.3219
2021-01-03 05:30:00,0.149,0,0,0,14.33,43.38,2.15,879.2263
2021-01-03 05:40:00,0.098,0,0,0,14.11,44.27,2.906,879.3719
2021-01-03 05:50:00,0,0,0,0,13.31,47.55,2.258,879.3617
2021-01-03 06:00:00,0.01,0,0,0,12.95,49.3,2.74,879.4368
2021-01-03 06:10:00,0.031,0,0,0,12.97,49.43,2.645,879.5299
2021-01-03 06:20:00,0.287,0,0,0,13.43,47.23,2.166,879.554
2021-01-03 06:30:00,0.209,0,0,0,13.58,47.35,2.004,879.7985
2021-01-03 06:40:00,0.113,0,0,0,13.08,49.08,2.715,879.8306
2021-01-03 06:50:00,0.217,0,0,0,13.24,48.65,2.98,879.7927
2021-01-03 07:00:00,0.09,0,0,0,12.9,50.25,2.804,879.9962
2021-01-03 07:10:00,0.083,0.533,0.164,0,12.94,50.37,1.92,880.1073
2021-01-03 07:20:00,0.339,4.589,4.291,0,13.05,49.85,1.824,879.9923
2021-01-03 07:30:00,119,21.36,11.05,0,13.3,49.2,1.012,880.0928
2021-01-03 07:40:00,304.4,53.97,17.67,0,13.69,48.07,0.793,880.3638
2021-01-03 07:50:00,411.3,85.6,24.11,0,14.34,45.95,1.153,880.5872
2021-01-03 08:00:00,491.1,120.7,29.12,0,15.07,43.92,1.064,880.6151
2021-01-03 08:10:00,559.2,158.6,33.18,0,15.6,42.82,0.959,880.8004
