"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
2022-01-01 05:40:00,0.098,0,0,0,17,60.46,1.479,876.3417
2022-01-01 05:50:00,0.039,0,0,0,17.02,59.95,1.329,876.4811
2022-01-01 06:00:00,0.027,0,0,0,16.99,59.88,1.166,876.4214
2022-01-01 06:10:00,0.091,0,0,0,16.7,61.54,1.589,876.6103
2022-01-01 06:20:00,0.051,0,0,0,16.36,62.34,1.946,876.5414
2022-01-01 06:30:00,0.275,0,0,0,16.65,59.01,1.924,876.5137
2022-01-01 06:40:00,0.085,0,0,0,16.25,61.81,2.25,876.7764
2022-01-01 06:50:00,0.035,0,0,0,16.01,62.03,2.404,876.6432
2022-01-01 07:00:00,0.239,0,0,0,16.21,61.23,2.298,876.7111
2022-01-01 07:10:00,0.163,0.377,0.269,0,16.23,62.12,1.97,876.8453
2022-01-01 07:20:00,0.367,5.256,4.268,0,16.23,62.7,2.17,876.676
2022-01-01 07:30:00,56.26,18.56,12.32,0,15.88,64.57,2.254,876.8399
2022-01-01 07:40:00,154.4,39.34,21.74,0,15.86,64.24,1.871,876.9542
2022-01-01 07:50:00,243.2,65.73,31.09,0,15.96,63.65,1.094,877.412
2022-01-01 08:00:00,326.7,96.9,39.27,0,16.61,59.89,1.309,877.6079
2022-01-01 08:10:00,392,129.5,46.11,0,17.18,58.12,0.539,877.753
2022-01-01 08:20:00,447.6,162,51.18,0,18.24,55.07,0,877.6752
2022-01-01 08:30:00,505,200.3,56.97,0,18.6,53.12,0,878.0024
2022-01-01 08:40:00,547.9,235.8,62.35,0,19.15,51.12,0,877.81
2022-01-01 08:50:00,583.8,269,67.17,0,20.49,48.35,0,878.0059
2022-01-01 09:00:00,612.7,299.8,72.13,0,21.46,50.12,0.067,878.4063
2022-01-01 09:10:00,634.3,325.7,75.61,0,21.59,50.7,0.116,878.611
2022-01-01 09:20:00,667.1,357.2,78.61,0,22.24,49.14,0.14,878.7985
2022-01-01 09:30:00,702.9,392.7,80.8,0,22.02,50.33,0.512,878.7807
2022-01-01 09:40:00,728.3,425.1,81.9,0,22.89,46.99,0.29,878.8901
2022-01-01 09:50:00,746.4,460.4,84.7,0,23.14,47.12,0.817,878.6721
2022-01-01 10:00:00,768.2,499.7,86.7,0,22.57,48,1.645,879.0115
2022-01-01 10:10:00,783.5,536.5,89,0,22.26,49.46,1.264,879.1305
2022-01-01 10:20:00,793.4,569.5,91.3,0,23.28,47.6,0.787,878.8658
2022-01-01 10:30:00,800,597.8,92.2,0,23.96,46.5,0.463,879.0168
2022-01-01 10:40:00,814,630.9,93,0,24.13,45.65,1.532,878.8599
2022-01-01 10:50:00,822,655.1,94.4,0,23.98,46.03,0.913,878.8025
2022-01-01 11:00:00,826,677.9,96.1,0,24.35,45.42,1.487,878.5944
2022-01-01 11:10:00,832,698.7,98.2,0,23.78,46.58,1.034,878.675
2022-01-01 11:20:00,836,717.8,99.8,0,23.9,46.18,1.58,878.3251
2022-01-01 11:30:00,842,735.7,101.2,0,24.49,44.91,2.035,878.3059
2022-01-01 11:40:00,843,745.8,102.5,0,24.62,44.92,1.512,878.2706
2022-01-01 11:50:00,847,760.4,104.5,0,25.11,43.98,1.931,878.0656
2022-01-01 12:00:00,846,770.9,106.7,0,24.56,44.98,2.515,877.944
2022-01-01 12:10:00,841,775,109.2,0,24.76,44.65,1.983,877.6916
2022-01-01 12:20:00,842,783.7,111.2,0,25.11,43.63,2.484,877.6735
2022-01-01 12:30:00,834,779.5,111.1,0,24.96,43.57,1.57,877.3383
2022-01-01 12:40:00,835,781.1,111,0,25.28,42.65,0.995,876.815
2022-01-01 12:50:00,837,781.3,110.2,0,25.96,41.44,1.63,877.0102
2022-01-01 13:00:00,836,781.5,110.6,0,26.3,40.53,1.024,876.4074
2022-01-01 13:10:00,836,777.7,109.9,0,26.79,39.61,1.5,876.5123
2022-01-01 13:20:00,843,778.8,109.1,0,26.69,39.06,1.361,876.3398
2022-01-01 13:30:00,838,767.7,108.5,0,27.24,37.06,0.901,875.8202
2022-01-01 13:40:00,819,747.3,109.3,0,27.79,35.43,0.844,875.732
2022-01-01 13:50:00,810,738.2,111.4,0,26.93,37.47,1.548,875.8003
2022-01-01 14:00:00,808,727.7,111.4,0,26.83,38.21,1.97,875.5975
2022-01-01 14:10:00,802,712,110.9,0,27.36,37.07,1.53,875.1461
2022-01-01 14:20:00,795.3,692.9,110.1,0,27.59,36.37,1.756,875.0563
2022-01-01 14:30:00,782.2,672.6,110.3,0,27.68,35.72,1.764,875.0906
2022-01-01 14:40:00,768.1,648.4,109.6,0,27.91,34.8,1.634,874.6148
2022-01-01 14:50:00,755.5,621.2,108.3,0,28.44,33.98,1.353,874.5575
2022-01-01 15:00:00,738.6,595.7,107.2,0,27.44,34.63,2.027,874.6133
2022-01-01 15:10:00,719.2,564.3,106.9,0,27.85,33.62,1.883,874.2877
2022-01-01 15:20:00,695.4,531,106,0,28.73,32.05,1.147,874.2374
2022-01-01 15:30:00,668.9,497.7,104.8,0,28.91,31.31,1.592,874.066
2022-01-01 15:40:00,648.1,465.6,103.6,0,28.8,31.49,0.885,873.8787
2022-01-01 15:50:00,617.3,431.1,102.6,0,28.61,31.83,0.728,874.0906
2022-01-01 16:00:00,574.1,391.1,101.4,0,29.13,31.13,0.717,873.9036
2022-01-01 16:10:00,539,355.8,99.2,0,29.06,30.88,0.761,873.9599
2022-01-01 16:20:00,505.9,322.8,96.7,0,28.95,30.58,1.023,873.8289
2022-01-01 16:30:00,461.1,281.5,90.9,0,29.25,29.95,0.644,873.7147
2022-01-01 16:40:00,429.8,250.7,86.3,0,28.86,30.43,1.237,873.519
2022-01-01 16:50:00,395.9,217.2,80.6,0,29.29,29.84,0.564,873.8334
2022-01-01 17:00:00,357.6,185.7,74.53,0,29.35,29.62,0.761,873.7174
2022-01-01 17:10:00,323.9,155.5,66.2,0,29.16,30.37,0.361,873.7111
2022-01-01 17:20:00,292,127.6,56.67,0,28.61,30.96,1.047,873.7813
2022-01-01 17:30:00,255.9,98.1,46.01,0,28.45,31.05,0.087,873.5432
2022-01-01 17:40:00,221.1,72.94,35.68,0,28.28,31.59,0.613,873.8077
2022-01-01 17:50:00,168.4,47.12,25.7,0,28.23,31.95,0.143,873.5213
2022-01-01 18:00:00,68.17,22.62,14.66,0,28.01,32.41,0.01,873.8796
2022-01-01 18:10:00,0.174,5.879,4.086,0,27.28,33.98,0,873.7451
2022-01-01 18:20:00,0,0.03,0,0,26.31,36.51,0,873.9133
2022-01-01 18:30:00,0,0,0,0,25.32,40.35,0.378,874.0016
2022-01-01 18:40:00,0,0,0,0,24.78,41.26,0.653,874.1218
2022-01-01 18:50:00,0.002,0,0,0,24.17,43.4,1.651,874.0316
2022-01-01 19:00:00,0.001,0,0,0,23.57,44.84,1.899,874.3393
2022-01-01 19:10:00,0.001,0,0,0,23.21,46.25,2.318,874.379
2022-01-01 19:20:00,0,0,0,0,22.44,49.11,2.374,874.4294
2022-01-01 19:30:00,0,0,0,0,21.87,50.42,2.531,874.6198
2022-01-01 19:40:00,0.003,0,0,0,21.93,50.75,2.713,874.4865
2022-01-01 19:50:00,0.019,0,0,0,21.9,51.23,2.875,874.7173
2022-01-01 20:00:00,0.01,0,0,0,21.86,51.63,3.041,874.8074
2022-01-01 20:10:00,0.005,0,0,0,21.8,51.67,2.711,875.0369
2022-01-01 20:20:00,0.002,0,0,0,21.66,51.66,2.693,875.3063
2022-01-01 20:30:00,0.001,0,0,0,21.4,52.04,2.118,875.4779
2022-01-01 20:40:00,0,0,0,0,21.38,52.02,1.57,875.4615
2022-01-01 20:50:00,0,0,0,0,20.78,53.88,1.91,875.7153
2022-01-01 21:00:00,0.002,0,0,0,20.92,53.02,1.05,875.7313
2022-01-01 21:10:00,0,0,0,0,20.99,52.63,0.117,876.0089
2022-01-01 21:20:00,0.005,0,0,0,20.7,53.79,0.975,875.8632
2022-01-01 21:30:00,0.039,0,0,0,20.17,55.43,1.598,876.1477
2022-01-01 21:40:00,0.012,0,0,0,19.91,56.05,1.855,876.1402
2022-01-01 21:50:00,0.03,0,0,0,19.95,55.91,1.463,876.157
2022-01-01 22:00:00,0,0,0,0,19.88,56.62,1.145,876.0505
2022-01-01 22:10:00,0.008,0,0,0,19.74,56.55,1.281,876.1312
2022-01-01 22:20:00,0.005,0,0,0,19.71,56.67,1.65,875.9937
2022-01-01 22:30:00,0,0,0,0,19.22,58.24,1.9,876.0824
2022-01-01 22:40:00,0.005,0,0,0,19.26,57.74,2.105,876.2314
2022-01-01 22:50:00,0.003,0,0,0,19.09,58.34,2.053,876.2383
2022-01-01 23:00:00,0.001,0,0,0,19.22,57.39,1.405,876.2299
2022-01-01 23:10:00,0.157,0,0,0,19.81,55.11,1.29,875.9352
2022-01-01 23:20:00,0.015,0,0,0,19.2,57.94,1.323,875.96
2022-01-01 23:30:00,0.002,0,0,0,18.56,60.38,1.513,875.9113
2022-01-01 23:40:00,0.053,0,0,0,18.66,59.85,2.04,876.1486
2022-01-01 23:50:00,0.001,0,0,0,18.55,60.42,1.685,875.9354
2022-01-02 00:00:00,0.028,0,0,0,18.49,60.56,1.658,875.7553
2022-01-02 00:10:00,0.03,0,0,0,18.46,60.87,0.707,875.83
2022-01-02 00:20:00,0,0,0,0,18.2,61.72,0,875.8129
2022-01-02 00:30:00,0.098,0,0,0,18.63,59.98,0.173,875.9521
2022-01-02 00:40:00,0.293,0,0,0,18.81,59.53,1.619,875.9686
2022-01-02 00:50:00,0.189,0,0,0,18.38,60.74,1.371,875.9608
2022-01-02 01:00:00,0.042,0,0,0,18.44,60.71,1.268,876.1968
2022-01-02 01:10:00,0,0,0,0,18.14,61.92,1.431,875.9122
2022-01-02 01:20:00,0.004,0,0,0,17.89,62.82,1.653,876.0737
2022-01-02 01:30:00,0.028,0,0,0,17.65,63.85,1.895,876.2559
2022-01-02 01:40:00,0.033,0,0,0,17.45,64.86,1.813,876.2629
2022-01-02 01:50:00,0.003,0,0,0,17.3,65.56,1.759,876.2292
2022-01-02 02:00:00,0.003,0,0,0,17.14,66.14,1.855,875.7882
2022-01-02 02:10:00,0.014,0,0,0,16.88,67.16,2.206,875.884
2022-01-02 02:20:00,0.009,0,0,0,16.45,69.03,2.241,875.6574
2022-01-02 02:30:00,0.125,0,0,0,16.4,68.83,2.736,875.4711
2022-01-02 02:40:00,0.029,0,0,0,16.43,68.81,2.164,875.3801
2022-01-02 02:50:00,0.309,0,0,0,17.02,66.29,2.027,875.7089
2022-01-02 03:00:00,0.152,0,0,0,16.99,66.63,2.201,875.6334
2022-01-02 03:10:00,0.117,0,0,0,16.42,68.53,2.841,875.6119
2022-01-02 03:20:00,0.102,0,0,0,16.65,67.69,2.373,875.3394
2022-01-02 03:30:00,0.001,0,0,0,16.52,68.28,2.07,875.3943
2022-01-02 03:40:00,0.049,0,0,0,16.61,67.94,2.046,875.1599
2022-01-02 03:50:00,0.131,0,0,0,16.62,67.81,2.408,875.2018
2022-01-02 04:00:00,0.001,0,0,0,16.3,68.97,2.641,875.1395
2022-01-02 04:10:00,0,0,0,0,15.91,70.67,2.573,875.2326
2022-01-02 04:20:00,0.07,0,0,0,15.79,71.14,2.399,875.3424
2022-01-02 04:30:00,0.251,0,0,0,16.26,69.19,2.235,875.5899
2022-01-02 04:40:00,0.098,0,0,0,16.28,69.04,2.33,875.5831
2022-01-02 04:50:00,0.039,0,0,0,16.17,69.34,2.204,875.6465
2022-01-02 05:00:00,0,0,0,0,15.81,70.85,1.523,875.6705
2022-01-02 05:10:00,0,0,0,0,15.54,71.86,1.291,875.4223
2022-01-02 05:20:00,0.002,0,0,0,15.38,72.55,1.208,875.5908
2022-01-02 05:30:00,0.332,0,0,0,15.36,72.45,2.206,875.8526
2022-01-02 05:40:00,0.068,0,0,0,15.31,72.64,2.493,875.9753
2022-01-02 05:50:00,0.159,0,0,0,15.43,72.2,2.094,876.1149
2022-01-02 06:00:00,0.001,0,0,0,14.86,74.7,1.761,876.1474
2022-01-02 06:10:00,0.072,0,0,0,14.57,75.97,1.959,876.3355
2022-01-02 06:20:00,0.39,0,0,0,15.33,72.75,1.949,876.2361
2022-01-02 06:30:00,0.043,0,0,0,15.14,73.52,2.441,876.3029
2022-01-02 06:40:00,0.31,0,0,0,15.37,72.59,2.33,876.6543
2022-01-02 06:50:00,0.371,0,0,0,15.87,70.63,2.499,876.4419
2022-01-02 07:00:00,0.001,0,0,0,15.26,73.21,1.926,876.68
2022-01-02 07:10:00,0.001,0.632,0.205,0,14.78,75.44,2.084,877.227
2022-01-02 07:20:00,0.179,5.553,4.443,0,14.74,75.8,1.752,877.0544
2022-01-02 07:30:00,79.45,19.08,12.33,0,14.77,75.85,1.71,876.957
2022-01-02 07:40:00,254.2,45.2,20.42,0,15.01,75.23,1.246,877.0473
2022-01-02 07:50:00,362.2,75.71,27.57,0,15.55,73.32,0.452,877.3824
2022-01-02 08:00:00,445.2,108.2,33.3,0,15.58,73.53,0.157,877.546
2022-01-02 08:10:00,513,143.9,38.8,0,16.13,71.13,0.926,877.8084
2022-01-02 08:20:00,568.9,180.9,43.32,0,16.82,68.24,1.391,878.213
2022-01-02 08:30:00,608.3,216.8,47.48,0,17.79,62.89,1.535,878.274
2022-01-02 08:40:00,642.3,252.2,51.08,0,18.66,59.33,1.178,878.0341
2022-01-02 08:50:00,678,284.9,53.55,0,19.72,56.81,0,878.2756
2022-01-02 09:00:00,709.1,316.5,56.63,0,20.95,54.47,0.295,878.2676
2022-01-02 09:10:00,731.6,344.3,59.09,0,21.91,52.89,0.54,878.5449
2022-01-02 09:20:00,754.2,371.9,61.48,0,22.41,48.33,0.561,878.6521
2022-01-02 09:30:00,765.1,402.5,65.09,0,22.42,47.4,1.393,878.9698
2022-01-02 09:40:00,771.5,432.6,69.4,0,22.28,48.8,1.181,878.756
2022-01-02 09:50:00,787.7,464.9,71.31,0,22.58,47.98,0.839,878.8649
2022-01-02 10:00:00,807,501.3,71.98,0,23.14,46.19,0.608,879.0536
2022-01-02 10:10:00,822,537.6,72.67,0,23.98,44.23,0.608,878.9779
2022-01-02 10:20:00,835,573.8,74.32,0,24.27,44.39,0.663,878.8314
2022-01-02 10:30:00,849,608.2,74.64,0,24.6,44.12,0.907,878.873
2022-01-02 10:40:00,864,640,74.59,0,24.75,44.19,1.306,878.9881
2022-01-02 10:50:00,870,668.1,76.07,0,24.46,44.93,1.565,879.0295
2022-01-02 11:00:00,867,686.8,79.13,0,24.88,44.66,1.728,878.6825
2022-01-02 11:10:00,873,707.5,80.4,0,24.53,45.52,1.636,878.6528
2022-01-02 11:20:00,880,727.1,82.3,0,24.61,45.54,1.806,878.5336
2022-01-02 11:30:00,871,737.2,84.8,0,24.61,45.42,2.156,878.6472
2022-01-02 11:40:00,878,753.2,85.7,0,24.9,44.73,1.9,878.5837
2022-01-02 11:50:00,887,770.2,87.2,0,25.22,44.63,1.912,878.076
2022-01-02 12:00:00,893,782.2,87.2,0,25.53,44,1.802,877.7844
2022-01-02 12:10:00,900,794.1,86.5,0,26.09,42.42,1.904,877.5989
2022-01-02 12:20:00,903,799.3,84.3,0,25.83,42.3,2.348,877.4471
2022-01-02 12:30:00,906,805,83.8,0,25.43,42.31,2.165,877.514
2022-01-02 12:40:00,903,804,84.8,0,26.05,40.84,1.84,876.9822
2022-01-02 12:50:00,911,811,83.2,0,26.52,40.33,2.307,877.2213
2022-01-02 13:00:00,908,805,82.7,0,26.99,39.56,2.207,876.7758
2022-01-02 13:10:00,906,801,82.6,0,27.45,38.52,1.59,876.3912
2022-01-02 13:20:00,903,797.7,83.5,0,27.59,38.04,2.124,876.1309
2022-01-02 13:30:00,899,786.8,83.4,0,27.65,37.93,1.324,876.3859
2022-01-02 13:40:00,893,778.8,84.9,0,27.65,37.38,2.257,876.1856
2022-01-02 13:50:00,879,759.4,86.8,0,28.11,36.47,1.204,875.9338
2022-01-02 14:00:00,867,747.1,90.2,0,28.53,35.23,2.296,875.9307
2022-01-02 14:10:00,851,724.4,91.4,0,28.64,33.55,1.071,875.4553
2022-01-02 14:20:00,838,704.7,92.6,0,28.79,33.95,1.151,875.3582
2022-01-02 14:30:00,830,687.3,93.2,0,28.83,33.73,2.228,875.2842
2022-01-02 14:40:00,815,664.3,95.8,0,28.28,33.63,1.498,874.9906
2022-01-02 14:50:00,790.9,636.3,99,0,28.93,33.04,2.214,875.1133
2022-01-02 15:00:00,767.8,605.8,101.6,0,29.41,31.79,1.259,874.9817
2022-01-02 15:10:00,746.2,574.7,101.9,0,29.37,31.52,0.778,874.9498
2022-01-02 15:20:00,721.3,541.1,100.7,0,29.93,29.67,0.716,874.8345
2022-01-02 15:30:00,703.6,510.7,98.9,0,29.88,30.11,0.77,874.8026
2022-01-02 15:40:00,682.8,478.5,96.8,0,29.94,30.13,1.236,874.515
2022-01-02 15:50:00,666.1,448.6,94,0,30.04,29.35,1.016,874.5742
2022-01-02 16:00:00,647.4,413.5,89,0,30.32,29.16,0.409,874.6053
2022-01-02 16:10:00,610.3,376.2,86.6,0,29.86,29.67,1.307,874.1808
2022-01-02 16:20:00,583.3,341.7,83,0,30.02,29.45,1.376,874.3369
2022-01-02 16:30:00,558.6,307.5,78.36,0,30.03,29.2,0.861,874.3528
2022-01-02 16:40:00,525.8,271.1,73.84,0,30.15,29.23,0.69,874.3277
2022-01-02 16:50:00,484.3,234.8,68.61,0,29.89,29.04,1.127,874.2798
2022-01-02 17:00:00,433.8,196.7,63.73,0,30.22,28.71,0.61,874.606
2022-01-02 17:10:00,387.2,162.6,56.91,0,29.67,29.88,0.342,874.8059
2022-01-02 17:20:00,332.6,129.1,49.85,0,29.66,30.08,0.218,874.7891
2022-01-02 17:30:00,271.7,98.1,42.09,0,29.13,31.23,0.859,874.4982
2022-01-02 17:40:00,204.4,68.26,32.98,0,28.64,31.97,0.107,874.5671
2022-01-02 17:50:00,143.7,43.37,24.33,0,28.99,31.7,0.183,874.7742
2022-01-02 18:00:00,54.54,21.78,14.33,0,28.22,32.85,0.082,874.9678
2022-01-02 18:10:00,0.363,6.909,4.803,0,27.39,35.09,0.103,875.2455
2022-01-02 18:20:00,0,0.384,0.035,0,26.55,37.67,1.056,874.9677
2022-01-02 18:30:00,0.001,0,0,0,26.05,38,1.674,874.9785
2022-01-02 18:40:00,0,0,0,0,25.55,39.9,1.84,875.3519
2022-01-02 18:50:00,0,0,0,0,24.84,42.74,2.493,875.5659
2022-01-02 19:00:00,0.001,0,0,0,24.1,45.09,2.29,875.4954
2022-01-02 19:10:00,0.003,0,0,0,23.89,45.47,2.341,875.9295
2022-01-02 19:20:00,0.005,0,0,0,23.86,45.44,2.056,875.7271
2022-01-02 19:30:00,0.01,0,0,0,23.78,46.12,2.313,875.8036
2022-01-02 19:40:00,0.028,0,0,0,23.85,46.14,2.413,876.0677
2022-01-02 19:50:00,0.004,0,0,0,23.91,46.28,1.868,876.064
2022-01-02 20:00:00,0.003,0,0,0,23.67,47.29,2.115,876.3605
2022-01-02 20:10:00,0.013,0,0,0,23.57,47.79,1.61,876.2789
2022-01-02 20:20:00,0.089,0,0,0,23.57,48.32,1.795,876.5043
2022-01-02 20:30:00,0.135,0,0,0,23.3,49.24,1.837,876.7174
2022-01-02 20:40:00,0.019,0,0,0,23.57,48.35,1.422,877.0649
2022-01-02 20:50:00,0.017,0,0,0,23.13,51.06,0.836,877.4953
2022-01-02 21:00:00,0.111,0,0,0,23.38,51.18,0.958,877.6611
2022-01-02 21:10:00,0.005,0,0,0,23.19,51.81,0.553,877.3996
2022-01-02 21:20:00,0.47,0,0,0,23.8,47.32,1.372,877.6377
2022-01-02 21:30:00,0.39,0,0,0,24.6,42.6,2.055,877.8007
2022-01-02 21:40:00,0.079,0,0,0,24.55,41.56,1.881,878.2506
2022-01-02 21:50:00,0,0,0,0,24.4,41.86,1.083,878.1399
2022-01-02 22:00:00,0.017,0,0,0,24.21,42.16,0.737,878.3137
2022-01-02 22:10:00,0.138,0,0,0,24.18,42,1.923,878.6262
2022-01-02 22:20:00,0.004,0,0,0,23.87,43.1,1.227,878.5444
2022-01-02 22:30:00,0.065,0,0,0,23.74,43.3,1.19,878.5615
2022-01-02 22:40:00,0.014,0,0,0,23.32,44.99,1.316,878.7217
2022-01-02 22:50:00,0.1,0,0,0,23.34,44.47,3.606,878.798
2022-01-02 23:00:00,0.074,0,0,0,23.32,44.26,3.383,878.8233
2022-01-02 23:10:00,0.096,0,0,0,23.5,43.25,3.19,878.9781
2022-01-02 23:20:00,0,0,0,0,23.28,43.9,2.699,879.2137
2022-01-02 23:30:00,0,0,0,0,23.11,44.27,2.986,879.3105
2022-01-02 23:40:00,0,0,0,0,22.83,44.86,2.083,879.5356
2022-01-02 23:50:00,0,0,0,0,22.55,45.44,2.224,879.5978
2022-01-03 00:00:00,0,0,0,0,22.25,46.07,2.329,879.5662
2022-01-03 00:10:00,0.031,0,0,0,21.93,46.81,2.484,879.3708
2022-01-03 00:20:00,0.017,0,0,0,21.8,47.07,3.496,879.5597
2022-01-03 00:30:00,0.007,0,0,0,21.69,47.38,3.51,879.8124
2022-01-03 00:40:00,0.001,0,0,0,21.57,47.93,2.514,879.8535
2022-01-03 00:50:00,0.001,0,0,0,21.38,48.54,2.177,879.8446
2022-01-03 01:00:00,0.001,0,0,0,21.18,49.13,2.311,879.9114
2022-01-03 01:10:00,0,0,0,0,20.96,49.97,1.878,880.1724
2022-01-03 01:20:00,0.009,0,0,0,20.79,49.84,2.132,880.2538
2022-01-03 01:30:00,0.003,0,0,0,20.64,50.13,2.34,880.2704
2022-01-03 01:40:00,0.063,0,0,0,20.63,50.18,2.922,880.1799
2022-01-03 01:50:00,0.034,0,0,0,20.55,50.77,2.639,880.2383
2022-01-03 02:00:00,0.021,0,0,0,20.4,51.21,2.568,880.1232
2022-01-03 02:10:00,0.093,0,0,0,20.34,51.6,2.381,880.2869
2022-01-03 02:20:00,0.017,0,0,0,20.29,52.08,1.843,880.2375
2022-01-03 02:30:00,0.009,0,0,0,20.02,53.57,2.555,880.3691
2022-01-03 02:40:00,0.006,0,0,0,19.9,54.44,2.554,880.0493
2022-01-03 02:50:00,0,0,0,0,19.67,55.45,1.981,880.2126
2022-01-03 03:00:00,0.01,0,0,0,19.5,55.88,2.011,879.9347
2022-01-03 03:10:00,0.026,0,0,0,19.31,56.32,2.415,880.0093
2022-01-03 03:20:00,0.004,0,0,0,19.24,55.99,1.952,880.18
2022-01-03 03:30:00,0.033,0,0,0,19.13,56.64,2.041,880.1238
2022-01-03 03:40:00,0.001,0,0,0,18.94,56.93,1.86,880.0904
2022-01-03 03:50:00,0.073,0,0,0,18.76,57.7,2.378,880.2042
2022-01-03 04:00:00,0.001,0,0,0,18.35,59.22,2.26,880.0258
2022-01-03 04:10:00,0,0,0,0,18.09,59.92,1.77,880.172
2022-01-03 04:20:00,0.079,0,0,0,18.06,59.79,2.022,880.1399
2022-01-03 04:30:00,0.001,0,0,0,17.93,60.09,2.155,880.491
2022-01-03 04:40:00,0,0,0,0,17.57,61.32,1.911,880.5002
2022-01-03 04:50:00,0,0,0,0,17.34,62.18,1.833,880.7933
2022-01-03 05:00:00,0.007,0,0,0,17.21,62.46,1.933,880.6957
2022-01-03 05:10:00,0.031,0,0,0,17.14,62.57,1.844,880.737
2022-01-03 05:20:00,0.011,0,0,0,16.89,63.72,2.06,880.7072
2022-01-03 05:30:00,0,0,0,0,16.58,64.99,2.248,881.1243
2022-01-03 05:40:00,0.022,0,0,0,16.61,64.69,1.891,880.9915
2022-01-03 05:50:00,0.057,0,0,0,16.69,64.45,2.243,881.1584
2022-01-03 06:00:00,0.093,0,0,0,16.55,64.97,2.868,881.0964
2022-01-03 06:10:00,0.017,0,0,0,16.38,65.49,2.845,881.2468
2022-01-03 06:20:00,0.028,0,0,0,16.28,65.77,3.1,881.2031
2022-01-03 06:30:00,0.03,0,0,0,16.32,65.46,2.47,881.773
2022-01-03 06:40:00,0.016,0,0,0,16.22,65.73,2.634,881.7657
2022-01-03 06:50:00,0,0,0,0,15.91,67,2.226,881.543
2022-01-03 07:00:00,0.185,0,0,0,15.92,66.72,2.349,881.795
2022-01-03 07:10:00,0.221,0.613,0.319,0,16.08,65.84,2.241,882.0983
2022-01-03 07:20:00,0.127,4.901,3.923,0,16.09,65.91,1.808,882.2637
2022-01-03 07:30:00,0.375,16.76,14.47,0,16.16,65.63,1.926,882.3647
2022-01-03 07:40:00,4.88,35.67,30.96,0,16.31,65.08,2.588,882.4817
