"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
2022-02-01 05:40:00,0,0,0,0,15.32,57.25,2.578,873.5543
2022-02-01 05:50:00,0.222,0,0,0,15.47,55.88,2.505,873.4561
2022-02-01 06:00:00,0.106,0,0,0,15.76,54.41,2.017,873.5952
2022-02-01 06:10:00,0.378,0,0,0,16.37,50.99,2.133,873.5862
2022-02-01 06:20:00,0.325,0,0,0,16.73,49.67,2.09,873.6028
2022-02-01 06:30:00,0.14,0,0,0,16.81,49.38,1.924,873.7025
2022-02-01 06:40:00,0.087,0,0,0,16.73,49.61,2.075,874.2408
2022-02-01 06:50:00,0,0,0,0,16.18,51.83,1.694,874.2393
2022-02-01 07:00:00,0.177,0,0,0,16.12,51.92,1.721,874.5675
2022-02-01 07:10:00,0,0.432,0.038,0,15.45,55.26,2.108,874.2571
2022-02-01 07:20:00,0.108,5.17,3.46,0,14.78,58.06,2.045,874.5521
2022-02-01 07:30:00,100.8,18.9,10.77,0,14.64,58.82,1.981,874.7169
2022-02-01 07:40:00,309.6,46.32,18.41,0,14.82,57.99,1.981,874.8463
2022-02-01 07:50:00,418.2,76.5,24.92,0,15.84,53.71,1.728,874.9043
2022-02-01 08:00:00,502.9,112,30.35,0,16.87,50.7,1.951,874.9608
2022-02-01 08:10:00,570.8,149.8,34.29,0,17.27,50.58,1.683,875.0983
2022-02-01 08:20:00,621.8,186.9,37.49,0,18,49.31,0.565,875.3015
2022-02-01 08:30:00,668.4,225.7,40.72,0,19.23,46.51,0.052,875.1163
2022-02-01 08:40:00,709.4,266.5,43.29,0,19.91,46.08,0.073,875.4054
2022-02-01 08:50:00,742.9,305.8,45.12,0,20.73,45.34,0,875.568
2022-02-01 09:00:00,774.8,346,46.63,0,21.84,43.25,0.139,875.6334
2022-02-01 09:10:00,802,388.1,48.69,0,22.15,41.78,0.969,875.6829
2022-02-01 09:20:00,821,425.8,50.35,0,22.45,43.04,0.969,875.7144
2022-02-01 09:30:00,838,462,51.43,0,22.61,44.75,0.565,875.9554
2022-02-01 09:40:00,841,495.1,54.47,0,23.11,43.03,1.121,875.8455
2022-02-01 09:50:00,856,531.5,56.46,0,23.19,43.18,1.351,875.9345
2022-02-01 10:00:00,854,560.5,58.81,0,22.95,43.46,1.423,875.9589
2022-02-01 10:10:00,865,592.6,60.41,0,23.56,41.97,0.977,875.9465
2022-02-01 10:20:00,880,624.3,60.31,0,24.06,40.41,0.216,875.8933
2022-02-01 10:30:00,890,659.6,62.97,0,24.22,41.05,1.918,875.8716
2022-02-01 10:40:00,908,695.4,63.23,0,22.86,43.9,2.242,875.6577
2022-02-01 10:50:00,916,723.2,64.46,0,23.14,42.47,2.047,875.6212
2022-02-01 11:00:00,919,745,65.6,0,23.55,41.56,1.557,875.6778
2022-02-01 11:10:00,922,767.5,67.33,0,24.08,40.16,1.544,875.6253
2022-02-01 11:20:00,922,785.6,68.11,0,24.53,39.11,1.036,875.4105
2022-02-01 11:30:00,934,813,68.73,0,24.96,38.33,1.986,875.1619
2022-02-01 11:40:00,931,824,68.12,0,25.18,37.74,1.077,874.8354
2022-02-01 11:50:00,923,833,69.82,0,25.73,36.77,1.582,874.7725
2022-02-01 12:00:00,930,852,72.36,0,25.34,37.14,1.645,874.6178
2022-02-01 12:10:00,925,856,73.72,0,26.19,34.18,0.779,874.1649
2022-02-01 12:20:00,918,861,76.25,0,26.63,33.36,1.135,874.2734
2022-02-01 12:30:00,911,865,79.32,0,26.35,33.36,1.497,874.1102
2022-02-01 12:40:00,909,871,82,0,26.42,32.91,1.565,873.8464
2022-02-01 12:50:00,911,875,82.9,0,26.79,31.94,1.489,873.627
2022-02-01 13:00:00,908,873,83.9,0,26.69,32.09,2.042,873.1572
2022-02-01 13:10:00,909,869,83.6,0,27.05,31.07,0.972,872.9075
2022-02-01 13:20:00,905,865,85.2,0,26.83,31.33,1.55,872.749
2022-02-01 13:30:00,905,859,84.9,0,27.65,30.28,1.981,872.6191
2022-02-01 13:40:00,898,848,84.5,0,27.39,30.32,1.848,872.2026
2022-02-01 13:50:00,891,836,87,0,27.78,30.18,1.729,872.0959
2022-02-01 14:00:00,886,824,88.1,0,28.78,28.78,1.488,871.9648
2022-02-01 14:10:00,877,811,88.7,0,28.84,29.05,2.191,871.7034
2022-02-01 14:20:00,869,793.7,88.6,0,28.7,28.99,2.188,871.5237
2022-02-01 14:30:00,868,777.5,86,0,28.56,29.03,2.029,871.3107
2022-02-01 14:40:00,885,766.7,80.1,0,28.43,28.96,1.645,871.0329
2022-02-01 14:50:00,887,746.2,76,0,29.47,26.42,2.008,870.9432
2022-02-01 15:00:00,884,725,73.93,0,29.25,25.75,3.069,870.8533
2022-02-01 15:10:00,882,702.8,73.25,0,29.05,25.59,3.504,870.5431
2022-02-01 15:20:00,859,667.5,74.48,0,29.24,26.01,2.553,870.5258
2022-02-01 15:30:00,847,637,73.72,0,29.52,26.07,2.829,870.5676
2022-02-01 15:40:00,831,603.8,72.72,0,29.06,26.68,2.493,870.3216
2022-02-01 15:50:00,821,573,70.88,0,29.7,26.85,2.969,870.0428
2022-02-01 16:00:00,805,538.1,69.04,0,29.61,27.04,2.744,870.0283
2022-02-01 16:10:00,781.8,498.3,67.79,0,29.95,26.89,1.596,869.8391
2022-02-01 16:20:00,764.4,468.4,67.81,0,29.79,27.47,3.962,869.8318
2022-02-01 16:30:00,739.9,428.6,65.6,0,29.6,27.51,2.435,869.9053
2022-02-01 16:40:00,727.2,393.7,62.47,0,30.06,27,2.429,870.085
2022-02-01 16:50:00,693.1,352.9,60.02,0,29.87,26.77,3.924,870.0275
2022-02-01 17:00:00,653.3,305,55.51,0,29.75,26.36,2.151,870.0598
2022-02-01 17:10:00,646.7,271.3,50.55,0,30.28,25.57,1.853,869.823
2022-02-01 17:20:00,620.7,235.8,46.62,0,30.03,25.34,3.027,869.5955
2022-02-01 17:30:00,579.7,197.7,42.41,0,29.53,25.23,2.903,869.7068
2022-02-01 17:40:00,507.2,155,37.66,0,29.71,24.99,1.95,869.9632
2022-02-01 17:50:00,446.9,118.9,32.48,0,29.55,25.22,2.879,870.0982
2022-02-01 18:00:00,395.4,88,27.2,0,29.16,25.19,2.877,869.9916
2022-02-01 18:10:00,307.5,56.11,20.49,0,28.79,25.07,3.108,870.0844
2022-02-01 18:20:00,120.5,23.15,13.09,0,28.23,25.36,3.459,870.0601
2022-02-01 18:30:00,0.603,7.782,5.415,0,27.66,25.87,3.208,870.316
2022-02-01 18:40:00,0.006,0.677,0.229,0,27.4,27.43,2.685,870.0399
2022-02-01 18:50:00,0.011,0,0,0,27.22,28.47,3.435,870.4622
2022-02-01 19:00:00,0.003,0,0,0,26.74,29.81,2.723,870.5353
2022-02-01 19:10:00,0.008,0,0,0,26.37,30.81,3.604,870.3656
2022-02-01 19:20:00,0.017,0,0,0,26.08,31.75,3.957,870.5094
2022-02-01 19:30:00,0.009,0,0,0,25.91,32.25,3.754,870.7504
2022-02-01 19:40:00,0.007,0,0,0,25.67,32.77,3.689,870.8127
2022-02-01 19:50:00,0.01,0,0,0,25.4,33.26,3.895,871.0331
2022-02-01 20:00:00,0.011,0,0,0,25.28,33.31,4.033,870.9334
2022-02-01 20:10:00,0.004,0,0,0,25.08,33.52,3.081,871.1392
2022-02-01 20:20:00,0.001,0,0,0,24.71,34.32,2.069,871.2393
2022-02-01 20:30:00,0,0,0,0,24.32,35.11,0.588,871.3149
2022-02-01 20:40:00,0,0,0,0,24.07,35.65,0.235,871.4732
2022-02-01 20:50:00,0,0,0,0,23.32,38.25,0.987,871.6531
2022-02-01 21:00:00,0,0,0,0,21.94,41.74,1.718,871.8012
2022-02-01 21:10:00,0.033,0,0,0,21.78,41.92,2.089,872.0535
2022-02-01 21:20:00,0.03,0,0,0,22.12,41,1.112,872.1785
2022-02-01 21:30:00,0.003,0,0,0,21.79,42.55,0.884,872.1906
2022-02-01 21:40:00,0.001,0,0,0,21.08,44.09,1.661,872.3696
2022-02-01 21:50:00,0,0,0,0,20.21,46.07,1.786,872.4197
2022-02-01 22:00:00,0.004,0,0,0,20.18,45.85,1.672,872.5247
2022-02-01 22:10:00,0.014,0,0,0,20.38,44.96,1.434,872.4275
2022-02-01 22:20:00,0.033,0,0,0,19.94,46.13,2.029,872.5832
2022-02-01 22:30:00,0.117,0,0,0,20.31,45.01,2.064,872.6148
2022-02-01 22:40:00,0.001,0,0,0,19.52,47.79,2.015,872.5998
2022-02-01 22:50:00,0.065,0,0,0,19.51,47.67,2.524,872.5987
2022-02-01 23:00:00,0.216,0,0,0,19.89,46.43,2.568,872.6401
2022-02-01 23:10:00,0.039,0,0,0,20.23,45.32,0.726,872.8277
2022-02-01 23:20:00,0.005,0,0,0,20.1,46.62,0.901,872.8034
2022-02-01 23:30:00,0.001,0,0,0,19.57,48.18,0.49,872.705
2022-02-01 23:40:00,0.007,0,0,0,19.7,47.25,0.63,872.7551
2022-02-01 23:50:00,0.251,0,0,0,19.76,46.08,1.418,872.877
2022-02-02 00:00:00,0.129,0,0,0,19.85,46.21,1.127,872.9424
2022-02-02 00:10:00,0.125,0,0,0,19.55,46.64,1.279,872.926
2022-02-02 00:20:00,0.215,0,0,0,19.94,45.04,1.815,872.5898
2022-02-02 00:30:00,0.005,0,0,0,19.37,46.98,1.875,872.5912
2022-02-02 00:40:00,0.012,0,0,0,19.33,47.14,1.959,872.6557
2022-02-02 00:50:00,0.019,0,0,0,19.39,47.73,2.007,872.5422
2022-02-02 01:00:00,0.017,0,0,0,19.49,47.3,1.821,872.525
2022-02-02 01:10:00,0.007,0,0,0,19.57,47,1.514,872.583
2022-02-02 01:20:00,0.007,0,0,0,19.51,47.23,1.64,872.7056
2022-02-02 01:30:00,0.005,0,0,0,19.22,48.28,1.31,872.6564
2022-02-02 01:40:00,0.003,0,0,0,19.01,48.13,1.577,872.4753
2022-02-02 01:50:00,0.018,0,0,0,19.01,47.45,1.407,872.5177
2022-02-02 02:00:00,0.02,0,0,0,19,47.41,1.331,872.55
2022-02-02 02:10:00,0.001,0,0,0,18.67,48.74,0.636,872.6234
2022-02-02 02:20:00,0.002,0,0,0,18.59,48.96,0.313,872.4838
2022-02-02 02:30:00,0.024,0,0,0,18.57,49.03,0.452,872.3297
2022-02-02 02:40:00,0.091,0,0,0,18.23,50.46,1.121,872.402
2022-02-02 02:50:00,0.018,0,0,0,18.33,49.76,0.87,872.4927
2022-02-02 03:00:00,0.008,0,0,0,17.94,50.68,0.945,872.2798
2022-02-02 03:10:00,0.176,0,0,0,17.94,50.29,1.688,872.1492
2022-02-02 03:20:00,0.087,0,0,0,17.88,50.54,1.724,872.0753
2022-02-02 03:30:00,0.091,0,0,0,17.92,50.29,1.969,872.1002
2022-02-02 03:40:00,0.01,0,0,0,17.65,51.46,1.828,872.4684
2022-02-02 03:50:00,0.014,0,0,0,17.61,51.04,2.074,872.3452
2022-02-02 04:00:00,0,0,0,0,17.34,51.99,2.303,872.4048
2022-02-02 04:10:00,0.001,0,0,0,16.92,53.7,2.274,872.2819
2022-02-02 04:20:00,0.07,0,0,0,17.01,53.37,2.213,872.632
2022-02-02 04:30:00,0.051,0,0,0,17.23,52.75,1.911,872.7485
2022-02-02 04:40:00,0.039,0,0,0,17.35,52.44,2.07,872.5532
2022-02-02 04:50:00,0.003,0,0,0,16.87,53.86,2.396,872.7371
2022-02-02 05:00:00,0.125,0,0,0,17.07,53.24,2.214,872.6756
2022-02-02 05:10:00,0.034,0,0,0,17.05,53.57,2.189,872.579
2022-02-02 05:20:00,0.01,0,0,0,16.85,54.18,2.134,872.9634
2022-02-02 05:30:00,0.003,0,0,0,16.71,54.61,2.133,873.0347
2022-02-02 05:40:00,0.004,0,0,0,16.34,56.07,2.259,873.0175
2022-02-02 05:50:00,0.175,0,0,0,16.67,55.32,2.133,872.9091
2022-02-02 06:00:00,0.035,0,0,0,16.47,56.24,2.491,873.2234
2022-02-02 06:10:00,0.004,0,0,0,16.39,56.58,2.434,873.2473
2022-02-02 06:20:00,0,0,0,0,15.79,58.65,2.385,873.199
2022-02-02 06:30:00,0.001,0,0,0,15.6,59.57,2.556,873.4304
2022-02-02 06:40:00,0,0,0,0,15.54,59.99,2.399,873.8709
2022-02-02 06:50:00,0,0,0,0,15.18,61.46,2.266,873.8391
2022-02-02 07:00:00,0.088,0,0,0,15.27,61.11,2.359,874.0009
2022-02-02 07:10:00,0,0.522,0.153,0,15.11,61.94,1.985,874.1357
2022-02-02 07:20:00,0.182,5.458,4.188,0,14.98,62.35,1.734,874.3148
2022-02-02 07:30:00,100.2,19.29,11.43,0,15.11,61.81,1.94,874.2737
2022-02-02 07:40:00,302,46.73,19.03,0,15.42,60.46,2.331,874.1016
2022-02-02 07:50:00,409,77.57,25.46,0,15.95,58.48,2.438,874.3896
2022-02-02 08:00:00,491.5,112.9,30.79,0,16.32,57.56,2.418,874.5764
2022-02-02 08:10:00,557.9,150.2,35.33,0,16.95,55.88,1.679,874.4553
2022-02-02 08:20:00,612.6,189.3,39.44,0,17.6,54.22,1.468,874.8134
2022-02-02 08:30:00,657.5,228.7,42.57,0,18.28,52.56,0.608,874.8041
2022-02-02 08:40:00,696.8,267.7,44.83,0,19.32,50.65,0,874.8327
2022-02-02 08:50:00,729.1,306.3,46.83,0,20.87,48.75,0.131,875.0043
2022-02-02 09:00:00,752.6,345.9,49.55,0,21.63,48.67,0.501,875.0854
2022-02-02 09:10:00,780.2,386.5,51.44,0,21.72,49.04,0.782,875.241
2022-02-02 09:20:00,802,424,53.14,0,21.91,49.97,0.52,875.2318
2022-02-02 09:30:00,815,460,55.31,0,22.37,48.68,0.787,875.4441
2022-02-02 09:40:00,837,500.1,56.53,0,22.58,47.92,0.983,875.3545
2022-02-02 09:50:00,849,535.1,58.3,0,22.98,47.39,1.019,875.2973
2022-02-02 10:00:00,864,571.1,59.68,0,23.14,47.16,1.102,875.486
2022-02-02 10:10:00,876,604.4,60.73,0,23.14,47.18,0.98,875.4642
2022-02-02 10:20:00,886,634.4,61.92,0,23.82,45.47,0.675,875.302
2022-02-02 10:30:00,895,665.8,63.11,0,24.54,44.25,0.948,875.256
2022-02-02 10:40:00,901,694.7,63.44,0,24.19,44.28,1.322,875.3087
2022-02-02 10:50:00,915,725.3,63.59,0,24.25,44.18,1.337,875.1387
2022-02-02 11:00:00,926,757,64.78,0,23.86,44.93,2.37,875.0457
2022-02-02 11:10:00,932,776.5,64.93,0,23.85,44.76,1.191,874.982
2022-02-02 11:20:00,931,794.4,66.25,0,24.38,43.97,1.183,874.869
2022-02-02 11:30:00,931,812,68.16,0,24.91,43.43,1.507,874.8099
2022-02-02 11:40:00,931,829,69.69,0,24.67,43.19,1.781,874.4794
2022-02-02 11:50:00,940,851,69.68,0,24.81,41.53,2.546,874.4652
2022-02-02 12:00:00,946,865,70.18,0,24.79,40.73,1.821,874.1315
2022-02-02 12:10:00,940,870,71.95,0,25.56,38.8,2.186,873.9669
2022-02-02 12:20:00,937,875,73.26,0,26.09,37.94,1.326,874.0004
2022-02-02 12:30:00,948,894,74.37,0,26.14,37.89,2.824,873.5034
2022-02-02 12:40:00,937,886,74.65,0,26.11,37.63,1.645,873.4162
2022-02-02 12:50:00,928,885,77.64,0,26.2,37.7,2.138,873.1255
2022-02-02 13:00:00,939,894,77.09,0,25.35,39.69,2.846,872.9026
2022-02-02 13:10:00,939,888,76.89,0,26.54,36.67,1.598,872.7862
2022-02-02 13:20:00,931,879,78.14,0,26.87,35.58,2.033,872.6617
2022-02-02 13:30:00,932,871,75.66,0,27.26,35.02,2.059,872.4164
2022-02-02 13:40:00,943,874,73.9,0,27.28,35.12,3.136,872.1965
2022-02-02 13:50:00,940,862,72.97,0,27.21,33.51,3.101,871.9341
2022-02-02 14:00:00,924,843,76.07,0,28.08,33.7,2.857,871.7532
2022-02-02 14:10:00,917,829,76.88,0,28.12,33.23,3.456,871.9245
2022-02-02 14:20:00,918,820,77.32,0,27.78,32.95,4.534,871.8185
2022-02-02 14:30:00,902,796.3,79.62,0,27.77,32.79,3.697,871.4594
2022-02-02 14:40:00,892,774.9,80.9,0,27.63,33.08,3.076,871.54
2022-02-02 14:50:00,878,747.4,80.7,0,28.38,33.07,3.205,871.3998
2022-02-02 15:00:00,871,726,80.9,0,28.6,33.37,3.337,871.1154
2022-02-02 15:10:00,855,697,80.9,0,28.67,33.31,3.154,871.1246
2022-02-02 15:20:00,863,678.8,79.33,0,28.55,33.91,3.763,870.9369
2022-02-02 15:30:00,505.2,433.9,78.35,0,27.91,35.06,2.922,870.8205
2022-02-02 15:40:00,791.6,598.7,83.8,0,28.37,34.13,2.103,870.7469
2022-02-02 15:50:00,823,596.1,90.7,0,28.86,33.21,2.868,870.7559
2022-02-02 16:00:00,803,550,79.23,0,29.06,32.98,2.605,870.5829
2022-02-02 16:10:00,735.4,495.3,80.9,0,28.85,33.11,3.7,870.5264
2022-02-02 16:20:00,640.5,417.4,76.19,0,28.62,33.42,3.93,870.4534
2022-02-02 16:30:00,679,412.5,73,0,28.81,32.91,3.53,870.551
2022-02-02 16:40:00,713.3,405.5,74.11,0,28.81,32.72,2.959,870.5209
2022-02-02 16:50:00,702.3,375.8,75.3,0,28.95,32.45,2.436,870.4611
2022-02-02 17:00:00,675.6,326.2,64.14,0,29.57,31.54,2.784,870.4125
2022-02-02 17:10:00,654.3,287.9,60.55,0,29.11,31.66,2.394,870.4471
2022-02-02 17:20:00,619.6,243.2,52.15,0,29.6,30.91,2.233,870.3179
2022-02-02 17:30:00,568.4,202.7,47.23,0,28.97,31.27,3.565,870.3571
2022-02-02 17:40:00,521.5,166.3,43.21,0,28.65,31.24,3.441,870.4632
2022-02-02 17:50:00,481.6,130.4,37.13,0,28.7,31.43,2.018,870.5563
2022-02-02 18:00:00,402.1,92.4,29.83,0,28.67,30.97,2.809,870.8148
2022-02-02 18:10:00,294.1,54.28,20.77,0,28.13,30.69,2.654,870.77
2022-02-02 18:20:00,162.6,26.88,13.12,0,27.73,30.12,3.38,870.5297
2022-02-02 18:30:00,0.423,7.791,5.653,0,27.22,30.17,3.544,870.5715
2022-02-02 18:40:00,0.002,1.009,0.44,0,26.88,29.34,3.772,870.5129
2022-02-02 18:50:00,0.002,0,0,0,26.56,29.36,3.1,870.6031
2022-02-02 19:00:00,0.002,0,0,0,26.13,29.66,2.585,870.8649
2022-02-02 19:10:00,0.008,0,0,0,25.94,29.18,3.096,870.8679
2022-02-02 19:20:00,0.006,0,0,0,25.78,28.89,3.32,871.1873
2022-02-02 19:30:00,0.014,0,0,0,25.73,28.38,3.664,871.179
2022-02-02 19:40:00,0.044,0,0,0,25.72,28.92,3.909,871.302
2022-02-02 19:50:00,0.004,0,0,0,25.49,30.69,3.136,871.3585
2022-02-02 20:00:00,0.01,0,0,0,25.27,32.11,2.815,871.6025
2022-02-02 20:10:00,0.013,0,0,0,25.11,34.1,3.556,871.8355
2022-02-02 20:20:00,0.005,0,0,0,24.84,35.04,3.166,871.7903
2022-02-02 20:30:00,0.004,0,0,0,24.61,35.67,2.916,872.0674
2022-02-02 20:40:00,0.001,0,0,0,24.21,36.81,2.886,872.3043
2022-02-02 20:50:00,0.003,0,0,0,23.96,37.52,2.91,872.3406
2022-02-02 21:00:00,0,0,0,0,23.42,38.96,2.783,872.5422
2022-02-02 21:10:00,0,0,0,0,22.08,41.99,2.865,872.6069
2022-02-02 21:20:00,0,0,0,0,21.69,42.54,2.454,872.9293
2022-02-02 21:30:00,0,0,0,0,21.15,44.26,2.324,872.9798
2022-02-02 21:40:00,0.001,0,0,0,21.01,44.81,2.431,873.122
2022-02-02 21:50:00,0.03,0,0,0,21.16,43.95,2.884,873.2043
2022-02-02 22:00:00,0.002,0,0,0,20.91,44.93,2.73,873.3436
2022-02-02 22:10:00,0.002,0,0,0,20.95,45.15,0.74,873.4167
2022-02-02 22:20:00,0.003,0,0,0,20.75,45.8,0.964,873.6536
2022-02-02 22:30:00,0.098,0,0,0,20.61,45.96,1.875,873.7532
2022-02-02 22:40:00,0.155,0,0,0,21.11,44.48,1.376,873.8912
2022-02-02 22:50:00,0.009,0,0,0,20.69,45.92,1.466,873.7924
2022-02-02 23:00:00,0.009,0,0,0,20.37,46.51,2.11,874.0309
2022-02-02 23:10:00,0,0,0,0,20.1,47.55,1.631,873.965
2022-02-02 23:20:00,0.002,0,0,0,20.07,47.9,1.303,874.0621
2022-02-02 23:30:00,0.026,0,0,0,19.78,48.89,1.55,874.0798
2022-02-02 23:40:00,0,0,0,0,19.12,51.72,1.602,874.226
2022-02-02 23:50:00,0,0,0,0,18.36,54.34,1.182,873.9163
2022-02-03 00:00:00,0.01,0,0,0,18.25,54.58,2.004,874.2759
2022-02-03 00:10:00,0.236,0,0,0,18.59,53.4,2.439,874.4147
2022-02-03 00:20:00,0.144,0,0,0,18.78,53.3,1.771,874.3654
2022-02-03 00:30:00,0.054,0,0,0,18.56,54.76,1.168,874.2015
2022-02-03 00:40:00,0.045,0,0,0,18.35,55.27,1.725,874.3818
2022-02-03 00:50:00,0.072,0,0,0,18.52,54.28,2.206,874.4396
2022-02-03 01:00:00,0.029,0,0,0,18.66,53.69,1.961,874.4554
2022-02-03 01:10:00,0.02,0,0,0,18.77,53.41,1.921,874.3645
2022-02-03 01:20:00,0.005,0,0,0,18.49,54.35,2.294,874.1774
2022-02-03 01:30:00,0,0,0,0,17.92,56.29,1.545,874.0386
2022-02-03 01:40:00,0.003,0,0,0,18,55.34,1.55,874.1208
2022-02-03 01:50:00,0.012,0,0,0,18.23,54.4,1.367,874.1846
2022-02-03 02:00:00,0.006,0,0,0,18.09,55.12,1.482,874.0472
2022-02-03 02:10:00,0.18,0,0,0,18.15,54.45,2.003,874.0541
2022-02-03 02:20:00,0.032,0,0,0,18.14,54.38,2.348,874.1204
2022-02-03 02:30:00,0.007,0,0,0,17.97,54.53,2.391,874.1453
2022-02-03 02:40:00,0,0,0,0,17.58,55.83,1.969,874.1141
2022-02-03 02:50:00,0.005,0,0,0,17.56,55.99,1.919,874.0654
2022-02-03 03:00:00,0.102,0,0,0,17.81,54.46,1.978,874.5219
2022-02-03 03:10:00,0.077,0,0,0,17.89,54.23,2.293,874.3113
2022-02-03 03:20:00,0.012,0,0,0,17.72,54.5,2.288,874.3096
2022-02-03 03:30:00,0.096,0,0,0,17.78,53.95,2.33,874.4129
2022-02-03 03:40:00,0.088,0,0,0,17.59,54.51,2.739,874.6549
2022-02-03 03:50:00,0.001,0,0,0,17.15,55.45,2.394,874.37
2022-02-03 04:00:00,0.016,0,0,0,17.3,54.72,2.203,874.3948
2022-02-03 04:10:00,0.068,0,0,0,17.34,54.3,2.711,874.745
2022-02-03 04:20:00,0,0,0,0,16.98,55.44,2.259,874.7355
2022-02-03 04:30:00,0.001,0,0,0,16.63,56.68,2.078,874.3147
2022-02-03 04:40:00,0,0,0,0,16.33,57.8,2.126,874.7059
2022-02-03 04:50:00,0,0,0,0,15.98,59.04,1.668,874.5472
2022-02-03 05:00:00,0.022,0,0,0,15.73,59.78,1.671,874.7207
2022-02-03 05:10:00,0.027,0,0,0,15.75,59.59,1.906,874.5843
2022-02-03 05:20:00,0,0,0,0,15.57,60.12,1.769,874.8202
2022-02-03 05:30:00,0.002,0,0,0,15.33,60.84,1.609,874.4609
2022-02-03 05:40:00,0.071,0,0,0,15.44,60.11,1.647,875.0193
2022-02-03 05:50:00,0.039,0,0,0,15.33,60.55,1.984,874.9847
2022-02-03 06:00:00,0.006,0,0,0,15.23,60.92,1.923,875.232
2022-02-03 06:10:00,0.005,0,0,0,15.12,61.64,1.674,875.1563
2022-02-03 06:20:00,0.002,0,0,0,14.86,62.33,1.8,874.8549
2022-02-03 06:30:00,0.008,0,0,0,15.02,61.43,1.604,874.93
2022-02-03 06:40:00,0.23,0,0,0,15.11,60.57,1.999,875.5864
2022-02-03 06:50:00,0.003,0,0,0,15,61.15,1.568,875.5585
2022-02-03 07:00:00,0.037,0,0,0,14.89,61.23,1.786,875.3856
2022-02-03 07:10:00,0.012,0.592,0.196,0,14.89,61.13,1.338,875.6248
2022-02-03 07:20:00,0.212,5.381,4.026,0,14.86,60.98,1.077,876.0085
2022-02-03 07:30:00,118.2,19.82,11.21,0,15.04,59.88,1.056,876.1556
2022-02-03 07:40:00,343.6,48.96,17.96,0,15.58,58.35,0.429,876.0575
2022-02-03 07:50:00,454.9,81.5,24.02,0,15.97,57.11,1.463,876.458
2022-02-03 08:00:00,532.8,117.9,28.98,0,16.09,57.29,1.989,876.5732
