"ESOLMET-CIE | Temixco, Mor.; Longitud:99º14';  Latitud:18º51';  Altitud:1219 msnm;  ",,,,,,,,
,Irradiancia,,,,,,,
2022-10-01 05:40:00,0.174,0,0,0,17.48,89.3,2.304,875.1922
2022-10-01 05:50:00,0.047,0,0,0,17.4,90.1,1.576,875.3308
2022-10-01 06:00:00,0.096,0,0,0,17.37,90.1,1.465,875.424
2022-10-01 06:10:00,0.244,0,0,0,17.37,89.5,1.674,875.5604
2022-10-01 06:20:00,0.319,0.113,0.097,0,17.4,89.2,1.768,875.7236
2022-10-01 06:30:00,0.354,2.375,2.057,0,17.48,89.2,1.879,875.887
2022-10-01 06:40:00,0.397,8.42,6.985,0,17.58,89,1.649,875.887
2022-10-01 06:50:00,20.3,21.77,15.83,0,17.73,88.2,1.748,875.9149
2022-10-01 07:00:00,106.3,55.34,33.79,0,17.87,87.5,1.789,876.051
2022-10-01 07:10:00,140.8,95,56.41,0,18.4,85.8,1.061,876.0505
2022-10-01 07:20:00,181.9,134.5,74.07,0,18.62,86,0.528,876.0505
2022-10-01 07:30:00,258.5,168.2,79.41,0,18.8,86,0.84,876.1735
2022-10-01 07:40:00,289.9,182.5,75.5,0,19.29,83.5,0.092,876.2141
2022-10-01 07:50:00,388.9,231.1,80.7,0,19.93,80.3,0.086,876.2388
2022-10-01 08:00:00,450.7,276.7,87,0,20.41,77.04,0.846,876.3615
2022-10-01 08:10:00,473.9,316.7,95.3,0,20.72,73.35,1.321,876.4924
2022-10-01 08:20:00,504.3,366.3,107.1,0,20.7,71.33,1.918,876.5413
2022-10-01 08:30:00,528.3,402.7,111.3,0,20.98,69.92,1.381,876.5821
2022-10-01 08:40:00,567.4,442.3,112.4,0,22.11,68.43,0.765,876.5413
2022-10-01 08:50:00,590.6,481.8,115.5,0,22.03,67.7,1.527,876.538
2022-10-01 09:00:00,605,521.6,121.8,0,21.81,65.89,2.439,876.5326
2022-10-01 09:10:00,629.9,564.3,126.2,0,21.59,64.25,2.494,876.5177
2022-10-01 09:20:00,651.1,598.3,128.2,0,22.24,62.91,1.64,876.4827
2022-10-01 09:30:00,672.2,634.5,129.6,0,22.46,61.85,1.589,876.4791
2022-10-01 09:40:00,688.2,669.8,132.3,0,22.73,60.17,1.589,876.4559
2022-10-01 09:50:00,705.5,706.4,135.4,0,22.95,59.58,1.588,876.4785
2022-10-01 10:00:00,712.1,735.2,139.3,0,23.19,59.94,1.701,876.4711
2022-10-01 10:10:00,719.8,765.8,143.3,0,23.57,59.15,2.068,876.4291
2022-10-01 10:20:00,720.7,787.8,145.3,0,23.6,59.81,2.375,876.29
2022-10-01 10:30:00,746.6,823,146.4,0,24.3,59.17,1.644,876.2182
2022-10-01 10:40:00,747.4,849,150.9,0,24.43,59.58,2.77,875.9996
2022-10-01 10:50:00,745,865,156,0,24.36,60.46,2.334,875.871
2022-10-01 11:00:00,747.7,886,159.2,0,24.52,59.25,2.327,875.7754
2022-10-01 11:10:00,743,891,158,0,24.54,58.42,2.44,875.5674
2022-10-01 11:20:00,756.4,915,158.4,0,24.14,60.04,2.691,875.4738
2022-10-01 11:30:00,775.5,940,158.6,0,24.82,59.14,2.884,875.3704
2022-10-01 11:40:00,775.8,946,157.9,0,25.07,58.56,2.283,875.2873
2022-10-01 11:50:00,782.5,957,156.8,0,24.87,59.17,2.3,875.1635
2022-10-01 12:00:00,782,965,158.4,0,25.18,57.55,3.107,875.1306
2022-10-01 12:10:00,787.9,973,157.3,0,24.84,57.36,3.245,875.0691
2022-10-01 12:20:00,795.8,977,155,0,25.25,55.93,3.001,874.9335
2022-10-01 12:30:00,799.9,979,152.5,0,25.61,56.17,3.717,874.7733
2022-10-01 12:40:00,798.9,978,153.4,0,25.53,56.39,3.241,874.7667
2022-10-01 12:50:00,798.6,972,152,0,25.65,55.44,3.246,874.64
2022-10-01 13:00:00,802,971,151.1,0,25.95,54.65,3.274,874.4842
2022-10-01 13:10:00,802,963,150,0,26.32,54.17,2.961,874.351
2022-10-01 13:20:00,782.7,941,152.7,0,26.63,54.34,2.756,874.2228
2022-10-01 13:30:00,791.5,941,152,0,26.16,55.44,3.424,874.0317
2022-10-01 13:40:00,782.8,923,153.7,0,26.64,54.57,2.089,874.0186
2022-10-01 13:50:00,770.7,906,157.7,0,27.29,53.35,1.867,873.941
2022-10-01 14:00:00,766.5,897,158.2,0,26.26,55.79,3.819,873.7626
2022-10-01 14:10:00,751.4,866,156.8,0,26.03,56.3,2.717,873.7063
2022-10-01 14:20:00,740.8,842,157.9,0,27.07,52.82,2.74,873.6472
2022-10-01 14:30:00,736.2,818,154,0,27.08,51.33,3.02,873.4362
2022-10-01 14:40:00,732.5,795.3,152.4,0,26.57,50.92,2.449,873.3564
2022-10-01 14:50:00,718.6,763.5,152.2,0,27.87,49.56,2.103,873.2849
2022-10-01 15:00:00,711.2,736.6,150.3,0,27.65,51.71,2.789,873.1522
2022-10-01 15:10:00,694,703.5,149.4,0,27.54,49.94,3.413,873.1014
2022-10-01 15:20:00,681.4,666.2,145.4,0,28.07,48.68,2.056,873.0827
2022-10-01 15:30:00,674.7,639.4,143.5,0,27.81,48.72,2.896,873.0598
2022-10-01 15:40:00,667.4,607.6,140.7,0,28.1,48.03,2.203,873.0236
2022-10-01 15:50:00,645.3,570,139.6,0,28.36,48.1,2.071,873.0248
2022-10-01 16:00:00,605.4,520.4,136.2,0,28.27,49.45,2.438,872.9846
2022-10-01 16:10:00,562.1,467.6,131.2,0,28.43,47.99,1.402,872.937
2022-10-01 16:20:00,531.4,425.2,126.9,0,28.62,47.57,1.404,872.9299
2022-10-01 16:30:00,494.2,383.7,124.3,0,28.5,48.06,1.719,872.9373
2022-10-01 16:40:00,351,304.4,123.9,0,27.58,49.36,2.215,872.9104
2022-10-01 16:50:00,395.3,296.4,117.7,0,27.84,47.84,1.252,872.8958
2022-10-01 17:00:00,362.7,254,105.6,0,27.84,48.13,1.181,872.8221
2022-10-01 17:10:00,318.2,216.3,96.9,0,27.29,49.65,1.479,872.8713
2022-10-01 17:20:00,294.1,185.6,87.2,0,27.82,48.84,1.1,872.9345
2022-10-01 17:30:00,237.3,146,73.82,0,27.27,49.94,1.207,873.0462
2022-10-01 17:40:00,167,104,58.74,0,27.51,49.64,1.218,873.0131
2022-10-01 17:50:00,55.15,55.14,36.45,0,26.81,51.12,1.01,873.0119
2022-10-01 18:00:00,22.14,23.92,16.75,0,26.67,52.57,0.471,873.0392
2022-10-01 18:10:00,16.39,17.15,12.06,0,26.24,54.97,1.722,873.0881
2022-10-01 18:20:00,0.095,7.579,5.365,0,25.81,56.23,1.547,873.0767
2022-10-01 18:30:00,0.011,0.723,0.182,0,25.49,58.28,0.624,873.1135
2022-10-01 18:40:00,0.012,0,0,0,24.99,61.56,0.8,873.2199
2022-10-01 18:50:00,0.012,0,0,0,24.7,62.78,0.815,873.4143
2022-10-01 19:00:00,0.005,0,0,0,23.85,69.76,1.715,873.5551
2022-10-01 19:10:00,0.003,0,0,0,22.7,74.03,2.608,873.8061
2022-10-01 19:20:00,0.007,0,0,0,22.26,75.72,2.651,873.8599
2022-10-01 19:30:00,0.015,0,0,0,22.01,76.22,2.551,874.0936
2022-10-01 19:40:00,0.033,0,0,0,21.94,75.5,2.486,874.4072
2022-10-01 19:50:00,0.026,0,0,0,21.99,75.26,1.998,874.4523
2022-10-01 20:00:00,0.033,0,0,0,22.23,74.01,1.691,874.5778
2022-10-01 20:10:00,0.015,0,0,0,22.06,75.76,1.894,874.5781
2022-10-01 20:20:00,0.021,0,0,0,21.91,75.65,1.951,874.6601
2022-10-01 20:30:00,0.016,0,0,0,21.86,76.18,1.816,874.7083
2022-10-01 20:40:00,0.014,0,0,0,21.81,76.62,1.196,874.7506
2022-10-01 20:50:00,0.009,0,0,0,21.48,78.61,1.338,874.8812
2022-10-01 21:00:00,0.014,0,0,0,21.13,80.2,1.25,875.1427
2022-10-01 21:10:00,0.039,0,0,0,21.4,78.66,1.646,875.2405
2022-10-01 21:20:00,0.027,0,0,0,21.29,79.11,1.543,875.3553
2022-10-01 21:30:00,0.022,0,0,0,21.44,78.52,1.366,875.5107
2022-10-01 21:40:00,0.022,0,0,0,21.18,79.88,2.043,875.5595
2022-10-01 21:50:00,0.011,0,0,0,20.86,81.4,2.174,875.5758
2022-10-01 22:00:00,0.015,0,0,0,20.73,81.6,2.129,875.7318
2022-10-01 22:10:00,0.049,0,0,0,21.1,79.35,1.915,875.8951
2022-10-01 22:20:00,0.016,0,0,0,20.91,81,1.627,876.0341
2022-10-01 22:30:00,0.002,0,0,0,20.63,83.5,0.509,876.2059
2022-10-01 22:40:00,0.01,0,0,0,20.37,84.7,1.178,876.3696
2022-10-01 22:50:00,0.019,0,0,0,20.18,85.5,1.537,876.5165
2022-10-01 23:00:00,0.048,0,0,0,20.02,85.7,1.573,876.5575
2022-10-01 23:10:00,0.078,0,0,0,20.29,86,0.206,876.6965
2022-10-01 23:20:00,0.042,0,0,0,20.23,86.1,1.29,876.6967
2022-10-01 23:30:00,0.07,0,0,0,20.57,85.1,1.19,876.8351
2022-10-01 23:40:00,0.148,0,0,0,20.49,85.8,1.221,876.6309
2022-10-01 23:50:00,0.113,0,0,0,20.56,84.9,1.701,876.549
2022-10-02 00:00:00,0.025,0,0,0,20.34,85.5,1.696,876.541
2022-10-02 00:10:00,0.017,0,0,0,20.28,86.4,1.173,876.541
2022-10-02 00:20:00,0.211,0,0.004,0,20.68,85,0.78,876.541
2022-10-02 00:30:00,0.188,0,0.001,0,20.77,84,1.379,876.5576
2022-10-02 00:40:00,0.092,0,0,0,20.76,83.5,1.331,876.639
2022-10-02 00:50:00,0.039,0,0,0,20.98,81.9,1.029,876.6473
2022-10-02 01:00:00,0.02,0,0,0,20.83,82.6,1.566,876.5572
2022-10-02 01:10:00,0.035,0,0,0,20.68,81.3,1.314,876.6066
2022-10-02 01:20:00,0.058,0,0,0,20.77,79.6,1.214,876.6147
2022-10-02 01:30:00,0.031,0,0,0,20.85,77.92,1.434,876.5563
2022-10-02 01:40:00,0.002,0,0,0,20.35,81.1,1.766,876.476
2022-10-02 01:50:00,0.064,0,0,0,20.43,78.78,1.575,876.5249
2022-10-02 02:00:00,0.147,0,0,0,20.81,77.3,0.387,876.5246
2022-10-02 02:10:00,0.026,0,0,0,20.98,78.1,0,876.4017
2022-10-02 02:20:00,0.022,0,0,0,20.87,77.94,0.22,876.3362
2022-10-02 02:30:00,0.047,0,0,0,20.67,79.22,0.954,876.3286
2022-10-02 02:40:00,0.027,0,0,0,20.75,79.96,0.057,876.3116
2022-10-02 02:50:00,0.014,0,0,0,20.61,79.57,0.166,876.2466
2022-10-02 03:00:00,0.018,0,0,0,20.46,80.9,0.325,876.3364
2022-10-02 03:10:00,0.015,0,0,0,20.58,79.33,0.005,876.2712
2022-10-02 03:20:00,0.012,0,0,0,20.38,81.3,0.225,876.2957
2022-10-02 03:30:00,0.018,0,0,0,20.17,81.7,0.393,876.3691
2022-10-02 03:40:00,0.035,0,0,0,20.24,79.51,0.657,876.4675
2022-10-02 03:50:00,0.03,0,0,0,20.16,79.05,0.457,876.5165
2022-10-02 04:00:00,0.018,0,0,0,20.19,78.88,0.136,876.4662
2022-10-02 04:10:00,0.016,0,0,0,19.85,81.3,0.23,876.4601
2022-10-02 04:20:00,0.054,0,0,0,19.38,83.8,1.438,876.5248
2022-10-02 04:30:00,0.046,0,0,0,19.35,83.1,0.891,876.541
2022-10-02 04:40:00,0.043,0,0,0,18.93,85.7,1.625,876.541
2022-10-02 04:50:00,0.056,0,0,0,18.64,86.6,1.895,876.541
2022-10-02 05:00:00,0.086,0,0,0,18.51,87.1,1.998,876.6721
2022-10-02 05:10:00,0.18,0,0,0,18.73,84.6,1.829,876.7128
2022-10-02 05:20:00,0.255,0,0,0,19.35,80,1.749,876.8355
2022-10-02 05:30:00,0.003,0,0,0,18.96,84.2,0.785,876.8517
2022-10-02 05:40:00,0.001,0,0,0,18.46,86.5,1.62,876.8354
2022-10-02 05:50:00,0.012,0,0,0,18.18,86.4,1.444,876.8681
2022-10-02 06:00:00,0.01,0,0,0,17.97,88,1.222,876.9502
2022-10-02 06:10:00,0.031,0,0,0,17.8,87.1,1.843,877.1055
2022-10-02 06:20:00,0.025,0.392,0.141,0,17.72,87.3,1.947,877.1953
2022-10-02 06:30:00,0.135,3.731,2.819,0,17.59,86.3,1.874,877.2939
2022-10-02 06:40:00,0.276,13.26,10.26,0,17.54,86.2,1.958,877.5224
2022-10-02 06:50:00,20.4,31.18,23.1,0,17.76,84.5,1.565,877.5635
2022-10-02 07:00:00,125.3,67.79,39.94,0,17.77,85.3,1.16,877.7189
2022-10-02 07:10:00,175.6,93.9,50.12,0,17.75,84.4,1.49,877.8496
2022-10-02 07:20:00,234.4,127,60.76,0,18.24,83,1.118,877.9235
2022-10-02 07:30:00,289.4,163.2,70.36,0,18.49,81.8,1.498,878.0789
2022-10-02 07:40:00,317.6,195.2,80.9,0,19.47,75.34,0.319,878.1932
2022-10-02 07:50:00,390.8,244.3,91.5,0,20.36,71.91,0.264,878.3322
2022-10-02 08:00:00,421.4,276.9,97.1,0,21.06,68.32,0.005,878.4551
2022-10-02 08:10:00,456.5,315.9,102.4,0,21.78,65.93,0.005,878.5121
2022-10-02 08:20:00,481.5,357.2,109.3,0,21.79,66.8,1.214,878.5941
2022-10-02 08:30:00,519.9,400.7,113.8,0,21.82,66.32,0.852,878.6591
2022-10-02 08:40:00,553.4,442.6,117.9,0,22.61,62.5,1.02,878.7136
2022-10-02 08:50:00,562.5,476.8,124.6,0,23.21,60.14,1.112,878.8102
2022-10-02 09:00:00,593.5,523.6,132.3,0,23.75,58.66,1.06,878.6998
2022-10-02 09:10:00,608.2,572.6,145.3,0,22.48,60.33,1.953,878.7711
2022-10-02 09:20:00,596.7,601.4,155.7,0,22.66,57.75,2.562,878.7803
2022-10-02 09:30:00,655.1,685.7,177.5,0,22.96,57.62,2.557,878.8063
2022-10-02 09:40:00,686.3,749.7,203.8,0,23.61,57.94,2.138,878.8752
2022-10-02 09:50:00,647.6,745,203.2,0,23.27,59.89,2.63,878.6997
2022-10-02 10:00:00,663.4,770.7,197.3,0,23.76,58.84,2.645,878.6378
2022-10-02 10:10:00,709.8,821,196.4,0,23.48,58.61,2.415,878.5925
2022-10-02 10:20:00,727,838,187.7,0,23.81,58.61,2.052,878.4973
2022-10-02 10:30:00,721.2,831,171.5,0,24.25,59.02,1.917,878.3799
2022-10-02 10:40:00,744.4,857,163.4,0,25.1,56.34,2.051,878.2216
2022-10-02 10:50:00,745.8,869,155.7,0,23.81,58.68,2.751,878.0162
2022-10-02 11:00:00,770.3,896,153.5,0,24.33,56.95,2.546,877.997
2022-10-02 11:10:00,781.1,912,149.7,0,25.06,54.3,2.319,877.8631
2022-10-02 11:20:00,789.9,927,147.9,0,25.16,53.31,2.117,877.8113
2022-10-02 11:30:00,801,946,146.4,0,25.43,52.2,3.271,877.7174
2022-10-02 11:40:00,813,962,144.1,0,25.49,51.07,2.935,877.6185
2022-10-02 11:50:00,815,973,145.2,0,26.02,50.72,3.205,877.483
2022-10-02 12:00:00,793.5,974,157.3,0,25.52,51.95,3.029,877.4306
2022-10-02 12:10:00,806,1003,172.7,0,26.11,50.24,2.444,877.3558
2022-10-02 12:20:00,803,1026,194.2,0,26.37,50.63,2.051,877.255
2022-10-02 12:30:00,689.5,968,231.1,0,26.31,51.29,2.87,877.0833
2022-10-02 12:40:00,486.4,810,259.1,0,26.15,50.97,2.151,876.9782
2022-10-02 12:50:00,676.3,1010,285.8,0,26.39,51.38,2.059,876.7911
2022-10-02 13:00:00,761.6,1080,280.6,0,27.21,50.24,2.479,876.5519
2022-10-02 13:10:00,416.7,714.1,235.7,0,26.86,51.32,2.07,876.3582
2022-10-02 13:20:00,63.03,338.2,208.3,0,26.32,52.49,2.176,876.2426
2022-10-02 13:30:00,427.2,732.1,238.4,0,25.54,54.68,2.501,876.042
2022-10-02 13:40:00,649.7,906,232.8,0,26.73,51.75,1.465,875.9561
2022-10-02 13:50:00,796.6,985,209.2,0,28.37,48.32,0.618,875.7963
2022-10-02 14:00:00,794.4,946,184,0,27.42,50.94,2.522,875.686
2022-10-02 14:10:00,792.6,909,166,0,26.58,52.25,2.016,875.415
2022-10-02 14:20:00,784,870,153.9,0,27.42,50.2,3.211,875.2307
2022-10-02 14:30:00,769.5,826,144.1,0,27.81,49.37,1.661,875.0552
2022-10-02 14:40:00,768.3,803,139.6,0,28.08,48.84,2.919,875.0208
2022-10-02 14:50:00,762.8,774.3,136.5,0,28.25,47.72,1.652,875.0307
2022-10-02 15:00:00,751.7,741.8,134,0,28.17,48.71,2.165,875.0383
2022-10-02 15:10:00,738.8,708.4,131.3,0,27.6,49.37,2.763,874.9548
2022-10-02 15:20:00,730.3,675.2,128.4,0,27.47,49.21,2.517,874.8751
2022-10-02 15:30:00,719.7,644.1,127.1,0,28.18,47.7,2.435,874.8088
2022-10-02 15:40:00,696,602,124,0,28.26,48.19,2.207,874.782
2022-10-02 15:50:00,690.4,569.6,119.7,0,28.13,47.74,2.516,874.7411
2022-10-02 16:00:00,676.6,529.8,114.8,0,28.02,47.79,1.811,874.6343
2022-10-02 16:10:00,651.8,487.3,111.3,0,29.23,45.24,1.439,874.6185
2022-10-02 16:20:00,623.4,447,109.6,0,28.68,45.82,1.493,874.5566
2022-10-02 16:30:00,584.2,403.3,109.5,0,29.16,44.05,1.464,874.6606
2022-10-02 16:40:00,532.4,360.7,111.7,0,28.76,45.36,1.457,874.6621
2022-10-02 16:50:00,450.7,312.3,113.7,0,28.41,45.97,1.65,874.6884
2022-10-02 17:00:00,426.6,270.9,101,0,28.71,44.98,1.662,874.6617
2022-10-02 17:10:00,351.4,210.8,84.9,0,28.56,46.54,1.649,874.6234
2022-10-02 17:20:00,332.4,178.7,72.96,0,28.1,50.28,1.878,874.6354
2022-10-02 17:30:00,285.3,142.5,62.67,0,27.47,52.28,1.995,874.6389
2022-10-02 17:40:00,238.2,108.6,52.08,0,27.4,52.81,2.226,874.6495
2022-10-02 17:50:00,182,77.06,40.56,0,26.88,53.61,2.172,874.7447
2022-10-02 18:00:00,123.6,49.03,28.76,0,26.85,53.75,1.991,874.8386
2022-10-02 18:10:00,33.96,23.58,16.38,0,26.66,54.07,2.044,874.8867
2022-10-02 18:20:00,0.064,7.773,5.472,0,26.32,55.03,1.565,874.8619
2022-10-02 18:30:00,0.011,0.659,0.15,0,26.17,56.79,0.549,874.8784
2022-10-02 18:40:00,0.014,0,0,0,25.62,59.89,0.73,874.9346
2022-10-02 18:50:00,0.013,0,0,0,24.92,64.57,1.274,875.1287
2022-10-02 19:00:00,0.005,0,0,0,24.22,69.88,1.42,875.1932
2022-10-02 19:10:00,0.002,0,0,0,23.1,74.37,2.289,875.3129
2022-10-02 19:20:00,0.005,0,0,0,22.48,76.75,2.791,875.3079
2022-10-02 19:30:00,0.017,0,0,0,22.24,76,3.446,875.4868
2022-10-02 19:40:00,0.011,0,0,0,22.17,76.65,2.134,875.6157
2022-10-02 19:50:00,0.018,0,0,0,21.98,77.24,2.165,875.7971
2022-10-02 20:00:00,0.015,0,0,0,21.87,77.47,1.845,875.9198
2022-10-02 20:10:00,0.014,0,0,0,21.7,77.88,1.95,876.2139
2022-10-02 20:20:00,0.018,0,0,0,21.47,78.68,1.953,876.3698
2022-10-02 20:30:00,0.035,0,0,0,21.57,77.39,1.943,876.5411
2022-10-02 20:40:00,0.018,0,0,0,21.37,78.76,1.851,876.6885
2022-10-02 20:50:00,0.013,0,0,0,20.82,81.3,2.184,876.9092
2022-10-02 21:00:00,0.03,0,0,0,20.99,80.4,1.929,877.1219
2022-10-02 21:10:00,0.042,0,0,0,20.83,81.4,1.763,877.1954
2022-10-02 21:20:00,0.243,0,0,0,21.32,79.02,0.95,877.2361
2022-10-02 21:30:00,0.142,0,0,0,21.51,78.68,1.728,877.3674
2022-10-02 21:40:00,0.079,0,0,0,21.51,78.71,1.571,877.4979
2022-10-02 21:50:00,0.056,0,0,0,21.5,78.94,1.736,877.5389
2022-10-02 22:00:00,0.016,0,0,0,21.26,80.3,1.909,877.6044
2022-10-02 22:10:00,0.035,0,0,0,21.51,78.7,1.486,877.6859
2022-10-02 22:20:00,0.022,0,0,0,21.48,79.61,1.41,877.7025
2022-10-02 22:30:00,0.02,0,0,0,21.63,79.21,1.773,877.7515
2022-10-02 22:40:00,0.007,0,0,0,21.34,80.8,1.395,877.8661
2022-10-02 22:50:00,0.004,0,0,0,21.5,80.9,0,878.0299
2022-10-02 23:00:00,0.026,0,0,0,21.43,81.9,0.373,878.1769
2022-10-02 23:10:00,0.017,0,0,0,21.27,82.3,0.412,878.2747
2022-10-02 23:20:00,0.087,0,0,0,20.83,84,1.496,878.2914
2022-10-02 23:30:00,0.028,0,0,0,20.75,84.6,1.451,878.324
2022-10-02 23:40:00,0.044,0,0,0,20.89,82.9,1.053,878.3237
2022-10-02 23:50:00,0.015,0,0,0,20.89,83.5,0.653,878.193
2022-10-03 00:00:00,0.014,0,0,0,20,85.6,2.473,878.2338
2022-10-03 00:10:00,0.022,0,0,0,19.8,84.2,2.356,878.1849
2022-10-03 00:20:00,0.084,0,0,0,19.9,80.4,2.405,878.1767
2022-10-03 00:30:00,0.273,0,0,0,20.06,77.83,2.743,878.1767
2022-10-03 00:40:00,0.138,0,0,0,20.07,78.34,1.704,878.1767
2022-10-03 00:50:00,0.309,0,0,0,20.45,76.6,1.472,878.1603
2022-10-03 01:00:00,0.016,0,0,0,20.57,78.58,0.768,878.1603
2022-10-03 01:10:00,0.021,0,0,0,20.47,79.29,0.26,878.1685
2022-10-03 01:20:00,0.022,0,0,0,20.39,80.2,0.538,878.1767
2022-10-03 01:30:00,0.03,0,0,0,20.12,81.5,1.42,878.1767
2022-10-03 01:40:00,0.035,0,0,0,19.83,82.7,1.84,878.1521
2022-10-03 01:50:00,0.028,0,0,0,20.01,82.1,1.643,878.0211
2022-10-03 02:00:00,0.026,0,0,0,19.86,83.5,1.597,877.8983
2022-10-03 02:10:00,0.165,0,0,0,19.65,84.1,2.009,877.9725
2022-10-03 02:20:00,0.041,0,0,0,19.88,83.3,1.398,877.9804
2022-10-03 02:30:00,0.143,0,0,0,19.7,84.1,1.446,877.931
2022-10-03 02:40:00,0.132,0,0,0,20.04,82.3,0.997,877.9231
2022-10-03 02:50:00,0.02,0,0,0,19.87,82.5,0.379,877.8496
2022-10-03 03:00:00,0.01,0,0,0,19.39,86.3,1.076,877.8496
2022-10-03 03:10:00,0.207,0,0,0,19.75,80.8,0.508,877.8496
2022-10-03 03:20:00,0.344,0,0,0,20.24,75.17,1.053,877.8496
2022-10-03 03:30:00,0.285,0,0,0,20.43,72.08,0.379,877.8496
2022-10-03 03:40:00,0.123,0,0,0,20.43,68.95,0.225,877.8496
2022-10-03 03:50:00,0.145,0,0,0,20.38,68.2,0.651,877.8169
2022-10-03 04:00:00,0.311,0,0,0,20.45,66.33,1.269,877.8414
2022-10-03 04:10:00,0.348,0,0,0,20.53,64.17,1.49,877.8496
2022-10-03 04:20:00,0.103,0,0,0,20.44,63.99,1.824,877.8823
2022-10-03 04:30:00,0.019,0,0,0,20.31,64.07,1.823,877.866
2022-10-03 04:40:00,0.022,0,0,0,20.14,65.29,0.88,878.0137
2022-10-03 04:50:00,0.025,0,0,0,20.02,66.24,1.267,878.1767
2022-10-03 05:00:00,0.086,0,0,0,20.01,64.19,2.414,878.2179
2022-10-03 05:10:00,0.027,0,0,0,19.99,63.87,1.688,878.3488
2022-10-03 05:20:00,0.08,0,0,0,19.93,64.42,1.636,878.5038
2022-10-03 05:30:00,0.244,0,0,0,19.84,64.77,1.956,878.5042
2022-10-03 05:40:00,0.306,0,0,0,19.88,63.81,2.474,878.6677
2022-10-03 05:50:00,0.043,0,0,0,19.77,64.88,2.09,878.8311
2022-10-03 06:00:00,0.018,0,0,0,19.57,66.8,1.266,878.8311
2022-10-03 06:10:00,0.017,0,0,0,19.37,69.16,1.279,878.9294
2022-10-03 06:20:00,0.022,0.058,0,0,19.35,68.81,0.276,879.0357
2022-10-03 06:30:00,0.052,1.684,0.954,0,19.12,70.9,0.836,879.1581
2022-10-03 06:40:00,0.535,8.77,6.588,0,19.28,68.7,0.466,879.2075
2022-10-03 06:50:00,26.52,29.18,20.31,0,19.18,75.04,0.167,879.3466
2022-10-03 07:00:00,108.7,64.29,39.58,0,19.28,76.14,0,879.4853
2022-10-03 07:10:00,156.9,90.7,51.79,0,19.49,76.26,0.136,879.4853
2022-10-03 07:20:00,99.6,92.5,56.62,0,19.52,75.34,0.268,879.5591
